Generation,Best,Time,Total_Time
0,408,0.096,0.096
1,408,0.011,0.107
2,408,0.006,0.113
3,408,0.006,0.119
4,408,0.004,0.123
5,408,0.008,0.131
6,408,0.004,0.135
7,408,0.013,0.148
8,408,0.005,0.153
9,408,0.005,0.158
10,408,0.005,0.163
11,408,0.006,0.169
12,408,0.017,0.186
13,408,0.004,0.190
14,408,0.003,0.193
15,408,0.004,0.197
16,416,0.002,0.199
17,418,0.003,0.202
18,418,0.003,0.205
19,418,0.003,0.208
20,418,0.004,0.212
21,418,0.003,0.215
22,418,0.003,0.218
23,418,0.004,0.222
24,418,0.003,0.225
25,418,0.003,0.228
26,418,0.005,0.233
27,418,0.005,0.238
28,418,0.005,0.243
29,418,0.003,0.246
30,418,0.005,0.251
31,418,0.008,0.259
32,418,0.004,0.263
33,418,0.004,0.267
34,418,0.004,0.271
35,418,0.008,0.279
36,418,0.004,0.283
37,418,0.006,0.289
38,418,0.008,0.297
39,418,0.006,0.303
40,418,0.004,0.307
41,418,0.003,0.310
42,418,0.003,0.313
43,418,0.009,0.322
44,418,0.005,0.327
45,418,0.003,0.330
46,418,0.005,0.335
47,418,0.004,0.339
48,418,0.004,0.343
49,418,0.005,0.348
50,418,0.003,0.351
51,418,0.003,0.354
52,418,0.006,0.360
53,418,0.004,0.364
54,418,0.003,0.367
55,418,0.003,0.370
56,418,0.004,0.374
57,418,0.004,0.378
58,418,0.005,0.383
59,418,0.003,0.386
60,418,0.003,0.389
61,418,0.003,0.392
62,418,0.003,0.395
63,418,0.004,0.399
64,418,0.006,0.405
65,418,0.003,0.408
66,418,0.061,0.469
67,418,0.003,0.472
68,418,0.003,0.475
69,418,0.004,0.479
70,418,0.002,0.481
71,418,0.003,0.484
72,418,0.002,0.486
73,418,0.002,0.488
74,418,0.004,0.492
75,418,0.002,0.494
76,418,0.005,0.499
77,418,0.004,0.503
78,418,0.003,0.506
79,418,0.003,0.509
80,418,0.004,0.513
81,418,0.003,0.516
82,418,0.005,0.521
83,418,0.002,0.523
84,418,0.011,0.534
85,418,0.003,0.537
86,418,0.004,0.541
87,418,0.005,0.546
88,418,0.003,0.549
89,418,0.003,0.552
90,418,0.005,0.557
91,418,0.004,0.561
92,418,0.004,0.565
93,418,0.004,0.569
94,418,0.004,0.573
95,418,0.003,0.576
96,418,0.004,0.580
97,418,0.004,0.584
98,418,0.004,0.588
99,418,0.005,0.593
100,418,0.004,0.597
101,418,0.003,0.600
102,418,0.003,0.603
103,418,0.004,0.607
104,418,0.004,0.611
105,418,0.004,0.615
106,418,0.006,0.621
107,418,0.004,0.625
108,418,0.007,0.632
109,418,0.005,0.637
110,418,0.004,0.641
111,418,0.010,0.651
112,418,0.005,0.656
113,418,0.004,0.660
114,418,0.004,0.664
115,418,0.004,0.668
116,418,0.004,0.672
117,418,0.003,0.675
118,418,0.004,0.679
119,418,0.006,0.685
120,418,0.003,0.688
121,418,0.003,0.691
122,418,0.006,0.697
123,418,0.004,0.701
124,418,0.008,0.709
125,418,0.003,0.712
126,418,0.003,0.715
127,418,0.005,0.720
128,418,0.004,0.724
129,418,0.008,0.732
130,418,0.003,0.735
131,418,0.003,0.738
132,418,0.004,0.742
133,418,0.004,0.746
134,418,0.003,0.749
135,418,0.004,0.753
136,418,0.003,0.756
137,418,0.004,0.760
138,418,0.004,0.764
139,418,0.003,0.767
140,418,0.004,0.771
141,418,0.003,0.774
142,418,0.003,0.777
143,418,0.003,0.780
144,418,0.005,0.785
145,418,0.002,0.787
146,418,0.002,0.789
147,418,0.003,0.792
148,418,0.003,0.795
149,418,0.004,0.799
150,418,0.003,0.802
151,418,0.004,0.806
152,418,0.004,0.810
153,418,0.005,0.815
154,418,0.003,0.818
155,418,0.003,0.821
156,418,0.008,0.829
157,418,0.003,0.832
158,418,0.004,0.836
159,418,0.003,0.839
160,418,0.002,0.841
161,418,0.003,0.844
162,418,0.002,0.846
163,418,0.002,0.848
164,418,0.003,0.851
165,418,0.000,0.851
166,418,0.000,0.851
167,418,0.002,0.853
168,418,0.002,0.855
169,418,0.002,0.857
170,418,0.002,0.859
171,418,0.002,0.861
172,418,0.001,0.862
173,418,0.002,0.864
174,418,0.002,0.866
175,418,0.002,0.868
176,418,0.002,0.870
177,418,0.003,0.873
178,418,0.003,0.876
179,418,0.002,0.878
180,418,0.003,0.881
181,418,0.003,0.884
182,418,0.002,0.886
183,418,0.003,0.889
184,418,0.003,0.892
185,418,0.003,0.895
186,418,0.003,0.898
187,418,0.002,0.900
188,418,0.004,0.904
189,418,0.002,0.906
190,418,0.002,0.908
191,418,0.002,0.910
192,418,0.003,0.913
193,418,0.002,0.915
194,418,0.003,0.918
195,418,0.002,0.920
196,418,0.003,0.923
197,418,0.002,0.925
198,418,0.002,0.927
199,418,0.003,0.930
200,418,0.003,0.933
201,418,0.002,0.935
202,418,0.002,0.937
203,418,0.002,0.939
204,418,0.004,0.943
205,418,0.002,0.945
206,418,0.002,0.947
207,418,0.002,0.949
208,418,0.002,0.951
209,418,0.002,0.953
210,418,0.002,0.955
211,418,0.002,0.957
212,418,0.002,0.959
213,418,0.003,0.962
214,418,0.003,0.965
215,418,0.001,0.966
216,418,0.002,0.968
217,418,0.002,0.970
218,418,0.002,0.972
219,418,0.002,0.974
220,418,0.004,0.978
221,418,0.001,0.979
222,418,0.002,0.981
223,418,0.003,0.984
224,418,0.002,0.986
225,418,0.002,0.988
226,418,0.002,0.990
227,418,0.003,0.993
228,418,0.002,0.995
229,418,0.003,0.998
230,418,0.003,1.001
231,418,0.002,1.003
232,418,0.002,1.005
233,418,0.002,1.007
234,418,0.004,1.011
235,418,0.003,1.014
236,418,0.003,1.017
237,418,0.004,1.021
238,418,0.002,1.023
239,418,0.003,1.026
240,418,0.002,1.028
241,418,0.003,1.031
242,418,0.002,1.033
243,418,0.002,1.035
244,418,0.002,1.037
245,418,0.003,1.040
246,418,0.002,1.042
247,418,0.003,1.045
248,418,0.003,1.048
249,418,0.002,1.050
250,418,0.002,1.052
251,418,0.003,1.055
252,418,0.002,1.057
253,418,0.004,1.061
254,418,0.003,1.064
255,418,0.002,1.066
256,418,0.003,1.069
257,418,0.003,1.072
258,418,0.002,1.074
259,418,0.005,1.079
260,418,0.002,1.081
261,418,0.003,1.084
262,418,0.003,1.087
263,418,0.003,1.090
264,418,0.004,1.094
265,418,0.002,1.096
266,418,0.002,1.098
267,418,0.002,1.100
268,418,0.003,1.103
269,418,0.002,1.105
270,418,0.004,1.109
271,418,0.002,1.111
272,418,0.002,1.113
273,418,0.002,1.115
274,418,0.003,1.118
275,418,0.001,1.119
276,418,0.002,1.121
277,418,0.001,1.122
278,418,0.002,1.124
279,418,0.003,1.127
280,418,0.003,1.130
281,418,0.002,1.132
282,418,0.002,1.134
283,418,0.003,1.137
284,418,0.002,1.139
285,418,0.003,1.142
286,418,0.001,1.143
287,418,0.030,1.173
288,418,0.002,1.175
289,418,0.003,1.178
290,418,0.002,1.180
291,418,0.002,1.182
292,418,0.004,1.186
293,418,0.001,1.187
294,418,0.002,1.189
295,418,0.002,1.191
296,418,0.002,1.193
297,418,0.002,1.195
298,418,0.003,1.198
299,418,0.003,1.201
300,418,0.002,1.203
301,418,0.003,1.206
302,418,0.003,1.209
303,418,0.002,1.211
304,418,0.003,1.214
305,418,0.002,1.216
306,418,0.002,1.218
307,418,0.003,1.221
308,418,0.002,1.223
309,418,0.003,1.226
310,418,0.002,1.228
311,418,0.003,1.231
312,418,0.002,1.233
313,418,0.003,1.236
314,418,0.002,1.238
315,418,0.002,1.240
316,418,0.002,1.242
317,418,0.004,1.246
318,418,0.002,1.248
319,418,0.002,1.250
320,418,0.002,1.252
321,418,0.002,1.254
322,418,0.002,1.256
323,418,0.002,1.258
324,418,0.002,1.260
325,418,0.001,1.261
326,418,0.004,1.265
327,418,0.002,1.267
328,418,0.003,1.270
329,418,0.003,1.273
330,418,0.002,1.275
331,418,0.002,1.277
332,418,0.003,1.280
333,418,0.003,1.283
334,418,0.002,1.285
335,418,0.002,1.287
336,418,0.002,1.289
337,418,0.003,1.292
338,418,0.004,1.296
339,418,0.002,1.298
340,418,0.002,1.300
341,418,0.002,1.302
342,418,0.003,1.305
343,418,0.002,1.307
344,418,0.003,1.310
345,418,0.002,1.312
346,418,0.002,1.314
347,418,0.002,1.316
348,418,0.002,1.318
349,418,0.003,1.321
350,418,0.002,1.323
351,418,0.001,1.324
352,418,0.002,1.326
353,418,0.004,1.330
354,418,0.002,1.332
355,418,0.003,1.335
356,418,0.003,1.338
357,418,0.003,1.341
358,418,0.003,1.344
359,418,0.002,1.346
360,418,0.002,1.348
361,418,0.002,1.350
362,418,0.003,1.353
363,418,0.002,1.355
364,418,0.003,1.358
365,418,0.005,1.363
366,418,0.003,1.366
367,418,0.003,1.369
368,418,0.003,1.372
369,418,0.004,1.376
370,418,0.002,1.378
371,418,0.002,1.380
372,418,0.004,1.384
373,418,0.003,1.387
374,418,0.003,1.390
375,418,0.002,1.392
376,418,0.002,1.394
377,418,0.003,1.397
378,418,0.002,1.399
379,418,0.002,1.401
380,418,0.003,1.404
381,418,0.002,1.406
382,418,0.003,1.409
383,418,0.002,1.411
384,418,0.004,1.415
385,418,0.005,1.420
386,418,0.003,1.423
387,418,0.005,1.428
388,418,0.002,1.430
389,418,0.002,1.432
390,418,0.003,1.435
391,418,0.003,1.438
392,418,0.003,1.441
393,418,0.003,1.444
394,418,0.003,1.447
395,418,0.003,1.450
396,418,0.006,1.456
397,418,0.002,1.458
398,418,0.002,1.460
399,418,0.004,1.464
400,418,0.003,1.467
401,418,0.002,1.469
402,418,0.003,1.472
403,418,0.003,1.475
404,418,0.003,1.478
405,418,0.003,1.481
406,418,0.002,1.483
407,418,0.003,1.486
408,418,0.002,1.488
409,418,0.002,1.490
410,418,0.003,1.493
411,418,0.004,1.497
412,418,0.002,1.499
413,418,0.002,1.501
414,418,0.003,1.504
415,418,0.003,1.507
416,418,0.002,1.509
417,418,0.002,1.511
418,418,0.003,1.514
419,418,0.002,1.516
420,418,0.002,1.518
421,418,0.003,1.521
422,418,0.002,1.523
423,418,0.004,1.527
424,418,0.002,1.529
425,418,0.002,1.531
426,418,0.002,1.533
427,418,0.003,1.536
428,418,0.002,1.538
429,418,0.002,1.540
430,418,0.002,1.542
431,418,0.002,1.544
432,418,0.002,1.546
433,418,0.003,1.549
434,418,0.002,1.551
435,418,0.002,1.553
436,418,0.002,1.555
437,418,0.002,1.557
438,418,0.002,1.559
439,418,0.002,1.561
440,418,0.002,1.563
441,418,0.003,1.566
442,418,0.003,1.569
443,418,0.003,1.572
444,418,0.003,1.575
445,418,0.004,1.579
446,418,0.003,1.582
447,418,0.003,1.585
448,418,0.003,1.588
449,418,0.003,1.591
450,418,0.002,1.593
451,418,0.003,1.596
452,418,0.002,1.598
453,418,0.003,1.601
454,418,0.002,1.603
455,418,0.002,1.605
456,418,0.003,1.608
457,418,0.002,1.610
458,418,0.002,1.612
459,418,0.002,1.614
460,418,0.002,1.616
461,418,0.002,1.618
462,418,0.002,1.620
463,418,0.002,1.622
464,418,0.003,1.625
465,418,0.002,1.627
466,418,0.002,1.629
467,418,0.003,1.632
468,418,0.003,1.635
469,418,0.002,1.637
470,418,0.003,1.640
471,418,0.002,1.642
472,418,0.002,1.644
473,418,0.003,1.647
474,418,0.002,1.649
475,418,0.003,1.652
476,418,0.002,1.654
477,418,0.002,1.656
478,418,0.005,1.661
479,418,0.002,1.663
480,418,0.002,1.665
481,418,0.002,1.667
482,418,0.003,1.670
483,418,0.003,1.673
484,418,0.002,1.675
485,418,0.002,1.677
486,418,0.002,1.679
487,418,0.003,1.682
488,418,0.002,1.684
489,418,0.003,1.687
490,418,0.001,1.688
491,418,0.002,1.690
492,418,0.002,1.692
493,418,0.002,1.694
494,418,0.002,1.696
495,418,0.002,1.698
496,418,0.003,1.701
497,418,0.002,1.703
498,418,0.002,1.705
499,418,0.002,1.707
500,418,0.002,1.709
501,418,0.002,1.711
502,418,0.002,1.713
503,418,0.002,1.715
504,418,0.001,1.716
505,418,0.001,1.717
506,418,0.001,1.718
507,418,0.002,1.720
508,418,0.003,1.723
509,418,0.002,1.725
510,418,0.003,1.728
511,418,0.002,1.730
512,418,0.002,1.732
513,418,0.003,1.735
514,418,0.002,1.737
515,418,0.003,1.740
516,418,0.002,1.742
517,418,0.002,1.744
518,418,0.001,1.745
519,418,0.002,1.747
520,418,0.004,1.751
521,418,0.002,1.753
522,418,0.004,1.757
523,418,0.003,1.760
524,418,0.003,1.763
525,418,0.002,1.765
526,418,0.003,1.768
527,418,0.001,1.769
528,418,0.004,1.773
529,418,0.002,1.775
530,418,0.002,1.777
531,418,0.003,1.780
532,418,0.003,1.783
533,418,0.002,1.785
534,418,0.002,1.787
535,418,0.003,1.790
536,418,0.003,1.793
537,418,0.001,1.794
538,418,0.002,1.796
539,418,0.004,1.800
540,418,0.002,1.802
541,418,0.003,1.805
542,418,0.002,1.807
543,418,0.003,1.810
544,418,0.002,1.812
545,418,0.003,1.815
546,418,0.003,1.818
547,418,0.004,1.822
548,418,0.003,1.825
549,418,0.003,1.828
550,418,0.003,1.831
551,418,0.007,1.838
552,418,0.003,1.841
553,418,0.004,1.845
554,418,0.002,1.847
555,418,0.003,1.850
556,418,0.002,1.852
557,418,0.003,1.855
558,418,0.002,1.857
559,418,0.003,1.860
560,418,0.002,1.862
561,418,0.003,1.865
562,418,0.003,1.868
563,418,0.002,1.870
564,418,0.003,1.873
565,418,0.003,1.876
566,418,0.003,1.879
567,418,0.002,1.881
568,418,0.001,1.882
569,418,0.002,1.884
570,418,0.003,1.887
571,418,0.003,1.890
572,418,0.006,1.896
573,418,0.002,1.898
574,418,0.002,1.900
575,418,0.003,1.903
576,418,0.003,1.906
577,418,0.003,1.909
578,418,0.003,1.912
579,418,0.003,1.915
580,418,0.002,1.917
581,418,0.003,1.920
582,418,0.004,1.924
583,418,0.002,1.926
584,418,0.004,1.930
585,418,0.002,1.932
586,418,0.002,1.934
587,418,0.002,1.936
588,418,0.003,1.939
589,418,0.002,1.941
590,418,0.002,1.943
591,418,0.003,1.946
592,418,0.002,1.948
593,418,0.003,1.951
594,418,0.003,1.954
595,418,0.002,1.956
596,418,0.002,1.958
597,418,0.003,1.961
598,418,0.002,1.963
599,418,0.003,1.966
600,418,0.002,1.968
601,418,0.002,1.970
602,418,0.002,1.972
603,418,0.003,1.975
604,418,0.002,1.977
605,418,0.002,1.979
606,418,0.002,1.981
607,418,0.002,1.983
608,418,0.002,1.985
609,418,0.002,1.987
610,418,0.002,1.989
611,418,0.003,1.992
