Generation,Best,Time,Total_Time
0,388,0.071,0.071
1,388,0.025,0.096
2,388,0.009,0.105
3,388,0.004,0.109
4,388,0.013,0.122
5,388,0.008,0.130
6,388,0.006,0.136
7,388,0.004,0.140
8,388,0.005,0.145
9,388,0.020,0.165
10,388,0.008,0.173
11,407,0.005,0.178
12,407,0.004,0.182
13,407,0.023,0.205
14,407,0.006,0.211
15,407,0.003,0.214
16,407,0.003,0.217
17,407,0.004,0.221
18,407,0.003,0.224
19,407,0.004,0.228
20,407,0.005,0.233
21,407,0.009,0.242
22,407,0.002,0.244
23,407,0.003,0.247
24,407,0.004,0.251
25,407,0.005,0.256
26,407,0.014,0.270
27,407,0.009,0.279
28,407,0.006,0.285
29,407,0.009,0.294
30,407,0.005,0.299
31,407,0.006,0.305
32,407,0.005,0.310
33,407,0.004,0.314
34,407,0.014,0.328
35,413,0.008,0.336
36,413,0.005,0.341
37,413,0.006,0.347
38,413,0.008,0.355
39,413,0.003,0.358
40,413,0.005,0.363
41,413,0.005,0.368
42,413,0.004,0.372
43,413,0.003,0.375
44,413,0.004,0.379
45,413,0.009,0.388
46,413,0.004,0.392
47,413,0.009,0.401
48,413,0.003,0.404
49,413,0.008,0.412
50,413,0.005,0.417
51,413,0.002,0.419
52,413,0.004,0.423
53,413,0.005,0.428
54,413,0.006,0.434
55,413,0.004,0.438
56,413,0.025,0.463
57,413,0.008,0.471
58,413,0.003,0.474
59,413,0.004,0.478
60,413,0.003,0.481
61,413,0.003,0.484
62,413,0.003,0.487
63,413,0.003,0.490
64,413,0.005,0.495
65,413,0.004,0.499
66,413,0.003,0.502
67,418,0.004,0.506
68,418,0.004,0.510
69,418,0.003,0.513
70,418,0.005,0.518
71,418,0.003,0.521
72,418,0.004,0.525
73,418,0.042,0.567
74,418,0.008,0.575
75,418,0.004,0.579
76,418,0.003,0.582
77,418,0.010,0.592
78,418,0.004,0.596
79,418,0.005,0.601
80,418,0.004,0.605
81,418,0.004,0.609
82,418,0.004,0.613
83,418,0.004,0.617
84,418,0.007,0.624
85,418,0.004,0.628
86,418,0.004,0.632
87,418,0.008,0.640
88,418,0.005,0.645
89,418,0.003,0.648
90,418,0.010,0.658
91,418,0.003,0.661
92,418,0.007,0.668
93,418,0.004,0.672
94,418,0.005,0.677
95,418,0.007,0.684
96,418,0.003,0.687
97,418,0.004,0.691
98,418,0.007,0.698
99,418,0.003,0.701
100,418,0.058,0.759
101,418,0.004,0.763
102,418,0.003,0.766
103,418,0.002,0.768
104,418,0.004,0.772
105,418,0.003,0.775
106,418,0.004,0.779
107,418,0.005,0.784
108,418,0.007,0.791
109,418,0.003,0.794
110,418,0.003,0.797
111,418,0.003,0.800
112,418,0.004,0.804
113,418,0.004,0.808
114,418,0.003,0.811
115,418,0.003,0.814
116,418,0.004,0.818
117,418,0.005,0.823
118,418,0.002,0.825
119,418,0.004,0.829
120,418,0.003,0.832
121,418,0.003,0.835
122,418,0.004,0.839
123,434,0.003,0.842
124,434,0.004,0.846
125,434,0.003,0.849
126,434,0.004,0.853
127,434,0.003,0.856
128,434,0.004,0.860
129,434,0.002,0.862
130,434,0.004,0.866
131,434,0.003,0.869
132,434,0.005,0.874
133,434,0.003,0.877
134,434,0.003,0.880
135,434,0.003,0.883
136,434,0.004,0.887
137,434,0.004,0.891
138,434,0.005,0.896
139,434,0.003,0.899
140,434,0.005,0.904
141,434,0.004,0.908
142,434,0.004,0.912
143,434,0.005,0.917
144,434,0.003,0.920
145,434,0.002,0.922
146,434,0.002,0.924
147,434,0.003,0.927
148,434,0.003,0.930
149,434,0.003,0.933
150,434,0.003,0.936
151,434,0.003,0.939
152,434,0.002,0.941
153,434,0.004,0.945
154,434,0.006,0.951
155,434,0.005,0.956
156,434,0.004,0.960
157,434,0.003,0.963
158,434,0.003,0.966
159,434,0.005,0.971
160,434,0.003,0.974
161,434,0.006,0.980
162,434,0.004,0.984
163,434,0.006,0.990
164,434,0.002,0.992
165,434,0.003,0.995
166,434,0.003,0.998
167,434,0.004,1.002
168,434,0.003,1.005
169,434,0.009,1.014
170,434,0.002,1.016
171,434,0.003,1.019
172,434,0.003,1.022
173,434,0.003,1.025
174,434,0.002,1.027
175,434,0.005,1.032
176,434,0.004,1.036
177,434,0.004,1.040
178,434,0.004,1.044
179,434,0.002,1.046
180,434,0.003,1.049
181,434,0.002,1.051
182,434,0.003,1.054
183,434,0.002,1.056
184,434,0.006,1.062
185,434,0.002,1.064
186,434,0.005,1.069
187,434,0.005,1.074
188,434,0.003,1.077
189,434,0.003,1.080
190,434,0.003,1.083
191,434,0.004,1.087
192,434,0.005,1.092
193,434,0.003,1.095
194,434,0.003,1.098
195,434,0.003,1.101
196,434,0.004,1.105
197,434,0.003,1.108
198,434,0.003,1.111
199,434,0.003,1.114
200,434,0.004,1.118
201,434,0.005,1.123
202,434,0.003,1.126
203,434,0.004,1.130
204,434,0.002,1.132
205,434,0.004,1.136
206,434,0.004,1.140
207,434,0.002,1.142
208,434,0.002,1.144
209,434,0.005,1.149
210,434,0.002,1.151
211,434,0.002,1.153
212,434,0.003,1.156
213,434,0.002,1.158
214,434,0.004,1.162
215,434,0.005,1.167
216,434,0.005,1.172
217,434,0.007,1.179
218,434,0.003,1.182
219,434,0.002,1.184
220,434,0.002,1.186
221,434,0.002,1.188
222,434,0.002,1.190
223,434,0.003,1.193
224,434,0.001,1.194
225,434,0.003,1.197
226,434,0.002,1.199
227,434,0.002,1.201
228,434,0.002,1.203
229,434,0.004,1.207
230,434,0.002,1.209
231,434,0.007,1.216
232,434,0.001,1.217
233,434,0.004,1.221
234,434,0.003,1.224
235,434,0.002,1.226
236,434,0.005,1.231
237,434,0.002,1.233
238,434,0.002,1.235
239,434,0.003,1.238
240,434,0.002,1.240
241,434,0.002,1.242
242,434,0.001,1.243
243,434,0.002,1.245
244,434,0.002,1.247
245,434,0.002,1.249
246,434,0.003,1.252
247,434,0.002,1.254
248,434,0.002,1.256
249,434,0.002,1.258
250,434,0.003,1.261
251,434,0.002,1.263
252,434,0.002,1.265
253,434,0.003,1.268
254,434,0.002,1.270
255,434,0.002,1.272
256,434,0.002,1.274
257,434,0.002,1.276
258,434,0.002,1.278
259,434,0.002,1.280
260,434,0.002,1.282
261,434,0.002,1.284
262,434,0.002,1.286
263,434,0.002,1.288
264,434,0.002,1.290
265,434,0.002,1.292
266,434,0.002,1.294
267,434,0.002,1.296
268,434,0.002,1.298
269,434,0.003,1.301
270,434,0.002,1.303
271,434,0.002,1.305
272,434,0.002,1.307
273,434,0.002,1.309
274,434,0.003,1.312
275,434,0.003,1.315
276,434,0.002,1.317
277,434,0.003,1.320
278,434,0.002,1.322
279,434,0.003,1.325
280,434,0.002,1.327
281,434,0.004,1.331
282,434,0.002,1.333
283,434,0.002,1.335
284,434,0.002,1.337
285,434,0.004,1.341
286,434,0.003,1.344
287,434,0.003,1.347
288,434,0.003,1.350
289,434,0.002,1.352
290,434,0.000,1.352
291,434,0.002,1.354
292,434,0.003,1.357
293,434,0.001,1.358
294,434,0.002,1.360
295,434,0.003,1.363
296,434,0.003,1.366
297,434,0.002,1.368
298,434,0.002,1.370
299,434,0.003,1.373
300,434,0.002,1.375
301,434,0.003,1.378
302,434,0.002,1.380
303,434,0.002,1.382
304,434,0.003,1.385
305,434,0.001,1.386
306,434,0.003,1.389
307,434,0.002,1.391
308,434,0.002,1.393
309,434,0.003,1.396
310,434,0.002,1.398
311,434,0.002,1.400
312,434,0.002,1.402
313,441,0.004,1.406
314,441,0.002,1.408
315,441,0.002,1.410
316,441,0.006,1.416
317,441,0.001,1.417
318,441,0.002,1.419
319,441,0.002,1.421
320,441,0.004,1.425
321,441,0.002,1.427
322,441,0.002,1.429
323,446,0.002,1.431
324,446,0.004,1.435
325,446,0.003,1.438
326,446,0.003,1.441
327,446,0.003,1.444
328,446,0.004,1.448
329,446,0.003,1.451
330,446,0.003,1.454
331,446,0.002,1.456
332,446,0.001,1.457
333,446,0.002,1.459
334,446,0.004,1.463
335,446,0.002,1.465
336,446,0.002,1.467
337,446,0.002,1.469
338,446,0.002,1.471
339,446,0.002,1.473
340,446,0.002,1.475
341,446,0.004,1.479
342,446,0.003,1.482
343,446,0.003,1.485
344,446,0.003,1.488
345,446,0.001,1.489
346,446,0.010,1.499
347,446,0.003,1.502
348,446,0.004,1.506
349,446,0.003,1.509
350,446,0.002,1.511
351,446,0.001,1.512
352,446,0.004,1.516
353,446,0.002,1.518
354,446,0.005,1.523
355,446,0.002,1.525
356,446,0.002,1.527
357,446,0.002,1.529
358,446,0.002,1.531
359,446,0.002,1.533
360,446,0.001,1.534
361,446,0.003,1.537
362,446,0.002,1.539
363,446,0.002,1.541
364,446,0.002,1.543
365,446,0.002,1.545
366,446,0.002,1.547
367,446,0.002,1.549
368,446,0.002,1.551
369,446,0.002,1.553
370,446,0.003,1.556
371,446,0.003,1.559
372,446,0.002,1.561
373,446,0.003,1.564
374,446,0.003,1.567
375,446,0.002,1.569
376,446,0.003,1.572
377,446,0.002,1.574
378,446,0.001,1.575
379,446,0.002,1.577
380,446,0.002,1.579
381,446,0.003,1.582
382,446,0.002,1.584
383,446,0.004,1.588
384,446,0.003,1.591
385,446,0.003,1.594
386,446,0.002,1.596
387,446,0.003,1.599
388,446,0.001,1.600
389,446,0.002,1.602
390,446,0.002,1.604
391,446,0.002,1.606
392,446,0.001,1.607
