Generation,Best,Time,Total_Time
0,799,0.150,0.150
1,814,0.069,0.219
2,819,0.030,0.249
3,839,0.068,0.317
4,839,0.058,0.375
5,839,0.041,0.416
6,839,0.040,0.456
7,840,0.030,0.486
8,857,0.038,0.524
9,857,0.034,0.558
10,857,0.022,0.580
11,857,0.046,0.626
12,857,0.038,0.664
13,857,0.022,0.686
14,858,0.029,0.715
15,858,0.033,0.748
16,858,0.031,0.779
17,858,0.027,0.806
18,858,0.031,0.837
19,877,0.018,0.855
20,877,0.022,0.877
21,877,0.025,0.902
22,877,0.025,0.927
23,877,0.030,0.957
24,877,0.023,0.980
25,877,0.029,1.009
26,877,0.022,1.031
27,877,0.026,1.057
28,877,0.020,1.077
29,877,0.029,1.106
30,877,0.021,1.127
31,877,0.018,1.145
32,877,0.022,1.167
33,877,0.076,1.243
34,877,0.080,1.323
35,877,0.025,1.348
36,885,0.031,1.379
37,885,0.025,1.404
38,885,0.022,1.426
39,885,0.038,1.464
40,937,0.031,1.495
41,937,0.030,1.525
42,937,0.024,1.549
43,937,0.028,1.577
44,937,0.025,1.602
45,937,0.027,1.629
46,937,0.034,1.663
47,937,0.026,1.689
48,937,0.026,1.715
49,937,0.032,1.747
50,937,0.028,1.775
51,937,0.024,1.799
52,937,0.036,1.835
53,937,0.023,1.858
54,937,0.022,1.880
55,937,0.057,1.937
56,937,0.035,1.972
57,937,0.025,1.997
58,937,0.030,2.027
59,937,0.028,2.055
60,937,0.025,2.080
61,937,0.046,2.126
62,937,0.043,2.169
63,937,0.036,2.205
64,937,0.027,2.232
65,937,0.025,2.257
66,937,0.028,2.285
67,937,0.027,2.312
68,937,0.025,2.337
69,937,0.026,2.363
70,937,0.031,2.394
71,937,0.023,2.417
72,937,0.025,2.442
73,937,0.023,2.465
74,937,0.021,2.486
75,937,0.027,2.513
76,937,0.028,2.541
77,937,0.021,2.562
78,937,0.024,2.586
79,937,0.025,2.611
80,937,0.022,2.633
81,937,0.021,2.654
82,937,0.023,2.677
83,937,0.025,2.702
84,937,0.023,2.725
85,937,0.024,2.749
86,937,0.020,2.769
87,937,0.023,2.792
88,937,0.019,2.811
89,937,0.028,2.839
90,937,0.018,2.857
91,937,0.021,2.878
92,937,0.030,2.908
93,937,0.022,2.930
