Generation,Best,Time,Total_Time
0,269,0.198,0.198
1,269,0.059,0.257
2,269,0.038,0.295
3,269,0.039,0.334
4,269,0.041,0.375
5,269,0.058,0.433
6,269,0.038,0.471
7,269,0.030,0.501
8,269,0.029,0.530
9,269,0.034,0.564
10,269,0.030,0.594
11,269,0.029,0.623
12,269,0.032,0.655
13,269,0.042,0.697
14,269,0.030,0.727
15,269,0.028,0.755
16,269,0.034,0.789
17,269,0.070,0.859
18,269,0.077,0.936
19,269,0.093,1.029
20,269,0.050,1.079
21,269,0.032,1.111
22,269,0.039,1.150
23,269,0.036,1.186
24,269,0.033,1.219
25,269,0.040,1.259
26,269,0.037,1.296
27,269,0.033,1.329
28,269,0.026,1.355
29,269,0.029,1.384
30,269,0.030,1.414
31,269,0.027,1.441
32,269,0.033,1.474
33,269,0.029,1.503
34,269,0.028,1.531
35,269,0.029,1.560
36,269,0.031,1.591
37,269,0.038,1.629
38,269,0.046,1.675
39,269,0.041,1.716
40,269,0.027,1.743
41,269,0.028,1.771
42,269,0.030,1.801
43,269,0.029,1.830
44,269,0.027,1.857
45,269,0.030,1.887
46,269,0.027,1.914
47,269,0.028,1.942
48,269,0.029,1.971
49,269,0.029,2.000
50,269,0.031,2.031
51,269,0.031,2.062
52,269,0.028,2.090
53,269,0.028,2.118
54,269,0.026,2.144
55,269,0.028,2.172
56,269,0.032,2.204
57,269,0.027,2.231
58,269,0.028,2.259
59,269,0.030,2.289
60,269,0.028,2.317
61,269,0.029,2.346
62,269,0.034,2.380
63,269,0.029,2.409
64,269,0.029,2.438
65,269,0.034,2.472
66,269,0.029,2.501
67,269,0.034,2.535
68,269,0.034,2.569
69,269,0.028,2.597
70,269,0.028,2.625
71,269,0.028,2.653
72,269,0.028,2.681
73,269,0.032,2.713
74,269,0.029,2.742
75,269,0.028,2.770
76,269,0.028,2.798
77,269,0.027,2.825
78,269,0.031,2.856
79,269,0.027,2.883
80,269,0.028,2.911
81,269,0.058,2.969
82,269,0.027,2.996
83,269,0.029,3.025
84,269,0.029,3.054
85,269,0.031,3.085
86,269,0.029,3.114
87,269,0.032,3.146
88,269,0.032,3.178
89,269,0.028,3.206
90,269,0.029,3.235
91,269,0.038,3.273
92,269,0.034,3.307
93,269,0.036,3.343
94,269,0.040,3.383
95,269,0.030,3.413
96,269,0.031,3.444
97,269,0.030,3.474
98,269,0.033,3.507
99,269,0.031,3.538
100,269,0.028,3.566
101,269,0.031,3.597
102,269,0.027,3.624
103,269,0.027,3.651
104,269,0.027,3.678
105,269,0.027,3.705
106,269,0.034,3.739
107,269,0.029,3.768
108,269,0.031,3.799
109,269,0.029,3.828
110,269,0.030,3.858
111,269,0.029,3.887
112,269,0.030,3.917
113,269,0.029,3.946
114,269,0.027,3.973
115,269,0.029,4.002
116,269,0.028,4.030
117,269,0.030,4.060
118,269,0.032,4.092
119,269,0.031,4.123
120,269,0.030,4.153
121,269,0.029,4.182
122,269,0.029,4.211
123,269,0.029,4.240
124,269,0.028,4.268
125,269,0.028,4.296
126,269,0.038,4.334
127,269,0.040,4.374
128,269,0.028,4.402
129,269,0.032,4.434
130,269,0.030,4.464
131,269,0.031,4.495
132,269,0.033,4.528
133,269,0.029,4.557
134,269,0.030,4.587
135,269,0.031,4.618
136,269,0.027,4.645
137,269,0.030,4.675
138,269,0.030,4.705
139,269,0.029,4.734
140,269,0.028,4.762
141,269,0.026,4.788
142,269,0.029,4.817
143,269,0.034,4.851
144,269,0.029,4.880
145,269,0.034,4.914
146,269,0.033,4.947
147,269,0.028,4.975
148,269,0.029,5.004
149,269,0.028,5.032
150,269,0.032,5.064
151,269,0.033,5.097
152,269,0.030,5.127
153,269,0.030,5.157
154,269,0.030,5.187
155,269,0.028,5.215
156,269,0.027,5.242
157,269,0.026,5.268
158,269,0.031,5.299
159,269,0.029,5.328
160,269,0.033,5.361
161,269,0.030,5.391
162,269,0.031,5.422
163,269,0.030,5.452
164,269,0.030,5.482
165,269,0.035,5.517
166,269,0.036,5.553
167,269,0.036,5.589
168,269,0.031,5.620
169,269,0.028,5.648
170,269,0.028,5.676
171,269,0.028,5.704
172,269,0.027,5.731
173,269,0.028,5.759
174,269,0.030,5.789
175,269,0.031,5.820
176,269,0.028,5.848
177,269,0.030,5.878
178,269,0.027,5.905
179,269,0.029,5.934
180,269,0.034,5.968
181,269,0.033,6.001
182,269,0.033,6.034
183,269,0.033,6.067
184,269,0.029,6.096
185,269,0.027,6.123
186,269,0.026,6.149
187,269,0.030,6.179
188,269,0.026,6.205
189,269,0.027,6.232
190,269,0.028,6.260
191,269,0.030,6.290
192,269,0.028,6.318
193,269,0.029,6.347
194,269,0.030,6.377
195,269,0.030,6.407
196,269,0.034,6.441
197,269,0.034,6.475
198,269,0.032,6.507
199,269,0.027,6.534
200,269,0.030,6.564
201,269,0.028,6.592
202,269,0.026,6.618
203,269,0.028,6.646
204,269,0.027,6.673
205,269,0.027,6.700
206,269,0.029,6.729
207,269,0.048,6.777
208,269,0.036,6.813
209,269,0.028,6.841
210,269,0.033,6.874
211,269,0.032,6.906
212,269,0.034,6.940
213,269,0.029,6.969
214,269,0.029,6.998
215,269,0.031,7.029
216,269,0.029,7.058
217,269,0.029,7.087
218,269,0.028,7.115
219,269,0.031,7.146
220,269,0.028,7.174
221,269,0.028,7.202
222,269,0.028,7.230
223,269,0.028,7.258
224,269,0.027,7.285
225,269,0.029,7.314
226,269,0.028,7.342
227,269,0.030,7.372
228,269,0.030,7.402
229,269,0.029,7.431
230,269,0.030,7.461
231,269,0.029,7.490
232,269,0.026,7.516
233,269,0.071,7.587
234,269,0.035,7.622
235,269,0.028,7.650
236,269,0.030,7.680
237,269,0.028,7.708
238,269,0.027,7.735
239,269,0.027,7.762
240,269,0.028,7.790
241,269,0.027,7.817
242,269,0.028,7.845
243,269,0.031,7.876
244,269,0.029,7.905
245,269,0.027,7.932
246,269,0.035,7.967
247,269,0.030,7.997
248,269,0.032,8.029
249,269,0.032,8.061
250,269,0.029,8.090
251,269,0.030,8.120
252,269,0.035,8.155
253,269,0.026,8.181
254,269,0.028,8.209
255,269,0.027,8.236
256,269,0.029,8.265
257,269,0.029,8.294
258,269,0.031,8.325
259,269,0.032,8.357
260,269,0.028,8.385
261,269,0.028,8.413
262,269,0.034,8.447
263,269,0.030,8.477
264,269,0.029,8.506
265,269,0.030,8.536
266,269,0.028,8.564
267,269,0.027,8.591
268,269,0.029,8.620
269,269,0.032,8.652
270,269,0.031,8.683
271,269,0.026,8.709
272,269,0.030,8.739
273,269,0.027,8.766
274,269,0.027,8.793
275,269,0.031,8.824
276,269,0.030,8.854
277,269,0.027,8.881
278,269,0.029,8.910
279,269,0.031,8.941
280,269,0.029,8.970
281,269,0.030,9.000
282,269,0.026,9.026
283,269,0.033,9.059
284,269,0.029,9.088
285,269,0.027,9.115
286,269,0.028,9.143
287,269,0.028,9.171
288,269,0.028,9.199
289,269,0.030,9.229
290,269,0.030,9.259
291,269,0.028,9.287
292,269,0.030,9.317
293,269,0.026,9.343
294,269,0.027,9.370
295,269,0.029,9.399
296,269,0.032,9.431
297,269,0.030,9.461
298,269,0.033,9.494
299,269,0.028,9.522
300,269,0.038,9.560
301,269,0.030,9.590
302,269,0.036,9.626
303,269,0.032,9.658
304,269,0.030,9.688
305,269,0.031,9.719
306,269,0.031,9.750
307,269,0.029,9.779
308,269,0.028,9.807
309,269,0.029,9.836
310,269,0.029,9.865
311,269,0.028,9.893
312,269,0.026,9.919
313,269,0.027,9.946
314,269,0.029,9.975
315,269,0.028,10.003
316,269,0.033,10.036
317,269,0.027,10.063
318,269,0.028,10.091
319,269,0.032,10.123
320,269,0.034,10.157
321,269,0.030,10.187
322,269,0.032,10.219
323,269,0.030,10.249
324,269,0.029,10.278
325,269,0.030,10.308
326,269,0.035,10.343
327,269,0.029,10.372
328,269,0.029,10.401
329,269,0.032,10.433
330,269,0.029,10.462
331,269,0.041,10.503
332,269,0.033,10.536
333,269,0.030,10.566
334,269,0.028,10.594
335,269,0.030,10.624
336,269,0.039,10.663
337,269,0.028,10.691
338,269,0.034,10.725
339,269,0.028,10.753
340,269,0.028,10.781
341,269,0.028,10.809
342,269,0.028,10.837
343,269,0.026,10.863
344,269,0.028,10.891
345,269,0.027,10.918
346,269,0.062,10.980
347,269,0.029,11.009
348,269,0.029,11.038
349,269,0.029,11.067
350,269,0.031,11.098
351,269,0.034,11.132
352,269,0.028,11.160
353,269,0.032,11.192
354,269,0.035,11.227
355,269,0.033,11.260
356,269,0.030,11.290
357,269,0.030,11.320
358,269,0.031,11.351
359,269,0.029,11.380
360,269,0.029,11.409
361,269,0.029,11.438
362,269,0.031,11.469
363,269,0.029,11.498
364,269,0.028,11.526
365,269,0.028,11.554
366,269,0.027,11.581
367,269,0.028,11.609
368,269,0.029,11.638
369,269,0.033,11.671
370,269,0.030,11.701
371,269,0.029,11.730
372,269,0.032,11.762
373,269,0.035,11.797
374,269,0.030,11.827
375,269,0.026,11.853
376,269,0.028,11.881
377,269,0.027,11.908
378,269,0.029,11.937
379,269,0.029,11.966
380,269,0.029,11.995
381,269,0.031,12.026
382,269,0.027,12.053
383,269,0.028,12.081
384,269,0.029,12.110
385,269,0.028,12.138
386,269,0.029,12.167
387,269,0.026,12.193
388,269,0.031,12.224
389,269,0.030,12.254
390,269,0.028,12.282
391,269,0.029,12.311
392,269,0.026,12.337
393,269,0.030,12.367
394,269,0.031,12.398
395,269,0.030,12.428
396,269,0.029,12.457
397,269,0.032,12.489
398,269,0.036,12.525
399,269,0.033,12.558
400,269,0.039,12.597
401,269,0.033,12.630
402,269,0.034,12.664
403,269,0.034,12.698
404,269,0.033,12.731
405,269,0.030,12.761
406,269,0.028,12.789
407,269,0.032,12.821
408,269,0.030,12.
