Generation,Best,Time,Total_Time
0,289,0.219,0.219
1,289,0.062,0.281
2,289,0.047,0.328
3,289,0.054,0.382
4,289,0.050,0.432
5,289,0.048,0.480
6,289,0.056,0.536
7,289,0.030,0.566
8,289,0.054,0.620
9,289,0.030,0.650
10,289,0.031,0.681
11,289,0.037,0.718
12,289,0.030,0.748
13,289,0.066,0.814
14,289,0.141,0.955
15,289,0.080,1.035
16,289,0.078,1.113
17,289,0.058,1.171
18,289,0.060,1.231
19,289,0.161,1.392
20,289,0.038,1.430
21,289,0.033,1.463
22,289,0.035,1.498
23,289,0.035,1.533
24,289,0.032,1.565
25,289,0.030,1.595
26,289,0.033,1.628
27,289,0.032,1.660
28,289,0.033,1.693
29,289,0.031,1.724
30,289,0.033,1.757
31,289,0.038,1.795
32,289,0.037,1.832
33,289,0.035,1.867
34,289,0.034,1.901
35,289,0.031,1.932
36,289,0.032,1.964
37,289,0.035,1.999
38,289,0.031,2.030
39,289,0.032,2.062
40,289,0.031,2.093
41,289,0.030,2.123
42,289,0.050,2.173
43,289,0.049,2.222
44,289,0.037,2.259
45,289,0.040,2.299
46,289,0.032,2.331
47,289,0.031,2.362
48,289,0.035,2.397
49,289,0.030,2.427
50,289,0.032,2.459
51,289,0.031,2.490
52,289,0.031,2.521
53,289,0.030,2.551
54,289,0.032,2.583
55,289,0.037,2.620
56,289,0.031,2.651
57,289,0.032,2.683
58,289,0.031,2.714
59,289,0.035,2.749
60,289,0.034,2.783
61,289,0.029,2.812
62,289,0.034,2.846
63,289,0.034,2.880
64,289,0.037,2.917
65,289,0.029,2.946
66,289,0.034,2.980
67,289,0.031,3.011
68,289,0.032,3.043
69,289,0.030,3.073
70,289,0.032,3.105
71,289,0.033,3.138
72,289,0.043,3.181
73,289,0.038,3.219
74,289,0.035,3.254
75,289,0.034,3.288
76,289,0.035,3.323
77,289,0.041,3.364
78,289,0.039,3.403
79,289,0.033,3.436
80,289,0.033,3.469
81,289,0.029,3.498
82,289,0.031,3.529
83,289,0.032,3.561
84,289,0.036,3.597
85,289,0.031,3.628
86,289,0.035,3.663
87,289,0.034,3.697
88,289,0.029,3.726
89,289,0.030,3.756
90,289,0.029,3.785
91,289,0.036,3.821
92,289,0.032,3.853
93,289,0.031,3.884
94,289,0.031,3.915
95,289,0.031,3.946
96,289,0.031,3.977
97,289,0.033,4.010
98,289,0.031,4.041
99,289,0.031,4.072
100,289,0.031,4.103
101,289,0.032,4.135
102,289,0.031,4.166
103,289,0.031,4.197
104,289,0.034,4.231
105,289,0.031,4.262
106,289,0.031,4.293
107,289,0.032,4.325
108,289,0.032,4.357
109,289,0.033,4.390
110,289,0.035,4.425
111,289,0.031,4.456
112,289,0.031,4.487
113,289,0.032,4.519
114,289,0.031,4.550
115,289,0.035,4.585
116,289,0.031,4.616
117,289,0.033,4.649
118,289,0.032,4.681
119,289,0.030,4.711
120,289,0.033,4.744
121,289,0.033,4.777
122,289,0.040,4.817
123,289,0.030,4.847
124,289,0.033,4.880
125,289,0.032,4.912
126,289,0.034,4.946
127,289,0.031,4.977
128,289,0.042,5.019
129,289,0.041,5.060
130,289,0.033,5.093
131,289,0.039,5.132
132,289,0.038,5.170
133,289,0.030,5.200
134,289,0.040,5.240
135,289,0.035,5.275
136,289,0.034,5.309
137,289,0.030,5.339
138,289,0.034,5.373
139,289,0.037,5.410
140,289,0.038,5.448
141,289,0.041,5.489
142,289,0.033,5.522
143,289,0.036,5.558
144,289,0.034,5.592
145,289,0.040,5.632
146,289,0.036,5.668
147,289,0.033,5.701
148,289,0.031,5.732
149,289,0.035,5.767
