Generation,Best,Time,Total_Time
0,519,0.049,0.049
1,519,0.021,0.070
2,519,0.000,0.070
3,519,0.003,0.073
4,519,0.003,0.076
5,519,0.003,0.079
6,519,0.006,0.085
7,519,0.003,0.088
8,519,0.007,0.095
9,519,0.004,0.099
10,559,0.003,0.102
11,559,0.006,0.108
12,559,0.001,0.109
13,559,0.007,0.116
14,580,0.000,0.116
15,580,0.010,0.126
16,580,0.004,0.130
17,580,0.001,0.131
18,580,0.009,0.140
19,580,0.002,0.142
20,580,0.007,0.149
21,580,0.001,0.150
22,580,0.003,0.153
23,580,0.003,0.156
24,580,0.005,0.161
25,580,0.003,0.164
26,580,0.003,0.167
27,580,0.001,0.168
28,580,0.009,0.177
29,580,0.003,0.180
30,580,0.009,0.189
31,580,0.008,0.197
32,580,0.004,0.201
33,580,0.004,0.205
34,580,0.004,0.209
35,580,0.002,0.211
36,580,0.007,0.218
37,580,0.001,0.219
38,580,0.004,0.223
39,580,0.002,0.225
40,580,0.001,0.226
41,580,0.003,0.229
42,580,0.001,0.230
43,580,0.006,0.236
44,580,0.000,0.236
45,580,0.009,0.245
46,580,0.001,0.246
47,580,0.003,0.249
48,580,0.001,0.250
49,580,0.007,0.257
50,580,0.001,0.258
51,580,0.007,0.265
52,580,0.000,0.265
53,580,0.008,0.273
54,580,0.001,0.274
55,580,0.008,0.282
56,580,0.003,0.285
57,580,0.003,0.288
58,580,0.003,0.291
59,580,0.003,0.294
60,580,0.001,0.295
61,580,0.003,0.298
62,580,0.004,0.302
63,580,0.004,0.306
64,580,0.007,0.313
65,580,0.001,0.314
66,580,0.002,0.316
67,580,0.002,0.318
68,580,0.004,0.322
69,580,0.008,0.330
70,580,0.000,0.330
71,580,0.003,0.333
72,580,0.004,0.337
73,580,0.004,0.341
74,580,0.006,0.347
75,580,0.004,0.351
76,597,0.003,0.354
77,597,0.004,0.358
78,597,0.003,0.361
79,597,0.007,0.368
80,597,0.001,0.369
81,597,0.003,0.372
82,597,0.004,0.376
83,597,0.003,0.379
84,597,0.007,0.386
85,597,0.001,0.387
86,597,0.003,0.390
87,597,0.002,0.392
88,597,0.003,0.395
89,597,0.008,0.403
90,597,0.003,0.406
91,597,0.000,0.406
92,597,0.011,0.417
93,597,0.003,0.420
94,597,0.004,0.424
95,597,0.004,0.428
96,597,0.005,0.433
97,597,0.003,0.436
98,597,0.003,0.439
99,597,0.006,0.445
100,597,0.002,0.447
101,597,0.004,0.451
102,597,0.004,0.455
103,597,0.004,0.459
104,597,0.004,0.463
105,597,0.005,0.468
106,597,0.005,0.473
107,597,0.005,0.478
108,597,0.003,0.481
109,597,0.003,0.484
110,597,0.004,0.488
111,597,0.003,0.491
112,597,0.003,0.494
113,597,0.005,0.499
114,597,0.003,0.502
115,597,0.002,0.504
116,597,0.002,0.506
117,597,0.003,0.509
118,597,0.002,0.511
119,597,0.002,0.513
120,597,0.002,0.515
121,597,0.004,0.519
122,597,0.002,0.521
123,597,0.002,0.523
124,597,0.002,0.525
125,597,0.002,0.527
126,597,0.004,0.531
127,597,0.003,0.534
128,597,0.002,0.536
129,597,0.003,0.539
130,597,0.003,0.542
131,597,0.003,0.545
132,597,0.004,0.549
133,597,0.002,0.551
134,597,0.003,0.554
135,597,0.004,0.558
136,597,0.002,0.560
137,597,0.004,0.564
138,597,0.002,0.566
139,597,0.003,0.569
140,597,0.003,0.572
141,597,0.002,0.574
142,597,0.002,0.576
143,597,0.002,0.578
144,597,0.003,0.581
145,597,0.002,0.583
146,597,0.003,0.586
147,597,0.002,0.588
148,597,0.003,0.591
149,597,0.002,0.593
150,597,0.002,0.595
151,597,0.003,0.598
152,597,0.003,0.601
153,597,0.002,0.603
154,597,0.003,0.606
155,597,0.003,0.609
156,597,0.003,0.612
157,597,0.002,0.614
158,597,0.003,0.617
159,597,0.003,0.620
160,597,0.004,0.624
161,597,0.002,0.626
162,597,0.003,0.629
163,597,0.003,0.632
164,597,0.002,0.634
165,597,0.002,0.636
166,597,0.002,0.638
167,597,0.002,0.640
168,597,0.002,0.642
169,597,0.003,0.645
170,597,0.002,0.647
171,597,0.003,0.650
172,597,0.002,0.652
173,597,0.004,0.656
174,611,0.002,0.658
175,611,0.002,0.660
176,611,0.002,0.662
177,611,0.002,0.664
178,611,0.002,0.666
179,611,0.004,0.670
180,611,0.002,0.672
181,611,0.003,0.675
182,611,0.003,0.678
183,611,0.002,0.680
184,611,0.003,0.683
185,611,0.004,0.687
186,611,0.002,0.689
187,611,0.003,0.692
188,611,0.003,0.695
189,611,0.002,0.697
190,611,0.003,0.700
191,611,0.004,0.704
192,611,0.002,0.706
193,611,0.003,0.709
194,611,0.002,0.711
195,611,0.002,0.713
196,611,0.003,0.716
197,611,0.003,0.719
198,611,0.002,0.721
199,611,0.002,0.723
200,611,0.003,0.726
201,611,0.002,0.728
202,611,0.002,0.730
203,611,0.001,0.731
204,611,0.003,0.734
