Generation,Best,Time,Total_Time
0,506,0.321,0.321
1,506,0.146,0.467
2,506,0.129,0.596
3,506,0.110,0.706
4,506,0.088,0.794
5,506,0.077,0.871
6,506,0.083,0.954
7,506,0.083,1.037
8,506,0.072,1.109
9,506,0.075,1.184
10,506,0.061,1.245
11,506,0.073,1.318
12,506,0.084,1.402
13,506,0.076,1.478
14,506,0.075,1.553
15,506,0.082,1.635
16,506,0.076,1.711
17,506,0.083,1.794
18,506,0.063,1.857
19,506,0.072,1.929
20,506,0.074,2.003
21,506,0.072,2.075
22,506,0.070,2.145
23,506,0.074,2.219
24,506,0.077,2.296
25,506,0.079,2.375
26,506,0.071,2.446
27,506,0.146,2.592
28,506,0.082,2.674
29,506,0.098,2.772
30,506,0.067,2.839
31,506,0.081,2.920
32,506,0.078,2.998
33,506,0.075,3.073
34,506,0.088,3.161
35,506,0.085,3.246
36,506,0.082,3.328
37,506,0.076,3.404
38,506,0.095,3.499
39,506,0.082,3.581
40,506,0.082,3.663
41,506,0.073,3.736
42,506,0.077,3.813
43,506,0.067,3.880
44,506,0.067,3.947
45,506,0.074,4.021
46,506,0.080,4.101
47,506,0.071,4.172
48,506,0.081,4.253
49,506,0.065,4.318
50,506,0.076,4.394
51,506,0.076,4.470
52,506,0.081,4.551
53,506,0.086,4.637
54,506,0.086,4.723
55,506,0.079,4.802
56,506,0.080,4.882
57,506,0.077,4.959
58,506,0.090,5.049
59,506,0.098,5.147
60,506,0.087,5.234
61,506,0.090,5.324
62,506,0.090,5.414
63,506,0.079,5.493
64,506,0.080,5.573
65,506,0.086,5.659
66,506,0.082,5.741
67,506,0.085,5.826
68,506,0.090,5.916
69,506,0.082,5.998
70,506,0.068,6.066
71,506,0.087,6.153
72,506,0.074,6.227
73,506,0.074,6.301
74,506,0.086,6.387
75,506,0.093,6.480
76,506,0.085,6.565
77,506,0.080,6.645
78,506,0.083,6.728
79,506,0.090,6.818
80,506,0.074,6.892
81,506,0.090,6.982
82,506,0.080,7.062
83,506,0.091,7.153
84,506,0.089,7.242
85,506,0.097,7.339
86,506,0.082,7.421
87,506,0.092,7.513
88,506,0.084,7.597
89,506,0.079,7.676
90,506,0.084,7.760
91,506,0.080,7.840
92,506,0.096,7.936
93,506,0.101,8.037
94,506,0.101,8.138
95,506,0.096,8.234
96,506,0.088,8.322
97,506,0.082,8.404
98,506,0.080,8.484
99,506,0.085,8.569
100,506,0.074,8.643
101,506,0.088,8.731
102,506,0.089,8.820
103,506,0.082,8.902
104,506,0.082,8.984
105,506,0.145,9.129
106,506,0.083,9.212
107,506,0.088,9.300
108,506,0.079,9.379
109,506,0.067,9.446
110,506,0.083,9.529
111,506,0.078,9.607
112,506,0.084,9.691
113,506,0.079,9.770
114,506,0.093,9.863
115,506,0.084,9.947
116,506,0.080,10.027
117,506,0.102,10.129
118,506,0.096,10.225
119,506,0.097,10.322
120,506,0.082,10.404
121,506,0.081,10.485
122,506,0.094,10.579
123,506,0.106,10.685
124,506,0.092,10.777
125,506,0.094,10.871
126,506,0.098,10.969
127,506,0.094,11.063
128,506,0.095,11.158
129,506,0.079,11.237
130,506,0.127,11.364
131,506,0.099,11.463
132,506,0.073,11.536
133,506,0.071,11.607
134,506,0.081,11.688
135,506,0.074,11.762
136,506,0.072,11.834
137,506,0.091,11.925
138,506,0.078,12.003
139,506,0.084,12.087
140,506,0.077,12.164
141,506,0.093,12.257
142,506,0.086,12.343
143,506,0.073,12.416
144,506,0.087,12.503
145,506,0.119,12.622
146,506,0.114,12.736
147,506,0.098,12.834
148,506,0.087,12.921
149,506,0.074,12.995
150,506,0.084,13.079
151,506,0.082,13.161
152,506,0.068,13.229
153,506,0.074,13.303
154,506,0.073,13.376
155,506,0.067,13.443
156,506,0.075,13.518
157,506,0.071,13.589
158,506,0.080,13.669
159,506,0.077,13.746
160,506,0.086,13.832
161,506,0.085,13.917
162,506,0.077,13.994
163,506,0.071,14.065
