Maximum fit for each generation: 
Best fit for generation 156: 288
Best fit for generation 157: 288
Best fit for generation 158: 288
Best fit for generation 159: 288
Best fit for generation 160: 288
Best fit for generation 161: 288
Best fit for generation 162: 288
Best fit for generation 163: 288
Best fit for generation 164: 288
Best fit for generation 165: 288
Best fit for generation 166: 288
Best fit for generation 167: 288
Best fit for generation 168: 288
Best fit for generation 169: 288
Best fit for generation 170: 288
Best fit for generation 171: 288
Best fit for generation 172: 288
Best fit for generation 173: 288
Best fit for generation 174: 288
Best fit for generation 175: 288
Best fit for generation 176: 288
Best fit for generation 177: 288
Best fit for generation 178: 288
Best fit for generation 179: 288
Best fit for generation 180: 288
Best fit for generation 181: 288
Best fit for generation 182: 288
Best fit for generation 183: 288
Best fit for generation 184: 288
Best fit for generation 185: 288
Best fit for generation 186: 288
Best fit for generation 187: 288
Best fit for generation 188: 288
Best fit for generation 189: 288
Best fit for generation 190: 288
Best fit for generation 191: 288
Best fit for generation 192: 288
Best fit for generation 193: 288
Best fit for generation 194: 288
Best fit for generation 195: 297
Best fit for generation 196: 297
Best fit for generation 197: 297
Best fit for generation 198: 297
Best fit for generation 199: 297
Best fit for generation 200: 297
Best fit for generation 201: 297
Best fit for generation 202: 297
Best fit for generation 203: 297
Best fit for generation 204: 297
Best fit for generation 205: 297
Best fit for generation 206: 297
Best fit for generation 207: 297
Best fit for generation 208: 297
Best fit for generation 209: 297
Best fit for generation 210: 297
Best fit for generation 211: 297
Best fit for generation 212: 297
Best fit for generation 213: 297
Best fit for generation 214: 297
Best fit for generation 215: 297
Best fit for generation 216: 297
Best fit for generation 217: 297
Best fit for generation 218: 297
Best fit for generation 219: 297
Best fit for generation 220: 297
Best fit for generation 221: 297
Best fit for generation 222: 297
Best fit for generation 223: 297
Best fit for generation 224: 297
Best fit for generation 225: 297
Best fit for generation 226: 297
Best fit for generation 227: 297
Best fit for generation 228: 297
Best fit for generation 229: 297
Best fit for generation 230: 297
Best fit for generation 231: 297
Best fit for generation 232: 297
Best fit for generation 233: 297
Best fit for generation 234: 297
Best fit for generation 235: 297
Best fit for generation 236: 297
Best fit for generation 237: 297
Best fit for generation 238: 297
Best fit for generation 239: 297
Best fit for generation 240: 297
Best fit for generation 241: 297
Best fit for generation 242: 297
Best fit for generation 243: 297
Best fit for generation 244: 297
Best fit for generation 245: 297
Best fit for generation 246: 297
Best fit for generation 247: 297
Best fit for generation 248: 297
Best fit for generation 249: 297
Best fit for generation 250: 297
Best fit for generation 251: 297
Best fit for generation 252: 297
Best fit for generation 253: 297
Best fit for generation 254: 297
Best fit for generation 255: 297
Best fit for generation 256: 297
Best fit for generation 257: 297
Best fit for generation 258: 297
Best fit for generation 259: 297
Best fit for generation 260: 297
Best fit for generation 261: 297
Best fit for generation 262: 297
Best fit for generation 263: 297
Best fit for generation 264: 297
Best fit for generation 265: 297
Best fit for generation 266: 297
Best fit for generation 267: 297
Best fit for generation 268: 297
Best fit for generation 269: 297
Best fit for generation 270: 297
Best fit for generation 271: 297
Best fit for generation 272: 297
Best fit for generation 273: 297
Best fit for generation 274: 297
Best fit for generation 275: 297
Best fit for generation 276: 297
Best fit for generation 277: 297
Best fit for generation 278: 297
Best fit for generation 279: 297
Best fit for generation 280: 297
Best fit for generation 281: 297
Best fit for generation 282: 297
Best fit for generation 283: 297
Best fit for generation 284: 297
Best fit for generation 285: 298
Best fit for generation 286: 298
Best fit for generation 287: 298
Best fit for generation 288: 298
Best fit for generation 289: 298
Best fit for generation 290: 298
Best fit for generation 291: 298
Best fit for generation 292: 298
Best fit for generation 293: 298
Best fit for generation 294: 298
Best fit for generation 295: 298
Best fit for generation 296: 298
Best fit for generation 297: 298
Best fit for generation 298: 298
Best fit for generation 299: 298
Best fit for generation 300: 298
Best fit for generation 301: 298
Best fit for generation 302: 298
Best fit for generation 303: 298
Best fit for generation 304: 298
Best fit for generation 305: 298
Best fit for generation 306: 298
Best fit for generation 307: 298
Best fit for generation 308: 298
Best fit for generation 309: 298
Best fit for generation 310: 298
Best fit for generation 311: 298
Best fit for generation 312: 305
Best fit for generation 313: 305
Best fit for generation 314: 305
Best fit for generation 315: 305
Best fit for generation 316: 305
Best fit for generation 317: 305
Best fit for generation 318: 305
Best fit for generation 319: 305
Best fit for generation 320: 305
Best fit for generation 321: 305
Best fit for generation 322: 305
Best fit for generation 323: 305
Best fit for generation 324: 305
Best fit for generation 325: 305
Best fit for generation 326: 305
Best fit for generation 327: 305
Best fit for generation 328: 305
Best fit for generation 329: 311
Best fit for generation 330: 311
Best fit for generation 331: 311
Best fit for generation 332: 311
Best fit for generation 333: 311
Best fit for generation 334: 311
Best fit for generation 335: 311
Best fit for generation 336: 311
Best fit for generation 337: 311
Best fit for generation 338: 311
Best fit for generation 339: 311
Best fit for generation 340: 311
Best fit for generation 341: 311
Best fit for generation 342: 311
Best fit for generation 343: 311
Best fit for generation 344: 311
Best fit for generation 345: 311
Best fit for generation 346: 311
Best fit for generation 347: 311
Best fit for generation 348: 311
Best fit for generation 349: 311
Best fit for generation 350: 311
Best fit for generation 351: 311
Best fit for generation 352: 311
Best fit for generation 353: 311
Best fit for generation 354: 311
Best fit for generation 355: 311
Best fit for generation 356: 311
Best fit for generation 357: 311
Best fit for generation 358: 311
Best fit for generation 359: 311
Best fit for generation 360: 311
Best fit for generation 361: 311
Best fit for generation 362: 311
Best fit for generation 363: 311
Best fit for generation 364: 311
Best fit for generation 365: 311
Best fit for generation 366: 311
Best fit for generation 367: 311
Best fit for generation 368: 311
Best fit for generation 369: 311
Best fit for generation 370: 311
Best fit for generation 371: 311
Best fit for generation 372: 311
Best fit for generation 373: 311
Best fit for generation 374: 311
Best fit for generation 375: 311
Best fit for generation 376: 311
Best fit for generation 377: 311
Best fit for generation 378: 311
Best fit for generation 379: 311
Best fit for generation 380: 311
Best fit for generation 381: 311
Best fit for generation 382: 311
Best fit for generation 383: 311
Best fit for generation 384: 311
Best fit for generation 385: 311
Best fit for generation 386: 311
Best fit for generation 387: 311
Best fit for generation 388: 311
Best fit for generation 389: 311
Best fit for generation 390: 311
Best fit for generation 391: 311
Best fit for generation 392: 311
Best fit for generation 393: 311
Best fit for generation 394: 311
Best fit for generation 395: 311
Best fit for generation 396: 311
Best fit for generation 397: 311
Best fit for generation 398: 311
Best fit for generation 399: 311
Best fit for generation 400: 311
Best fit for generation 401: 311
Best fit for generation 402: 311
Best fit for generation 403: 311
Best fit for generation 404: 311
Best fit for generation 405: 311
Best fit for generation 406: 311
Best fit for generation 407: 311
Best fit for generation 408: 311
Best fit for generation 409: 311
Best fit for generation 410: 311
Best fit for generation 411: 311
Best fit for generation 412: 311
Best fit for generation 413: 311
Best fit for generation 414: 311
Best fit for generation 415: 311
Best fit for generation 416: 311
Best fit for generation 417: 311
Best fit for generation 418: 311
Best fit for generation 419: 311
Best fit for generation 420: 311
Best fit for generation 421: 311
Best fit for generation 422: 311
Best fit for generation 423: 311
Best fit for generation 424: 311
Best fit for generation 425: 311
Best fit for generation 426: 311
Best fit for generation 427: 311
Best fit for generation 428: 311
Best fit for generation 429: 311
Best fit for generation 430: 311
Best fit for generation 431: 311
Best fit for generation 432: 311
Best fit for generation 433: 311
Best fit for generation 434: 311
Best fit for generation 435: 311
Best fit for generation 436: 311
Best fit for generation 437: 311
Best fit for generation 438: 311
Best fit for generation 439: 311
Best fit for generation 440: 311
Best fit for generation 441: 311
Best fit for generation 442: 311
Best fit for generation 443: 311
Best fit for generation 444: 311
Best fit for generation 445: 311
Best fit for generation 446: 311
Best fit for generation 447: 311
Best fit for generation 448: 311
Best fit for generation 449: 311
Best fit for generation 450: 311
Best fit for generation 451: 324
Best fit for generation 452: 324
Best fit for generation 453: 324
Best fit for generation 454: 324
Best fit for generation 455: 324
Best fit for generation 456: 324
Best fit for generation 457: 324
Best fit for generation 458: 324
Best fit for generation 459: 324
Best fit for generation 460: 324
Best fit for generation 461: 324
Best fit for generation 462: 324
Best fit for generation 463: 324
Best fit for generation 464: 324
Best fit for generation 465: 324
Best fit for generation 466: 324
Best fit for generation 467: 324
Best fit for generation 468: 324
Best fit for generation 469: 324
Best fit for generation 470: 324
Best fit for generation 471: 324
Best fit for generation 472: 324
Best fit for generation 473: 324
Best fit for generation 474: 324
Best fit for generation 475: 324
Best fit for generation 476: 324
Best fit for generation 477: 324
Best fit for generation 478: 324
Best fit for generation 479: 324
Best fit for generation 480: 324
Best fit for generation 481: 324
Best fit for generation 482: 324
Best fit for generation 483: 324
Best fit for generation 484: 324
Best fit for generation 485: 324
Best fit for generation 486: 324
Best fit for generation 487: 324
Best fit for generation 488: 324
Best fit for generation 489: 324
Best fit for generation 490: 324
Best fit for generation 491: 324
Best fit for generation 492: 324
Best fit for generation 493: 324
Best fit for generation 494: 324
Best fit for generation 495: 324
Best fit for generation 496: 324
Best fit for generation 497: 324
Best fit for generation 498: 324
Best fit for generation 499: 324
Best fit for generation 500: 324
Best fit for generation 501: 324
Best fit for generation 502: 324
Best fit for generation 503: 324
Best fit for generation 504: 324
Best fit for generation 505: 324
Best fit for generation 506: 324
Best fit for generation 507: 324
Best fit for generation 508: 324
Best fit for generation 509: 324
Best fit for generation 510: 324
Best fit for generation 511: 324
Best fit for generation 512: 324
Best fit for generation 513: 324
Best fit for generation 514: 324
Best fit for generation 515: 324
Best fit for generation 516: 324
Best fit for generation 517: 324
Best fit for generation 518: 324
Best fit for generation 519: 324
Best fit for generation 520: 324
Best fit for generation 521: 324
Best fit for generation 522: 324
Best fit for generation 523: 324
Best fit for generation 524: 324
Best fit for generation 525: 324
Best fit for generation 526: 324
Best fit for generation 527: 324
Best fit for generation 528: 324
Best fit for generation 529: 324
Best fit for generation 530: 324
Best fit for generation 531: 324
Best fit for generation 532: 324
Best fit for generation 533: 324
Best fit for generation 534: 324
Best fit for generation 535: 324
Best fit for generation 536: 324
Best fit for generation 537: 324
Best fit for generation 538: 324
Best fit for generation 539: 324
Best fit for generation 540: 324
Best fit for generation 541: 324
Best fit for generation 542: 324
Best fit for generation 543: 324
Best fit for generation 544: 324
Best fit for generation 545: 324
Best fit for generation 546: 324
Best fit for generation 547: 324
Best fit for generation 548: 324
Best fit for generation 549: 324
Best fit for generation 550: 324
Best fit for generation 551: 324
Best fit for generation 552: 324
Best fit for generation 553: 324
Best fit for generation 554: 324
Best fit for generation 555: 324
Best fit for generation 556: 324
Best fit for generation 557: 324
Best fit for generation 558: 324
Best fit for generation 559: 324
Best fit for generation 560: 324
Best fit for generation 561: 324
Best fit for generation 562: 324
Best fit for generation 563: 324
Best fit for generation 564: 324
Best fit for generation 565: 324
Best fit for generation 566: 324
Best fit for generation 567: 324
Best fit for generation 568: 324
Best fit for generation 569: 324
Best fit for generation 570: 324
Best fit for generation 571: 324
Best fit for generation 572: 324
Best fit for generation 573: 324
Best fit for generation 574: 324
Best fit for generation 575: 324
Best fit for generation 576: 324
Best fit for generation 577: 324
Best fit for generation 578: 324
Best fit for generation 579: 324
Best fit for generation 580: 324
Best fit for generation 581: 324
Best fit for generation 582: 324
Best fit for generation 583: 324
Best fit for generation 584: 324
Best fit for generation 585: 324
Best fit for generation 586: 324
Best fit for generation 587: 324
Best fit for generation 588: 324
Best fit for generation 589: 324
Best fit for generation 590: 324
Best fit for generation 591: 324
Best fit for generation 592: 324
Best fit for generation 593: 324
Best fit for generation 594: 324
Best fit for generation 595: 324
Best fit for generation 596: 324
Best fit for generation 597: 324
Best fit for generation 598: 324
Best fit for generation 599: 324
Best fit for generation 600: 324
Best fit for generation 601: 324
Best fit for generation 602: 324
Best fit for generation 603: 324
Best fit for generation 604: 324
Best fit for generation 605: 324
Best fit for generation 606: 324
Best fit for generation 607: 324
Best fit for generation 608: 324
Best fit for generation 609: 324
Best fit for generation 610: 324
Best fit for generation 611: 324
Best fit for generation 612: 324
Best fit for generation 613: 324
Best fit for generation 614: 324
Best fit for generation 615: 324
Best fit for generation 616: 324
Best fit for generation 617: 324
Best fit for generation 618: 324
Best fit for generation 619: 324
Best fit for generation 620: 324
Best fit for generation 621: 324
Best fit for generation 622: 324
Best fit for generation 623: 324
Best fit for generation 624: 324
Best fit for generation 625: 324
Best fit for generation 626: 324
Best fit for generation 627: 324
Best fit for generation 628: 324
Best fit for generation 629: 324
Best fit for generation 630: 324
Best fit for generation 631: 324
Best fit for generation 632: 324
Best fit for generation 633: 324
Best fit for generation 634: 324
Best fit for generation 635: 324
Best fit for generation 636: 324
Best fit for generation 637: 324
Best fit for generation 638: 324
Best fit for generation 639: 324
Best fit for generation 640: 324
Best fit for generation 641: 324
Best fit for generation 642: 324
Best fit for generation 643: 324
Best fit for generation 644: 324
Best fit for generation 645: 324
Best fit for generation 646: 324
Best fit for generation 647: 324
Best fit for generation 648: 324
Best fit for generation 649: 324
Best fit for generation 650: 324
Best fit for generation 651: 324
Best fit for generation 652: 324
Best fit for generation 653: 324
Best fit for generation 654: 324
Best fit for generation 655: 324
Best fit for generation 656: 324
Best fit for generation 657: 324
Best fit for generation 658: 324
Best fit for generation 659: 324
Best fit for generation 660: 324
Best fit for generation 661: 324
Best fit for generation 662: 324
Best fit for generation 663: 324
Best fit for generation 664: 324
Best fit for generation 665: 324
Best fit for generation 666: 324
Best fit for generation 667: 324
Best fit for generation 668: 324
Best fit for generation 669: 324
Best fit for generation 670: 324
Best fit for generation 671: 324
Best fit for generation 672: 324
Best fit for generation 673: 324
Best fit for generation 674: 324
Best fit for generation 675: 324
Best fit for generation 676: 324
Best fit for generation 677: 324
Best fit for generation 678: 324
Best fit for generation 679: 324
Best fit for generation 680: 324
Best fit for generation 681: 324
Best fit for generation 682: 324
Best fit for generation 683: 324
Best fit for generation 684: 324
Best fit for generation 685: 324
Best fit for generation 686: 324
Best fit for generation 687: 324
Best fit for generation 688: 324
Best fit for generation 689: 324
Best fit for generation 690: 324
Best fit for generation 691: 324
Best fit for generation 692: 324
Best fit for generation 693: 324
Best fit for generation 694: 324
Best fit for generation 695: 324
Best fit for generation 696: 324
Best fit for generation 697: 324
Best fit for generation 698: 324
Best fit for generation 699: 324
Best fit for generation 700: 324
Best fit for generation 701: 324
Best fit for generation 702: 324
Best fit for generation 703: 324
Best fit for generation 704: 324
Best fit for generation 705: 324
Best fit for generation 706: 324
Best fit for generation 707: 324
Best fit for generation 708: 324
Best fit for generation 709: 324
Best fit for generation 710: 324
Best fit for generation 711: 324
Best fit for generation 712: 324
Best fit for generation 713: 324
Best fit for generation 714: 324
Best fit for generation 715: 324
Best fit for generation 716: 324
Best fit for generation 717: 324
Best fit for generation 718: 324
Best fit for generation 719: 324
Best fit for generation 720: 324
Best fit for generation 721: 324
Best fit for generation 722: 324
Best fit for generation 723: 324
Best fit for generation 724: 324
Best fit for generation 725: 324
Best fit for generation 726: 344
Best fit for generation 727: 344
Best fit for generation 728: 344
Best fit for generation 729: 344
Best fit for generation 730: 344
Best fit for generation 731: 344
Best fit for generation 732: 344
Best fit for generation 733: 344
Best fit for generation 734: 344
Best fit for generation 735: 344
Best fit for generation 736: 344
Best fit for generation 737: 344
Best fit for generation 738: 344
Best fit for generation 739: 344
Best fit for generation 740: 344
Best fit for generation 741: 344
Best fit for generation 742: 344
Best fit for generation 743: 344
Best fit for generation 744: 344
Best fit for generation 745: 344
Best fit for generation 746: 344
Best fit for generation 747: 344
Best fit for generation 748: 344
Best fit for generation 749: 344
Best fit for generation 750: 344
Best fit for generation 751: 344
Best fit for generation 752: 344
Best fit for generation 753: 344
Best fit for generation 754: 344
Best fit for generation 755: 344
Best fit for generation 756: 344
Best fit for generation 757: 344
Best fit for generation 758: 344
Best fit for generation 759: 344
Best fit for generation 760: 344
Best fit for generation 761: 344
Best fit for generation 762: 344
Best fit for generation 763: 344
Best fit for generation 764: 344
Best fit for generation 765: 344
Best fit for generation 766: 344
Best fit for generation 767: 344
Best fit for generation 768: 344
Best fit for generation 769: 344
Best fit for generation 770: 344
Best fit for generation 771: 344
Best fit for generation 772: 344
Best fit for generation 773: 344
Best fit for generation 774: 344
Best fit for generation 775: 344
Best fit for generation 776: 344
Best fit for generation 777: 344
Best fit for generation 778: 344
Best fit for generation 779: 344
Best fit for generation 780: 344
Best fit for generation 781: 344
Best fit for generation 782: 344
Best fit for generation 783: 344
Best fit for generation 784: 344
Best fit for generation 785: 344
Best fit for generation 786: 344
Best fit for generation 787: 344
Best fit for generation 788: 344
Best fit for generation 789: 344
Best fit for generation 790: 344
Best fit for generation 791: 344
Best fit for generation 792: 344
Best fit for generation 793: 344
Best fit for generation 794: 344
Best fit for generation 795: 344
Best fit for generation 796: 344
Best fit for generation 797: 345
Best fit for generation 798: 345
Best fit for generation 799: 345
Best fit for generation 800: 345
Best fit for generation 801: 345
Best fit for generation 802: 345
Best fit for generation 803: 345
Best fit for generation 804: 345
Best fit for generation 805: 345
Best fit for generation 806: 345
Best fit for generation 807: 345
Best fit for generation 808: 345
Best fit for generation 809: 345
Best fit for generation 810: 345
Best fit for generation 811: 345
Best fit for generation 812: 345
Best fit for generation 813: 345
Best fit for generation 814: 345
Best fit for generation 815: 345
Best fit for generation 816: 345
Best fit for generation 817: 345
Best fit for generation 818: 345
Best fit for generation 819: 345
Best fit for generation 820: 345
Best fit for generation 821: 345
Best fit for generation 822: 345
Best fit for generation 823: 345
Best fit for generation 824: 345
Best fit for generation 825: 345
Best fit for generation 826: 345
Best fit for generation 827: 345
Best fit for generation 828: 345
Best fit for generation 829: 345
Best fit for generation 830: 345
Best fit for generation 831: 345
Best fit for generation 832: 345
Best fit for generation 833: 345
Best fit for generation 834: 345
Best fit for generation 835: 345
Best fit for generation 836: 345
Best fit for generation 837: 345
Best fit for generation 838: 345
Best fit for generation 839: 345
Best fit for generation 840: 345
Best fit for generation 841: 345
Best fit for generation 842: 345
Best fit for generation 843: 345
Best fit for generation 844: 345
Best fit for generation 845: 345
Best fit for generation 846: 345
Best fit for generation 847: 345
Best fit for generation 848: 345
Best fit for generation 849: 345
Best fit for generation 850: 345
Best fit for generation 851: 345
Best fit for generation 852: 345
Best fit for generation 853: 345
Best fit for generation 854: 345
Best fit for generation 855: 345
Best fit for generation 856: 345
Best fit for generation 857: 345
Best fit for generation 858: 345
Best fit for generation 859: 345
Best fit for generation 860: 345
Best fit for generation 861: 345
Best fit for generation 862: 345
Best fit for generation 863: 345
Best fit for generation 864: 345
Best fit for generation 865: 345
Best fit for generation 866: 345
Best fit for generation 867: 345
Best fit for generation 868: 345
Best fit for generation 869: 345
Best fit for generation 870: 345
Best fit for generation 871: 345
Best fit for generation 872: 345
Best fit for generation 873: 345
Best fit for generation 874: 345
Best fit for generation 875: 345
Best fit for generation 876: 345
Best fit for generation 877: 345
Best fit for generation 878: 345
Best fit for generation 879: 345
Best fit for generation 880: 345
Best fit for generation 881: 345
Best fit for generation 882: 345
Best fit for generation 883: 345
Best fit for generation 884: 345
Best fit for generation 885: 345
Best fit for generation 886: 345
Best fit for generation 887: 345
Best fit for generation 888: 345
Best fit for generation 889: 345
Best fit for generation 890: 345
Best fit for generation 891: 345
Best fit for generation 892: 345
Best fit for generation 893: 345
Best fit for generation 894: 345
Best fit for generation 895: 345
Best fit for generation 896: 346
Best fit for generation 897: 346
Best fit for generation 898: 346
Best fit for generation 899: 346
Best fit for generation 900: 346
Best fit for generation 901: 346
Best fit for generation 902: 346
Best fit for generation 903: 346
Best fit for generation 904: 346
Best fit for generation 905: 346
Best fit for generation 906: 346
Best fit for generation 907: 346
Best fit for generation 908: 346
Best fit for generation 909: 346
Best fit for generation 910: 346
Best fit for generation 911: 346
Best fit for generation 912: 346
Best fit for generation 913: 346
Best fit for generation 914: 346
Best fit for generation 915: 346
Best fit for generation 916: 346
Best fit for generation 917: 346
Best fit for generation 918: 346
Best fit for generation 919: 346
Best fit for generation 920: 346
Best fit for generation 921: 346
Best fit for generation 922: 346
Best fit for generation 923: 346
Best fit for generation 924: 346
Best fit for generation 925: 346
Best fit for generation 926: 346
Best fit for generation 927: 346
Best fit for generation 928: 346
Best fit for generation 929: 346
Best fit for generation 930: 346
Best fit for generation 931: 346
Best fit for generation 932: 346
Best fit for generation 933: 346
Best fit for generation 934: 346
Best fit for generation 935: 346
Best fit for generation 936: 346
Best fit for generation 937: 346
Best fit for generation 938: 346
Best fit for generation 939: 346
Best fit for generation 940: 346
Best fit for generation 941: 346
Best fit for generation 942: 346
Best fit for generation 943: 346
Best fit for generation 944: 346
Best fit for generation 945: 346
Best fit for generation 946: 346
Best fit for generation 947: 346
Best fit for generation 948: 346
Best fit for generation 949: 346
Best fit for generation 950: 346
Best fit for generation 951: 346
Best fit for generation 952: 346
Best fit for generation 953: 346
Best fit for generation 954: 346
Best fit for generation 955: 346
Best fit for generation 956: 346
Best fit for generation 957: 346
Best fit for generation 958: 346
Best fit for generation 959: 346
Best fit for generation 960: 346
Best fit for generation 961: 346
Best fit for generation 962: 346
Best fit for generation 963: 346
Best fit for generation 964: 346
Best fit for generation 965: 346
Best fit for generation 966: 346
Best fit for generation 967: 346
Best fit for generation 968: 346
Best fit for generation 969: 346
Best fit for generation 970: 346
Best fit for generation 971: 346
Best fit for generation 972: 346
Best fit for generation 973: 346
Best fit for generation 974: 346
Best fit for generation 975: 346
Best fit for generation 976: 346
Best fit for generation 977: 346
Best fit for generation 978: 346
Best fit for generation 979: 346
Best fit for generation 980: 346
Best fit for generation 981: 346
Best fit for generation 982: 346
Best fit for generation 983: 346
Best fit for generation 984: 346
Best fit for generation 985: 346
Best fit for generation 986: 346
Best fit for generation 987: 346
Best fit for generation 988: 346
Best fit for generation 989: 346
Best fit for generation 990: 346
Best fit for generation 991: 346
Best fit for generation 992: 346
Best fit for generation 993: 346
Best fit for generation 994: 346
Best fit for generation 995: 346
Best fit for generation 996: 346
Best fit for generation 997: 346
Best fit for generation 998: 346
Best fit for generation 999: 346
Best fit for generation 1000: 346
Best fit for generation 1001: 346
Best fit for generation 1002: 346
Best fit for generation 1003: 346
Best fit for generation 1004: 346
Best fit for generation 1005: 346
Best fit for generation 1006: 346
Best fit for generation 1007: 346
Best fit for generation 1008: 346
Best fit for generation 1009: 346
Best fit for generation 1010: 346
Best fit for generation 1011: 346
Best fit for generation 1012: 346
Best fit for generation 1013: 346
Best fit for generation 1014: 346
Best fit for generation 1015: 346
Best fit for generation 1016: 346
Best fit for generation 1017: 346
Best fit for generation 1018: 346
Best fit for generation 1019: 346
Best fit for generation 1020: 346
Best fit for generation 1021: 346
Best fit for generation 1022: 346
Best fit for generation 1023: 346
Best fit for generation 1024: 347
Best fit for generation 1025: 347
Best fit for generation 1026: 347
Best fit for generation 1027: 347
Best fit for generation 1028: 347
Best fit for generation 1029: 347
Best fit for generation 1030: 347
Best fit for generation 1031: 347
Best fit for generation 1032: 347
Best fit for generation 1033: 347
Best fit for generation 1034: 347
Best fit for generation 1035: 347
Best fit for generation 1036: 347
Best fit for generation 1037: 347
Best fit for generation 1038: 347
Best fit for generation 1039: 347
Best fit for generation 1040: 347
Best fit for generation 1041: 347
Best fit for generation 1042: 347
Best fit for generation 1043: 347
Best fit for generation 1044: 347
Best fit for generation 1045: 347
Best fit for generation 1046: 347
Best fit for generation 1047: 347
Best fit for generation 1048: 347
Best fit for generation 1049: 347
Best fit for generation 1050: 347
Best fit for generation 1051: 347
Best fit for generation 1052: 347
Best fit for generation 1053: 347
Best fit for generation 1054: 347
Best fit for generation 1055: 347
Best fit for generation 1056: 347
Best fit for generation 1057: 347
Best fit for generation 1058: 347
Best fit for generation 1059: 347
Best fit for generation 1060: 347
Best fit for generation 1061: 347
Best fit for generation 1062: 347
Best fit for generation 1063: 347
Best fit for generation 1064: 347
Best fit for generation 1065: 347
Best fit for generation 1066: 347
Best fit for generation 1067: 347
Best fit for generation 1068: 347
