Generation,Best,Time,Total_Time
0,524,0.724,0.724
1,556,0.513,1.237
2,560,0.546,1.783
3,566,0.660,2.443
4,583,0.662,3.105
5,599,0.674,3.779
6,599,0.599,4.378
7,600,0.701,5.079
8,600,0.636,5.715
9,605,0.581,6.296
10,605,0.656,6.952
11,605,0.621,7.573
12,605,0.590,8.163
13,605,0.583,8.746
14,605,0.581,9.327
15,605,0.635,9.962
16,605,0.625,10.587
17,605,0.661,11.248
18,605,0.585,11.833
19,620,0.587,12.420
20,620,0.604,13.024
21,620,0.581,13.605
22,620,0.570,14.175
23,620,0.655,14.830
24,620,0.578,15.408
25,620,0.569,15.977
26,635,0.599,16.576
27,639,0.617,17.193
28,641,0.611,17.804
29,641,0.570,18.374
30,641,0.543,18.917
31,641,0.591,19.508
32,641,0.576,20.084
33,641,0.555,20.639
34,641,0.628,21.267
35,641,0.615,21.882
36,641,0.582,22.464
37,641,0.560,23.024
38,641,0.574,23.598
39,641,0.602,24.200
40,641,0.557,24.757
41,641,0.563,25.320
42,641,0.580,25.900
43,641,0.586,26.486
44,641,0.604,27.090
45,641,0.582,27.672
46,641,0.577,28.249
47,643,0.678,28.927
48,644,0.580,29.507
49,644,0.580,30.087
50,644,0.588,30.675
51,644,0.578,31.253
52,644,0.627,31.880
53,644,0.552,32.432
54,644,0.569,33.001
55,644,0.559,33.560
56,644,0.572,34.132
57,644,0.565,34.697
58,644,0.572,35.269
59,644,0.553,35.822
60,644,0.643,36.465
61,644,0.609,37.074
62,644,0.597,37.671
63,644,0.581,38.252
64,644,0.606,38.858
65,644,0.568,39.426
66,659,0.564,39.990
67,659,0.599,40.589
68,659,0.593,41.182
69,659,0.626,41.808
70,659,0.677,42.485
71,659,0.616,43.101
72,659,0.633,43.734
73,659,0.563,44.297
74,659,0.620,44.917
75,659,0.593,45.510
76,659,0.608,46.118
77,659,0.561,46.679
78,659,0.670,47.349
79,659,0.569,47.918
80,659,0.624,48.542
81,659,0.613,49.155
82,659,0.543,49.698
83,659,0.636,50.334
84,659,0.576,50.910
85,659,0.572,51.482
86,659,0.592,52.074
87,659,0.683,52.757
88,659,0.633,53.390
89,659,0.677,54.067
