Generation,Best,Time,Total_Time
0,419,0.053,0.053
1,419,0.016,0.069
2,419,0.009,0.078
3,419,0.004,0.082
4,419,0.004,0.086
5,419,0.003,0.089
6,419,0.003,0.092
7,419,0.004,0.096
8,419,0.003,0.099
9,419,0.003,0.102
10,419,0.004,0.106
11,419,0.006,0.112
12,419,0.006,0.118
13,419,0.003,0.121
14,419,0.003,0.124
15,419,0.003,0.127
16,419,0.003,0.130
17,419,0.003,0.133
18,419,0.003,0.136
19,419,0.003,0.139
20,419,0.001,0.140
21,419,0.002,0.142
22,419,0.003,0.145
23,419,0.003,0.148
24,419,0.002,0.150
25,419,0.003,0.153
26,419,0.003,0.156
27,419,0.002,0.158
28,419,0.002,0.160
29,419,0.003,0.163
30,419,0.003,0.166
31,419,0.003,0.169
32,419,0.003,0.172
33,419,0.003,0.175
34,419,0.002,0.177
35,419,0.002,0.179
36,419,0.002,0.181
37,419,0.003,0.184
38,419,0.004,0.188
39,419,0.004,0.192
40,419,0.004,0.196
41,419,0.003,0.199
42,419,0.003,0.202
43,419,0.002,0.204
44,419,0.002,0.206
45,419,0.003,0.209
46,419,0.002,0.211
47,419,0.002,0.213
48,419,0.003,0.216
49,419,0.002,0.218
50,419,0.003,0.221
51,419,0.002,0.223
52,419,0.002,0.225
53,419,0.003,0.228
54,419,0.002,0.230
55,419,0.003,0.233
56,419,0.002,0.235
57,419,0.002,0.237
58,419,0.003,0.240
59,419,0.003,0.243
60,419,0.003,0.246
61,419,0.003,0.249
62,419,0.002,0.251
63,419,0.002,0.253
64,419,0.003,0.256
65,419,0.003,0.259
66,419,0.021,0.280
67,419,0.005,0.285
68,419,0.073,0.358
69,419,0.014,0.372
70,419,0.034,0.406
71,419,0.005,0.411
72,419,0.004,0.415
73,419,0.019,0.434
74,419,0.025,0.459
75,419,0.004,0.463
76,419,0.004,0.467
77,419,0.020,0.487
78,419,0.009,0.496
79,419,0.028,0.524
80,419,0.040,0.564
81,419,0.014,0.578
82,419,0.003,0.581
83,419,0.005,0.586
84,419,0.003,0.589
85,419,0.004,0.593
86,419,0.039,0.632
87,419,0.017,0.649
88,419,0.013,0.662
89,419,0.003,0.665
90,419,0.005,0.670
91,419,0.003,0.673
92,419,0.007,0.680
93,419,0.003,0.683
94,419,0.004,0.687
95,419,0.002,0.689
96,419,0.009,0.698
97,419,0.003,0.701
98,419,0.003,0.704
99,419,0.009,0.713
100,419,0.003,0.716
101,419,0.003,0.719
102,419,0.003,0.722
103,419,0.003,0.725
104,419,0.006,0.731
105,419,0.003,0.734
106,419,0.004,0.738
107,419,0.003,0.741
108,419,0.003,0.744
109,419,0.003,0.747
110,419,0.002,0.749
111,419,0.003,0.752
112,419,0.003,0.755
113,419,0.005,0.760
114,419,0.003,0.763
115,419,0.002,0.765
116,419,0.003,0.768
117,419,0.003,0.771
118,419,0.003,0.774
119,419,0.006,0.780
120,419,0.007,0.787
121,419,0.002,0.789
122,419,0.002,0.791
123,419,0.002,0.793
124,419,0.002,0.795
125,419,0.003,0.798
126,419,0.002,0.800
127,419,0.003,0.803
128,419,0.003,0.806
129,419,0.002,0.808
130,419,0.007,0.815
131,419,0.003,0.818
132,419,0.006,0.824
133,419,0.003,0.827
134,419,0.003,0.830
135,419,0.003,0.833
136,419,0.003,0.836
137,419,0.007,0.843
138,419,0.002,0.845
139,419,0.003,0.848
140,419,0.002,0.850
141,419,0.004,0.854
142,419,0.003,0.857
143,419,0.005,0.862
144,419,0.003,0.865
145,419,0.005,0.870
146,419,0.003,0.873
147,419,0.003,0.876
148,419,0.002,0.878
149,419,0.002,0.880
150,419,0.007,0.887
151,419,0.002,0.889
152,419,0.001,0.890
153,419,0.002,0.892
154,419,0.003,0.895
155,419,0.003,0.898
156,419,0.002,0.900
157,419,0.002,0.902
158,419,0.003,0.905
159,419,0.002,0.907
160,419,0.002,0.909
161,419,0.005,0.914
162,419,0.002,0.916
163,419,0.002,0.918
164,419,0.003,0.921
165,419,0.003,0.924
166,419,0.002,0.926
167,419,0.005,0.931
168,419,0.002,0.933
169,419,0.002,0.935
170,419,0.005,0.940
171,419,0.003,0.943
172,419,0.002,0.945
173,419,0.003,0.948
174,419,0.002,0.950
175,419,0.002,0.952
176,419,0.003,0.955
177,419,0.003,0.958
178,419,0.002,0.960
179,419,0.002,0.962
180,419,0.002,0.964
181,419,0.002,0.966
182,419,0.002,0.968
183,419,0.002,0.970
184,419,0.002,0.972
185,419,0.003,0.975
186,419,0.002,0.977
187,419,0.003,0.980
188,419,0.003,0.983
189,419,0.002,0.985
190,419,0.002,0.987
191,419,0.006,0.993
192,419,0.003,0.996
193,419,0.007,1.003
194,419,0.002,1.005
195,419,0.002,1.007
196,419,0.002,1.009
197,419,0.002,1.011
198,419,0.003,1.014
199,419,0.002,1.016
200,419,0.002,1.018
201,419,0.002,1.020
202,419,0.002,1.022
203,419,0.002,1.024
204,419,0.008,1.032
205,419,0.003,1.035
206,419,0.002,1.037
207,419,0.003,1.040
208,419,0.003,1.043
209,419,0.002,1.045
210,419,0.002,1.047
211,419,0.003,1.050
212,419,0.006,1.056
213,419,0.001,1.057
214,419,0.002,1.059
215,419,0.006,1.065
216,419,0.002,1.067
217,419,0.002,1.069
218,419,0.003,1.072
219,419,0.002,1.074
220,419,0.002,1.076
221,419,0.003,1.079
222,419,0.003,1.082
223,419,0.005,1.087
224,419,0.002,1.089
225,419,0.003,1.092
226,419,0.003,1.095
227,419,0.002,1.097
228,419,0.002,1.099
229,419,0.002,1.101
230,419,0.003,1.104
231,419,0.007,1.111
232,419,0.002,1.113
233,419,0.002,1.115
234,419,0.002,1.117
235,419,0.002,1.119
236,419,0.002,1.121
237,419,0.002,1.123
238,419,0.003,1.126
239,419,0.003,1.129
240,419,0.003,1.132
241,419,0.002,1.134
242,419,0.002,1.136
243,419,0.002,1.138
244,419,0.002,1.140
245,419,0.004,1.144
246,419,0.002,1.146
247,421,0.003,1.149
248,421,0.003,1.152
249,421,0.002,1.154
250,421,0.002,1.156
251,421,0.003,1.159
252,421,0.001,1.160
253,421,0.003,1.163
254,421,0.002,1.165
255,421,0.002,1.167
256,421,0.002,1.169
257,421,0.003,1.172
258,421,0.002,1.174
259,421,0.002,1.176
260,421,0.003,1.179
261,421,0.002,1.181
262,421,0.003,1.184
263,421,0.002,1.186
264,421,0.008,1.194
265,421,0.002,1.196
266,421,0.003,1.199
267,421,0.002,1.201
268,421,0.002,1.203
269,421,0.004,1.207
270,421,0.003,1.210
271,421,0.002,1.212
272,421,0.002,1.214
273,421,0.003,1.217
274,421,0.005,1.222
275,421,0.003,1.225
276,421,0.002,1.227
277,421,0.003,1.230
278,421,0.002,1.232
279,421,0.002,1.234
280,421,0.002,1.236
281,421,0.001,1.237
282,421,0.002,1.239
283,421,0.007,1.246
284,421,0.003,1.249
285,421,0.008,1.257
286,421,0.002,1.259
287,421,0.002,1.261
288,421,0.003,1.264
289,421,0.002,1.266
290,421,0.002,1.268
291,421,0.002,1.270
292,421,0.004,1.274
293,421,0.002,1.276
294,421,0.003,1.279
295,421,0.005,1.284
296,421,0.002,1.286
297,421,0.002,1.288
298,421,0.002,1.290
299,421,0.002,1.292
300,421,0.002,1.294
301,421,0.002,1.296
302,421,0.002,1.298
303,421,0.002,1.300
304,421,0.003,1.303
305,421,0.002,1.305
306,421,0.007,1.312
307,421,0.002,1.314
308,421,0.002,1.316
309,421,0.002,1.318
310,421,0.002,1.320
311,421,0.003,1.323
312,421,0.002,1.325
313,421,0.003,1.328
314,421,0.008,1.336
315,421,0.003,1.339
316,421,0.004,1.343
317,421,0.002,1.345
318,421,0.003,1.348
319,421,0.005,1.353
320,421,0.003,1.356
321,421,0.002,1.358
322,421,0.003,1.361
323,421,0.002,1.363
324,421,0.047,1.410
325,421,0.002,1.412
326,421,0.002,1.414
327,421,0.003,1.417
328,421,0.002,1.419
329,421,0.002,1.421
330,421,0.002,1.423
331,421,0.002,1.425
332,421,0.003,1.428
333,421,0.003,1.431
334,421,0.005,1.436
335,421,0.002,1.438
336,421,0.003,1.441
337,421,0.003,1.444
338,421,0.003,1.447
339,421,0.002,1.449
340,421,0.002,1.451
341,421,0.003,1.454
342,421,0.005,1.459
343,421,0.003,1.462
344,421,0.002,1.464
345,421,0.005,1.469
346,421,0.002,1.471
347,421,0.002,1.473
348,421,0.003,1.476
349,421,0.002,1.478
350,421,0.002,1.480
351,421,0.005,1.485
352,421,0.003,1.488
353,421,0.002,1.490
354,421,0.002,1.492
