Generation,Best,Time,Total_Time
0,391,0.214,0.214
1,391,0.086,0.300
2,408,0.077,0.377
3,416,0.070,0.447
4,419,0.042,0.489
5,435,0.039,0.528
6,435,0.034,0.562
7,435,0.056,0.618
8,435,0.033,0.651
9,435,0.035,0.686
10,435,0.032,0.718
11,435,0.026,0.744
12,435,0.027,0.771
13,435,0.028,0.799
14,435,0.031,0.830
15,435,0.034,0.864
16,435,0.034,0.898
17,435,0.035,0.933
18,435,0.034,0.967
19,435,0.045,1.012
20,435,0.102,1.114
21,435,0.023,1.137
22,435,0.030,1.167
23,435,0.029,1.196
24,435,0.025,1.221
25,435,0.032,1.253
26,435,0.036,1.289
27,435,0.046,1.335
28,435,0.075,1.410
29,435,0.097,1.507
30,435,0.050,1.557
31,435,0.071,1.628
32,435,0.045,1.673
33,435,0.104,1.777
34,435,0.065,1.842
35,435,0.040,1.882
36,435,0.031,1.913
37,435,0.031,1.944
38,435,0.035,1.979
39,435,0.029,2.008
40,435,0.036,2.044
41,435,0.102,2.146
42,436,0.049,2.195
43,436,0.030,2.225
44,436,0.046,2.271
45,443,0.029,2.300
46,443,0.037,2.337
47,443,0.036,2.373
48,443,0.035,2.408
49,443,0.029,2.437
50,443,0.035,2.472
51,443,0.032,2.504
52,443,0.030,2.534
53,443,0.024,2.558
54,443,0.027,2.585
55,443,0.024,2.609
56,446,0.028,2.637
57,446,0.029,2.666
58,446,0.187,2.853
59,448,0.231,3.084
60,448,0.103,3.187
61,448,0.049,3.236
62,448,0.051,3.287
63,448,0.051,3.338
64,448,0.085,3.423
65,448,0.033,3.456
66,448,0.041,3.497
67,448,0.043,3.540
68,448,0.033,3.573
69,448,0.034,3.607
70,448,0.035,3.642
71,448,0.030,3.672
72,448,0.032,3.704
73,448,0.054,3.758
74,448,0.038,3.796
75,448,0.033,3.829
76,448,0.031,3.860
77,448,0.035,3.895
78,449,0.103,3.998
79,449,0.038,4.036
80,449,0.037,4.073
81,449,0.040,4.113
82,449,0.036,4.149
83,449,0.039,4.188
84,449,0.048,4.236
85,449,0.037,4.273
86,449,0.039,4.312
87,449,0.032,4.344
88,449,0.034,4.378
89,449,0.036,4.414
90,449,0.040,4.454
91,449,0.039,4.493
92,449,0.040,4.533
93,449,0.035,4.568
94,449,0.032,4.600
95,449,0.024,4.624
96,449,0.033,4.657
97,449,0.040,4.697
98,449,0.028,4.725
99,449,0.033,4.758
100,449,0.059,4.817
101,449,0.043,4.860
102,449,0.050,4.910
103,449,0.045,4.955
104,449,0.054,5.009
105,449,0.100,5.109
106,449,0.036,5.145
107,449,0.035,5.180
108,449,0.057,5.237
109,449,0.036,5.273
110,449,0.054,5.327
111,449,0.043,5.370
112,449,0.049,5.419
113,449,0.032,5.451
114,449,0.034,5.485
115,449,0.030,5.515
116,449,0.030,5.545
117,449,0.079,5.624
118,449,0.031,5.655
119,449,0.032,5.687
120,449,0.035,5.722
121,449,0.034,5.756
122,449,0.026,5.782
123,449,0.033,5.815
124,449,0.039,5.854
125,449,0.037,5.891
126,449,0.040,5.931
127,449,0.047,5.978
128,449,0.036,6.014
129,449,0.036,6.050
130,449,0.069,6.119
131,449,0.044,6.163
132,449,0.032,6.195
133,449,0.035,6.230
134,449,0.035,6.265
135,449,0.043,6.308
136,449,0.035,6.343
137,449,0.034,6.377
138,449,0.041,6.418
139,449,0.045,6.463
140,449,0.061,6.524
141,449,0.039,6.563
142,449,0.072,6.635
143,449,0.043,6.678
144,449,0.052,6.730
145,449,0.048,6.778
146,449,0.045,6.823
147,449,0.061,6.884
148,449,0.058,6.942
149,449,0.034,6.976
150,449,0.036,7.012
151,449,0.040,7.052
152,449,0.035,7.087
153,449,0.043,7.130
154,449,0.037,7.167
155,449,0.039,7.206
156,449,0.041,7.247
157,449,0.041,7.288
158,449,0.035,7.323
159,449,0.031,7.354
160,449,0.033,7.387
161,449,0.030,7.417
162,449,0.033,7.450
163,449,0.054,7.504
164,449,0.047,7.551
165,449,0.033,7.584
166,449,0.033,7.617
167,449,0.037,7.654
168,449,0.047,7.701
169,449,0.039,7.740
170,449,0.032,7.772
171,449,0.033,7.805
172,449,0.044,7.849
173,449,0.047,7.896
174,449,0.042,7.938
175,449,0.047,7.985
176,449,0.043,8.028
177,449,0.027,8.055
178,449,0.035,8.090
179,449,0.045,8.135
180,449,0.027,8.162
181,449,0.031,8.193
182,449,0.034,8.227
183,449,0.080,8.307
184,449,0.039,8.346
185,449,0.036,8.382
186,449,0.032,8.414
187,449,0.031,8.445
188,449,0.045,8.490
189,449,0.032,8.522
190,449,0.043,8.565
191,449,0.036,8.601
192,449,0.031,8.632
193,449,0.031,8.663
194,449,0.068,8.731
195,449,0.102,8.833
