Generation,Best,Time,Total_Time
0,259,0.055,0.055
1,259,0.005,0.060
2,259,0.005,0.065
3,259,0.007,0.072
4,259,0.007,0.079
5,259,0.005,0.084
6,259,0.004,0.088
7,259,0.000,0.088
8,259,0.005,0.093
9,259,0.000,0.093
10,292,0.003,0.096
11,292,0.001,0.097
12,292,0.006,0.103
13,292,0.006,0.109
14,292,0.002,0.111
15,292,0.000,0.111
16,292,0.000,0.111
17,292,0.002,0.113
18,292,0.002,0.115
19,292,0.007,0.122
20,292,0.001,0.123
21,292,0.000,0.123
22,292,0.000,0.123
23,292,0.000,0.123
24,292,0.002,0.125
25,292,0.002,0.127
26,292,0.000,0.127
27,292,0.000,0.127
28,292,0.002,0.129
29,292,0.003,0.132
30,292,0.005,0.137
31,292,0.002,0.139
32,292,0.002,0.141
33,292,0.004,0.145
34,292,0.004,0.149
35,292,0.003,0.152
36,292,0.000,0.152
37,292,0.000,0.152
38,292,0.011,0.163
39,292,0.002,0.165
40,292,0.003,0.168
41,292,0.000,0.168
42,292,0.001,0.169
43,292,0.004,0.173
44,292,0.004,0.177
45,292,0.003,0.180
46,292,0.002,0.182
47,292,0.000,0.182
48,292,0.000,0.182
49,292,0.009,0.191
50,292,0.002,0.193
51,292,0.000,0.193
52,292,0.000,0.193
53,292,0.007,0.200
54,292,0.002,0.202
55,292,0.000,0.202
56,292,0.000,0.202
57,292,0.004,0.206
58,292,0.003,0.209
59,292,0.001,0.210
60,292,0.002,0.212
61,292,0.002,0.214
62,292,0.001,0.215
63,292,0.001,0.216
64,292,0.002,0.218
65,292,0.002,0.220
66,292,0.001,0.221
67,292,0.000,0.221
68,292,0.001,0.222
69,292,0.004,0.226
70,292,0.001,0.227
71,292,0.000,0.227
72,292,0.009,0.236
73,292,0.001,0.237
74,292,0.000,0.237
75,292,0.005,0.242
76,292,0.000,0.242
77,292,0.006,0.248
78,292,0.002,0.250
79,292,0.000,0.250
80,292,0.008,0.258
81,292,0.003,0.261
82,292,0.003,0.264
83,292,0.000,0.264
84,292,0.000,0.264
85,292,0.002,0.266
86,292,0.002,0.268
87,292,0.000,0.268
88,292,0.007,0.275
89,292,0.002,0.277
90,292,0.001,0.278
91,292,0.001,0.279
92,292,0.001,0.280
93,292,0.002,0.282
94,292,0.000,0.282
95,292,0.000,0.282
96,292,0.003,0.285
97,292,0.003,0.288
98,292,0.000,0.288
99,292,0.002,0.290
100,292,0.001,0.291
101,292,0.000,0.291
102,292,0.003,0.294
103,292,0.002,0.296
104,292,0.000,0.296
105,292,0.000,0.296
106,292,0.002,0.298
107,292,0.002,0.300
108,292,0.000,0.300
109,292,0.000,0.300
110,292,0.002,0.302
111,292,0.003,0.305
112,292,0.001,0.306
113,292,0.002,0.308
114,292,0.002,0.310
115,292,0.003,0.313
116,292,0.000,0.313
117,292,0.002,0.315
118,292,0.002,0.317
119,292,0.000,0.317
120,292,0.009,0.326
121,292,0.002,0.328
122,292,0.000,0.328
123,292,0.000,0.328
124,292,0.002,0.330
125,292,0.004,0.334
126,292,0.000,0.334
127,292,0.004,0.338
128,292,0.002,0.340
129,292,0.000,0.340
130,292,0.007,0.347
131,292,0.002,0.349
132,292,0.000,0.349
133,292,0.000,0.349
134,292,0.002,0.351
135,292,0.002,0.353
136,292,0.000,0.353
137,292,0.010,0.363
138,292,0.003,0.366
139,292,0.002,0.368
140,292,0.000,0.368
141,292,0.002,0.370
142,292,0.008,0.378
143,292,0.005,0.383
144,292,0.000,0.383
145,292,0.000,0.383
146,292,0.000,0.383
147,292,0.006,0.389
148,292,0.000,0.389
149,292,0.000,0.389
150,292,0.006,0.395
151,292,0.003,0.398
152,292,0.000,0.398
153,292,0.000,0.398
154,292,0.000,0.398
155,292,0.000,0.398
156,292,0.000,0.398
157,292,0.005,0.403
158,292,0.008,0.411
159,298,0.000,0.411
160,298,0.000,0.411
161,298,0.000,0.411
162,298,0.000,0.411
163,298,0.000,0.411
164,298,0.000,0.411
165,298,0.000,0.411
166,298,0.000,0.411
167,298,0.000,0.411
168,298,0.000,0.411
169,298,0.000,0.411
170,298,0.000,0.411
171,298,0.000,0.411
172,298,0.000,0.411
173,298,0.009,0.420
174,298,0.003,0.423
175,298,0.000,0.423
176,298,0.000,0.423
177,298,0.000,0.423
178,298,0.005,0.428
179,298,0.004,0.432
180,298,0.000,0.432
181,298,0.003,0.435
182,298,0.005,0.440
183,298,0.006,0.446
184,298,0.000,0.446
185,298,0.010,0.456
186,298,0.000,0.456
187,298,0.000,0.456
188,298,0.000,0.456
189,298,0.000,0.456
190,298,0.003,0.459
191,298,0.000,0.459
192,298,0.000,0.459
193,298,0.000,0.459
194,298,0.009,0.468
195,298,0.002,0.470
196,298,0.002,0.472
197,298,0.002,0.474
198,298,0.002,0.476
199,298,0.002,0.478
200,298,0.002,0.480
201,298,0.001,0.481
