1.513919454972083045e+01,2.916938761578455441e+01,2.094983276671511518e+01,2.105761800688866003e+01,2.522400975750201013e+01,1.229812887595355342e+01,2.221192431688124458e+01,2.581482810781547244e+01,1.549951842144496972e+01,1.966854201289751103e+01,2.821904520659747817e+01,2.463295101355134520e+00,4.605489875225200080e+01,4.711924993366473302e+01,2.914185396543351203e+01,3.725370540539822173e+01,9.213883027469682574e+00,9.325000882413023717e+00,3.068762305795365464e+00,1.074658750701906129e+01,3.193043042897787132e+01,9.087896303208780058e-01,8.759017973602491125e+00,2.475897636749546038e+01,8.456120612254411029e+00,3.485042829246290097e+01,4.209092074781183612e+01,1.516003495819944291e+01,4.284935916510996634e+01,4.170879259160500396e+01,2.661160750316908619e+01,3.187646559745481056e+01
3.101250617473537474e+01,3.549066638839538967e+01,1.639000867224489966e+01,3.082924942558391024e+01,2.658467868926926769e+00,1.094185359165188132e+01,8.523187849687325013e+00,8.009303760210558565e+00,1.081949940918296349e+01,2.659088958235627231e+01,1.693504868590363444e+01,2.239257281306373670e+01,4.688605714264325997e+01,4.166306868024198451e+01,2.860201610610361200e+01,2.934470573555982753e+01,2.322908567566310722e+01,3.502318957201882199e+01,4.205217550038957341e+01,4.730014704811512161e+01,4.620324839028722153e+01,1.594133491318139484e+01,1.017765368709727625e+01,1.763592755713690607e+01,2.810234341857329099e+01,3.984811482272992578e+01,1.864827461876766179e+01,3.570416588241182154e+01,5.924568449192149089e+00,2.846320396973889899e+01,8.124772637925108398e+00,3.686169775766712320e+01
4.752860284539342217e+01,4.234953662166099519e+01,6.876626067614897586e+00,1.557848722972807742e+01,1.316656022185218866e+01,3.194328484685943081e+01,3.925731109339069036e+01,4.474530620933531111e+01,2.492511008125534389e+01,3.309924674068074069e+01,1.763159372345827691e+01,2.363372393884658962e+01,4.536163740493505259e+01,1.347693886549005526e+01,2.653989574788364436e+01,5.862745437755399358e+00,1.086003433123497253e+01,7.564679082163267232e+00,1.748784342561967264e+01,2.687361159951257861e+01,4.524488583402899167e+01,4.796187979913790400e+01,4.462606234893256385e+01,1.643277686444681152e+01,4.765378512144498302e+01,1.100971352613888143e+01,2.900643263449252984e+01,3.790893071453805874e+01,3.087834534537607034e+00,8.858243777074100933e+00,1.167962312561355986e+01,2.612737557813203182e+01
3.527991041199249889e+00,8.553144718507947886e+00,4.895529621231592188e+00,1.604429501867221930e+01,3.638933207367774259e+01,3.933081810906274001e+01,1.031134146432441945e+01,9.817549551922182260e+00,1.263786533464057982e+01,1.967199550836243205e+01,4.681165494423478179e+01,4.228207695424728740e+01,2.806049912808740388e+01,3.939359908238052554e+01,4.425794821076465269e+01,2.285403591922488786e+01,2.156468259062010517e+01,3.513145660381105273e+01,9.740905693359344752e+00,2.792346131317091817e+01,2.695617248540234812e+01,2.662237857901072502e+01,4.338482973060686021e+01,1.579202691847168083e+01,2.577602821778531705e+01,1.407521435840113178e+01,4.408700722107579395e+01,4.640217450407570254e+01,3.123157230619152358e+01,3.177279366696175700e+01,1.678117776352793911e+01,2.695702120503057841e+01
3.112161363964271033e+01,3.295143760248342346e+01,4.201225968187823412e+01,4.081214064599823388e+01,2.005842444430919613e+01,2.474732288208731745e+01,3.025343382457476693e+01,3.960370368347795988e+01,7.851245286272932944e+00,1.047205745013969569e+01,2.680340901190914948e+01,2.784143826661349408e+01,1.799274441496083554e+01,2.776886923868492474e+01,4.575808758931471942e+01,4.677590563792648481e+01,8.579747585422943246e+00,3.015000311714753423e+01,3.775136276288493065e+01,1.598846413655758347e+01,1.260942584155985813e+01,2.170956238436706798e+01,2.569272839540380460e+01,1.768677774144563841e+01,3.751307989759785499e+01,1.653478159749178289e+01,2.274368259910210099e+01,3.588347625465817003e+01,3.395038944083205834e+00,9.096860858527348270e+00,2.744410285353321655e+01,1.611576036109822496e+01
4.592778674465536426e+01,4.083903617995865432e+01,3.792799029990011839e+00,1.049233492851998584e+01,1.729906544955327519e+01,2.248295708860151265e+01,1.763475754069979828e+01,2.774170935703955365e+01,3.745091388422505929e+01,4.296393891616390448e+01,2.904413503806550878e+01,3.871202829780634147e+01,2.752464789308481841e+01,3.143191853029182781e+01,8.295508374855602440e+00,7.261632156388908577e+00,8.687122594659884456e+00,1.736168760883570528e+01,2.186294073772835844e+01,1.093190383988944347e+01,2.278145810247722380e+01,3.614406635402703216e+01,1.190248415276476912e+01,3.177605823224258685e+01,8.927856107133324670e+00,2.487966918569387076e+01,3.227675498151253919e+01,3.522883180682791249e+01,4.246639915611303451e+01,4.831288360283471661e+01,4.647422349176871137e+01,4.739596246272404301e+01
1.651932339134138417e+01,2.418088633104194685e+01,2.656835806805607803e+01,3.747188785799605881e+01,2.280494718079767580e+01,3.166742936487249693e+01,6.682500330739008731e+00,1.487810092706520315e+01,3.093263376333494108e+01,3.003293185500968576e+01,4.587410461192891376e+01,2.554611722086022851e+01,1.368028750261170678e+01,4.276519579251748127e+01,2.604718765383922374e+01,1.417693984087992831e+01,4.766640821226211955e+01,4.016229405955536436e+01,1.230168581596410249e+01,3.025085088469885264e+01,2.148758065911151505e+01,3.402643352477979555e+00,5.864675239328740908e+00,8.577886752367637868e+00,3.877023148667347385e+01,4.026999185556307026e+01,3.078765892498511647e+01,3.437374415313399112e+01,4.403114019981642002e+01,4.711549889430155247e+01,1.003559309721709880e+01,2.135383006973922093e+01
2.359871262609818388e+01,3.083008088851505590e+01,4.174835696276488051e+01,4.004787061013406912e+01,8.471565439451422819e+00,2.104132025422588015e+01,1.548634685127599653e+01,2.293118239810120684e+01,1.021571230249911721e+01,1.341901716009405732e+01,4.126721712422573773e+01,4.622241411867857153e+01,1.713272654419030872e+01,3.256512460039098045e+01,4.727603143608433811e+01,4.632242859466570906e+01,2.460737270081214234e+01,3.931188572065750009e+01,1.139762000043435286e+01,2.904117470783005572e+01,4.760308495392816752e+01,4.193163760380340221e+01,2.920525974458331575e+01,3.187592267023740433e+01,2.528010717800680496e+01,2.147443372579631315e+01,2.847429692867220918e+00,1.072912564988615713e+01,3.346712779858952302e+01,3.962318687628624758e+01,6.546222424083219416e+00,4.996199556566923050e+00
1.407407798576671532e+01,3.221032343650949770e+01,4.731005000321807330e+01,4.163685407385678161e+01,1.825322627076814186e+01,3.299021397440398573e+01,1.803892364977747675e+01,1.772358093085543729e+01,3.317171575118242544e+01,3.087842900144861957e+01,1.050156203983511816e+01,2.617632199319325181e+01,4.366276968711756723e+01,4.672130138214393469e+01,3.981453471593113580e+00,9.096175013322332248e+00,9.306377310599406982e+00,1.632098632947050376e+01,3.070621910694260492e+01,3.978003371363286789e+01,1.808473611990713437e+01,2.524517944636140143e+01,2.439587877868860843e+01,2.539984408018982975e+01,2.426535403688405168e+01,3.716666356475879240e+01,2.662577670539882746e+01,3.057259810468622163e+01,1.051499105260134215e+01,7.560737496386477297e+00,3.199803363466329387e+01,3.477160194146272687e+01
1.302234917668843117e+01,1.741939970176885311e+01,3.089348198654043998e+01,2.911808698570771980e+01,8.480816779985755005e+00,9.638300409845530936e+00,2.309432723908049212e+01,2.598787580005895492e+01,2.369618385720971432e+01,3.145147309338474173e+01,1.495305698635824143e+01,2.975650376202483116e+01,2.581944845130242783e+01,2.749664210764827033e+01,2.703041495228153224e+01,3.799369070958778849e+01,3.371350073113176027e+00,9.772427600166714967e+00,2.535180025272167725e+01,2.331881628282043550e+01,6.307235874993455838e+00,2.622582144329745546e+01,4.639572399323692053e+01,4.119658760500885819e+01,4.026615170035989166e+01,4.436877432136984112e+01,1.529935333018080712e+01,2.534642178473383112e+01,3.376499258908849299e+01,3.808349525861829932e+01,4.614910132299650769e+01,4.866301781998962639e+01
2.017229730745852212e+00,1.203572554364652980e+01,5.934601946931582717e+00,6.090423402599817848e+00,1.442915684907321605e+01,2.078767912442858901e+01,3.773970655111489236e+01,4.032611474937140628e+01,1.036559240944100146e+01,1.276174053187459023e+01,3.001282410595263528e+01,3.052516899183722643e+01,4.350200781637149561e+01,4.779226055815421859e+01,2.220957931739463831e+01,3.297249715877552223e+00,1.460034361720672536e+01,2.924495968806323631e+01,1.784203956195688789e+01,2.551972995713554582e+01,4.837785857706793813e+00,3.803602907174277448e+01,2.216197853028405618e+01,3.486137211128646385e+01,2.956722313185608897e+01,3.904298289595214300e+01,6.026103355178591414e+00,3.078797814260300569e+01,1.034350242704160472e+01,2.425280188958057792e+01,4.612955006865172436e+01,4.225682897959822526e+01
4.205686107178735256e+01,4.210496218366371579e+01,9.791812715753012597e+00,3.077642800927009148e+01,1.422398053328840994e+01,2.095904032787346694e+01,4.687517104148317770e+01,4.608820661858460710e+01,4.800412572272848877e+01,3.636216346884101114e+01,3.883017979882430915e+00,8.945711021780045513e+00,7.910594594339554142e+00,1.334335694621031543e+01,1.803711949607565757e+01,2.814849921137530231e+01,2.778525527180054056e+01,3.833034939022588361e+01,2.377771705388402523e+01,3.151797880492776827e+01,4.139070521945771475e+01,2.415024271020379842e+01,3.904731446160264596e+01,4.591975615902990171e+01,1.116144855854768281e+01,2.440299795448290254e+01,2.530202945993561059e+01,1.741626767355437622e+01,3.117575057284908269e+01,3.520906638503850417e+01,1.043206803517426806e+01,5.950097178241056106e+00
1.133560439240111783e+01,1.043485599860837532e+01,2.069453544697203640e+01,3.602493851485209575e+01,2.912268612958330749e+01,3.077608020557814683e+01,4.269174104451788310e+01,4.663860472194971152e+01,2.676695608117102765e+01,3.595643704033915355e+01,2.769324487534218804e+01,4.340442334770493460e+01,1.543920510893513942e+01,2.160788668112184396e+01,1.637313201579870992e+01,4.458250139355843800e+01,5.777433875831653687e+00,6.242443858928306000e+00,4.730077914591885246e+01,4.204625282858189195e+01,1.675433634764373991e+01,2.910368720692273570e+01,3.379553453987437450e+01,3.782512283916899065e+01,2.308163269800278528e+01,2.134290986435342674e+01,1.031342307681887682e+01,2.694024856177028937e+01,1.065611963677387308e+01,1.885087017212852700e+01,3.703104894193177898e+00,1.224243534572079994e+01
2.617005805933155216e+01,3.568237667031856120e+01,1.133597590435425850e+01,2.706856270353419802e+01,4.306823763767966540e+01,4.307406542553011519e+01,1.738316292412682529e+01,2.600598442708232483e+01,3.687129538028901976e+01,3.790573723880151569e+00,3.777079852799347748e+01,1.184341028361281412e+00,4.287890396104952373e+01,2.602278835644847632e+01,3.497439342420770458e+01,1.393203730613732638e+01,4.587883820745825147e+01,4.665822003885960356e+01,3.125372367080483116e+01,3.810119025356770095e+01,3.263519999883213529e+01,2.839884548214548232e+01,3.547377348997542157e+01,4.021974646582307145e+01,3.525671571130411408e+00,1.020494758246163869e+01,8.739264638494754323e+00,9.559990802309949132e+00,4.056824110310772369e+01,2.946217932333877965e+00,1.252449389446985073e+01,1.747641702936276076e+01
3.309888064187178003e+01,3.830921879469271829e+01,2.505709954614203383e+01,2.292073400649703885e+01,1.006886228171674702e+01,2.903040454860556707e+01,2.270843409448711014e+01,2.143587826852766298e+01,3.918448553685312419e+01,4.532592898066661036e+01,8.475188600918212245e+00,7.239160693388488887e+00,4.676515091527566170e+01,4.588889248462672299e+01,2.847443707798124990e+01,3.806936118057164720e+01,2.455967457088750550e+01,3.383554195652090613e+01,1.899068505252233052e+01,2.933908987396006296e+01,4.647135292955374553e+01,3.957920706640206276e+01,6.444366427993930557e+00,3.298209672566407136e+01,2.231868353611656364e+00,1.073209422442481475e+01,1.389647139681655297e+01,2.224146396060628561e+01,7.439873241225198441e+00,1.657015282433669512e+01,2.912131262698194689e+01,3.042313921027121637e+01
4.633874151414863718e+01,4.036529917306415172e+01,2.547052549500955720e+01,3.043311092745922153e+01,4.607309953047003148e+01,4.689305439426946265e+01,1.837862346268452240e+00,9.600830312464299965e+00,2.284202433644533059e+01,3.558330725712379916e+01,2.961556272805603385e+01,2.953603182430504503e+01,6.258705622268491808e+00,1.521772395863978566e+01,1.380765092585643927e+01,2.721686486790238035e+01,8.141849408897162022e+00,2.359997310797231762e+01,3.931292256538287688e+01,4.516939095587648012e+01,2.611573926093907616e+01,3.871724681312232264e+01,1.249145106950656015e+01,3.076567107836681814e+01,3.196562926585745501e+01,3.852679654340672499e+01,9.257117904822903753e+00,6.665751532229769794e+00,1.897987977578943486e+01,2.757207182182365202e+01,1.536774449408145671e+01,1.787579376736789882e+01
2.741960028370118962e+01,3.662117841460599266e+01,3.268385070973032214e+01,1.860759754185205495e+01,8.763609592362959333e+00,1.421556343225296004e+01,3.599982434408149246e+00,2.174122457176655132e+01,4.369002545910463198e+01,3.966056157526571724e+01,1.303497756173806899e+01,2.149163430375852712e+01,2.608419331721771872e+00,1.363609227574342242e+01,2.839622044045684746e+00,8.085271185869931543e+00,2.647540108896751576e+01,1.110931292391095759e+01,1.030879762438983072e+01,6.591289257355313680e+00,4.784340117978453577e+01,4.672083028271553218e+01,1.363117317455413868e+01,3.113658855249110147e+01,2.868344695476886841e+01,3.149623529016640333e+01,4.118292518067632102e+01,4.756457608961147798e+01,1.961324100879985721e+01,2.615794791726938584e+01,7.176080489501411641e+00,2.828716035612507440e+01
3.251626065471045735e+01,3.393187034992084250e+01,1.704262076662946157e+01,2.251502248577422449e+01,4.494518284025803467e+01,3.917451872296004467e+01,2.484559312063847258e+01,3.199659774100457454e+01,1.944371465395664345e+01,8.068767145336410707e+00,3.562715754421404313e+01,4.395738694449733686e+01,4.689079746672791060e+01,2.545863473994182513e+01,8.466130732168338113e+00,2.326719884381787651e+01,7.579981898293257636e+00,7.875285893319087016e+00,2.735844679972815285e+01,3.976801968602498505e+01,4.704223845198757914e+01,4.606366462273881268e+01,4.006214526054151293e+00,1.115898940407102025e+01,3.279944382437454919e+01,1.548851728154772900e+01,1.267534523200382424e+01,2.975908600872477905e+01,4.073737820514319452e+01,4.582149048811809422e+01,1.817626071732772175e+01,3.246175860293278248e+01
1.701542683197526173e+01,2.389241313015764945e+01,3.994327496852184112e+01,4.093650815388053843e+01,2.182847836742813286e+01,1.352804026101035184e+01,2.199934263008372781e+01,3.585375286715472498e+01,2.235019241787314037e+00,1.280811591948889117e+01,4.414164498066436693e+01,4.748001514598369255e+01,1.031906575356899580e+01,2.280058156729618801e+01,5.872304771322740535e+00,6.176542254575911883e+00,4.818526157816798161e+01,4.148999834708793344e+01,1.297054285648924576e+01,2.927387904600958990e+01,4.396243409216096865e+01,2.204172776718351301e+01,3.990683386021932932e+01,2.216465763597843619e+01,2.987017227146889553e+01,3.978286187320075840e+01,1.083914538097759817e+01,1.402225801057737975e+01,3.203071918415009378e+01,3.390724455195596221e+01,2.424773124941624758e+01,3.009852519956121952e+01
2.683086582811829857e+01,3.068071987798001743e+01,4.119401094975466293e+01,4.466267091424746383e+01,4.652014571065938497e+01,4.435885524849304318e+01,2.441001766162519004e+01,2.320181221509443859e+01,1.267580326405829716e+01,4.299094306326784221e+01,7.285087476011465668e+00,7.120383865433555393e+00,1.878386698447366498e+01,2.630255510015059528e+01,1.248992015017883439e+01,2.095854719597006621e+01,3.481130751943614854e+01,3.280988780915232894e+01,1.631009212084747162e+01,3.327638790474523489e+01,1.094200884862113554e+01,2.908470428991513757e+01,9.168676701176993404e+00,2.916387420947528852e+01,5.277694780353219706e+00,1.186724008800940133e+01,2.894498953086656456e+01,3.837639426386672170e+01,2.407084347158084370e+01,3.515987898348301854e+01,1.496357868752165388e+01,3.373869138044163662e+01
