Generation,Best,Time,Total_Time
0,279,0.160,0.160
1,279,0.036,0.196
2,279,0.044,0.240
3,279,0.041,0.281
4,279,0.048,0.329
5,279,0.039,0.368
6,279,0.037,0.405
7,279,0.039,0.444
8,279,0.044,0.488
9,279,0.047,0.535
10,279,0.043,0.578
11,279,0.056,0.634
12,279,0.047,0.681
13,279,0.059,0.740
14,279,0.051,0.791
15,279,0.052,0.843
16,279,0.035,0.878
17,279,0.042,0.920
18,279,0.036,0.956
19,279,0.031,0.987
20,279,0.035,1.022
21,279,0.034,1.056
22,279,0.035,1.091
23,279,0.029,1.120
24,279,0.033,1.153
25,279,0.037,1.190
26,279,0.034,1.224
27,279,0.033,1.257
28,289,0.036,1.293
29,289,0.036,1.329
30,289,0.032,1.361
31,289,0.038,1.399
32,289,0.033,1.432
33,289,0.031,1.463
34,289,0.036,1.499
35,289,0.038,1.537
36,289,0.037,1.574
37,289,0.032,1.606
38,289,0.032,1.638
39,289,0.061,1.699
40,289,0.034,1.733
41,289,0.030,1.763
42,289,0.036,1.799
43,289,0.033,1.832
44,289,0.032,1.864
45,289,0.033,1.897
46,289,0.035,1.932
47,289,0.034,1.966
48,289,0.034,2.000
49,289,0.037,2.037
50,289,0.042,2.079
51,289,0.035,2.114
52,289,0.031,2.145
53,289,0.035,2.180
54,289,0.036,2.216
55,289,0.035,2.251
56,289,0.033,2.284
57,289,0.032,2.316
58,289,0.035,2.351
59,289,0.036,2.387
60,289,0.035,2.422
61,289,0.035,2.457
62,289,0.041,2.498
63,289,0.034,2.532
64,289,0.032,2.564
65,289,0.029,2.593
66,289,0.032,2.625
67,289,0.034,2.659
68,289,0.031,2.690
69,289,0.034,2.724
70,289,0.036,2.760
71,289,0.034,2.794
72,289,0.033,2.827
73,289,0.034,2.861
74,289,0.037,2.898
75,289,0.033,2.931
76,289,0.028,2.959
77,289,0.034,2.993
78,289,0.031,3.024
79,289,0.033,3.057
80,289,0.034,3.091
81,289,0.035,3.126
82,289,0.029,3.155
83,289,0.033,3.188
84,289,0.047,3.235
85,289,0.036,3.271
86,289,0.033,3.304
87,289,0.038,3.342
88,289,0.033,3.375
89,289,0.029,3.404
90,289,0.038,3.442
91,289,0.032,3.474
92,289,0.028,3.502
93,289,0.034,3.536
94,289,0.031,3.567
95,289,0.044,3.611
96,289,0.034,3.645
97,289,0.030,3.675
98,289,0.039,3.714
99,289,0.032,3.746
100,289,0.031,3.777
101,289,0.030,3.807
102,289,0.036,3.843
103,289,0.030,3.873
104,289,0.033,3.906
105,289,0.031,3.937
106,289,0.032,3.969
107,289,0.033,4.002
108,292,0.033,4.035
109,292,0.029,4.064
110,297,0.033,4.097
111,297,0.031,4.128
112,297,0.033,4.161
113,297,0.041,4.202
114,297,0.033,4.235
115,297,0.029,4.264
116,297,0.035,4.299
117,297,0.033,4.332
118,297,0.030,4.362
119,297,0.035,4.397
120,297,0.034,4.431
121,297,0.037,4.468
122,297,0.031,4.499
123,297,0.028,4.527
124,297,0.027,4.554
125,297,0.029,4.583
126,297,0.030,4.613
127,297,0.036,4.649
128,297,0.030,4.679
129,297,0.029,4.708
130,297,0.031,4.739
131,297,0.036,4.775
132,297,0.027,4.802
133,297,0.031,4.833
134,297,0.027,4.860
135,297,0.027,4.887
136,297,0.033,4.920
137,297,0.036,4.956
138,297,0.029,4.985
139,297,0.026,5.011
140,297,0.031,5.042
141,297,0.026,5.068
142,297,0.023,5.091
143,297,0.027,5.118
144,297,0.029,5.147
145,297,0.027,5.174
146,297,0.029,5.203
147,297,0.029,5.232
148,297,0.031,5.263
149,297,0.033,5.296
150,297,0.040,5.336
151,297,0.039,5.375
152,297,0.031,5.406
153,297,0.034,5.440
154,297,0.037,5.477
155,297,0.039,5.516
156,297,0.027,5.543
157,297,0.028,5.571
158,297,0.031,5.602
159,297,0.055,5.657
160,297,0.032,5.689
161,297,0.035,5.724
162,297,0.030,5.754
163,299,0.030,5.784
164,299,0.032,5.816
165,299,0.032,5.848
166,299,0.033,5.881
167,299,0.024,5.905
168,299,0.027,5.932
169,299,0.025,5.957
170,299,0.027,5.984
171,299,0.027,6.011
172,299,0.028,6.039
173,299,0.039,6.078
174,299,0.026,6.104
175,299,0.029,6.133
176,299,0.031,6.164
177,299,0.028,6.192
178,299,0.031,6.223
179,299,0.030,6.253
180,299,0.028,6.281
181,299,0.032,6.313
182,299,0.027,6.340
183,299,0.026,6.366
184,299,0.029,6.395
185,299,0.032,6.427
186,299,0.029,6.456
187,299,0.035,6.491
188,299,0.032,6.523
189,299,0.028,6.551
190,299,0.028,6.579
191,299,0.031,6.610
192,299,0.030,6.640
193,299,0.035,6.675
194,299,0.035,6.710
195,299,0.032,6.742
196,299,0.029,6.771
197,299,0.029,6.800
198,299,0.030,6.830
199,299,0.034,6.864
200,299,0.025,6.889
201,299,0.035,6.924
202,299,0.029,6.953
203,299,0.028,6.981
204,299,0.037,7.018
205,299,0.028,7.046
206,299,0.029,7.075
207,299,0.032,7.107
208,299,0.028,7.135
209,299,0.029,7.164
210,299,0.026,7.190
211,299,0.027,7.217
212,299,0.026,7.243
213,299,0.027,7.270
214,299,0.025,7.295
215,299,0.027,7.322
216,299,0.029,7.351
217,299,0.026,7.377
218,299,0.030,7.407
219,299,0.029,7.436
220,299,0.039,7.475
221,299,0.024,7.499
222,299,0.030,7.529
223,299,0.027,7.556
224,299,0.030,7.586
225,299,0.034,7.620
226,299,0.028,7.648
227,299,0.034,7.682
228,299,0.027,7.709
229,299,0.051,7.760
230,299,0.029,7.789
231,299,0.027,7.816
232,299,0.029,7.845
233,299,0.026,7.871
234,299,0.029,7.900
235,299,0.030,7.930
236,299,0.024,7.954
237,299,0.038,7.992
238,299,0.027,8.019
239,299,0.036,8.055
240,299,0.027,8.082
241,299,0.027,8.109
242,299,0.032,8.141
243,299,0.025,8.166
244,299,0.035,8.201
245,299,0.025,8.226
246,299,0.026,8.252
247,299,0.031,8.283
248,299,0.027,8.310
249,299,0.031,8.341
250,299,0.024,8.365
251,299,0.026,8.391
252,299,0.024,8.415
253,299,0.029,8.444
254,299,0.027,8.471
255,299,0.030,8.501
256,299,0.029,8.530
257,299,0.027,8.557
258,299,0.031,8.588
259,299,0.030,8.618
260,299,0.026,8.644
261,299,0.028,8.672
262,299,0.027,8.699
263,299,0.025,8.724
264,299,0.027,8.751
