Maximum fit for each generation: 
Best fit for generation 152: 539
Best fit for generation 153: 539
Best fit for generation 154: 539
Best fit for generation 155: 539
Best fit for generation 156: 539
Best fit for generation 157: 539
Best fit for generation 158: 539
Best fit for generation 159: 539
Best fit for generation 160: 539
Best fit for generation 161: 539
Best fit for generation 162: 539
Best fit for generation 163: 539
Best fit for generation 164: 539
Best fit for generation 165: 539
Best fit for generation 166: 539
Best fit for generation 167: 539
Best fit for generation 168: 539
Best fit for generation 169: 539
Best fit for generation 170: 539
Best fit for generation 171: 539
Best fit for generation 172: 539
Best fit for generation 173: 539
Best fit for generation 174: 539
Best fit for generation 175: 539
Best fit for generation 176: 539
Best fit for generation 177: 539
Best fit for generation 178: 539
Best fit for generation 179: 539
Best fit for generation 180: 539
Best fit for generation 181: 539
Best fit for generation 182: 539
Best fit for generation 183: 539
Best fit for generation 184: 539
Best fit for generation 185: 539
Best fit for generation 186: 539
Best fit for generation 187: 539
Best fit for generation 188: 539
Best fit for generation 189: 539
Best fit for generation 190: 539
Best fit for generation 191: 539
Best fit for generation 192: 539
Best fit for generation 193: 539
Best fit for generation 194: 539
Best fit for generation 195: 539
Best fit for generation 196: 539
Best fit for generation 197: 539
Best fit for generation 198: 539
Best fit for generation 199: 539
Best fit for generation 200: 539
Best fit for generation 201: 539
Best fit for generation 202: 539
Best fit for generation 203: 539
Best fit for generation 204: 539
Best fit for generation 205: 539
Best fit for generation 206: 539
Best fit for generation 207: 539
Best fit for generation 208: 539
Best fit for generation 209: 553
Best fit for generation 210: 553
Best fit for generation 211: 553
Best fit for generation 212: 554
Best fit for generation 213: 554
Best fit for generation 214: 554
Best fit for generation 215: 554
Best fit for generation 216: 554
Best fit for generation 217: 554
Best fit for generation 218: 554
Best fit for generation 219: 554
Best fit for generation 220: 554
Best fit for generation 221: 554
Best fit for generation 222: 554
Best fit for generation 223: 554
Best fit for generation 224: 554
Best fit for generation 225: 554
Best fit for generation 226: 554
Best fit for generation 227: 554
Best fit for generation 228: 554
Best fit for generation 229: 554
Best fit for generation 230: 554
Best fit for generation 231: 554
Best fit for generation 232: 554
Best fit for generation 233: 554
Best fit for generation 234: 554
Best fit for generation 235: 554
Best fit for generation 236: 554
Best fit for generation 237: 554
Best fit for generation 238: 554
Best fit for generation 239: 554
Best fit for generation 240: 554
Best fit for generation 241: 554
Best fit for generation 242: 554
Best fit for generation 243: 554
Best fit for generation 244: 554
Best fit for generation 245: 554
Best fit for generation 246: 554
Best fit for generation 247: 554
Best fit for generation 248: 554
Best fit for generation 249: 554
Best fit for generation 250: 554
Best fit for generation 251: 554
Best fit for generation 252: 554
Best fit for generation 253: 554
Best fit for generation 254: 554
Best fit for generation 255: 554
Best fit for generation 256: 554
Best fit for generation 257: 554
Best fit for generation 258: 554
Best fit for generation 259: 554
Best fit for generation 260: 564
Best fit for generation 261: 564
Best fit for generation 262: 564
Best fit for generation 263: 564
Best fit for generation 264: 564
Best fit for generation 265: 564
Best fit for generation 266: 564
Best fit for generation 267: 564
Best fit for generation 268: 564
Best fit for generation 269: 564
Best fit for generation 270: 564
Best fit for generation 271: 564
Best fit for generation 272: 564
Best fit for generation 273: 564
Best fit for generation 274: 564
Best fit for generation 275: 564
Best fit for generation 276: 564
Best fit for generation 277: 564
Best fit for generation 278: 564
Best fit for generation 279: 564
Best fit for generation 280: 564
Best fit for generation 281: 564
Best fit for generation 282: 564
Best fit for generation 283: 564
Best fit for generation 284: 564
Best fit for generation 285: 564
Best fit for generation 286: 564
Best fit for generation 287: 564
Best fit for generation 288: 564
Best fit for generation 289: 564
Best fit for generation 290: 564
Best fit for generation 291: 564
Best fit for generation 292: 564
Best fit for generation 293: 564
Best fit for generation 294: 564
Best fit for generation 295: 564
Best fit for generation 296: 564
Best fit for generation 297: 564
Best fit for generation 298: 564
Best fit for generation 299: 564
Best fit for generation 300: 564
Best fit for generation 301: 564
Best fit for generation 302: 564
Best fit for generation 303: 564
Best fit for generation 304: 564
Best fit for generation 305: 564
Best fit for generation 306: 564
Best fit for generation 307: 564
Best fit for generation 308: 564
Best fit for generation 309: 564
Best fit for generation 310: 564
Best fit for generation 311: 564
Best fit for generation 312: 564
Best fit for generation 313: 564
Best fit for generation 314: 564
Best fit for generation 315: 564
Best fit for generation 316: 564
Best fit for generation 317: 564
Best fit for generation 318: 564
Best fit for generation 319: 564
Best fit for generation 320: 564
Best fit for generation 321: 564
Best fit for generation 322: 564
Best fit for generation 323: 564
Best fit for generation 324: 564
Best fit for generation 325: 564
Best fit for generation 326: 564
Best fit for generation 327: 564
Best fit for generation 328: 564
Best fit for generation 329: 564
Best fit for generation 330: 564
Best fit for generation 331: 564
Best fit for generation 332: 564
Best fit for generation 333: 564
Best fit for generation 334: 564
Best fit for generation 335: 564
Best fit for generation 336: 564
Best fit for generation 337: 564
Best fit for generation 338: 564
Best fit for generation 339: 564
Best fit for generation 340: 564
Best fit for generation 341: 564
Best fit for generation 342: 564
Best fit for generation 343: 564
Best fit for generation 344: 564
Best fit for generation 345: 564
Best fit for generation 346: 564
Best fit for generation 347: 564
Best fit for generation 348: 564
Best fit for generation 349: 564
Best fit for generation 350: 564
Best fit for generation 351: 564
Best fit for generation 352: 564
Best fit for generation 353: 564
Best fit for generation 354: 564
Best fit for generation 355: 564
Best fit for generation 356: 564
Best fit for generation 357: 564
Best fit for generation 358: 564
Best fit for generation 359: 564
Best fit for generation 360: 564
Best fit for generation 361: 564
Best fit for generation 362: 564
Best fit for generation 363: 564
Best fit for generation 364: 564
Best fit for generation 365: 564
Best fit for generation 366: 564
Best fit for generation 367: 564
Best fit for generation 368: 564
Best fit for generation 369: 564
Best fit for generation 370: 564
Best fit for generation 371: 564
Best fit for generation 372: 564
Best fit for generation 373: 564
Best fit for generation 374: 564
Best fit for generation 375: 564
Best fit for generation 376: 564
Best fit for generation 377: 564
Best fit for generation 378: 564
Best fit for generation 379: 564
Best fit for generation 380: 564
Best fit for generation 381: 564
Best fit for generation 382: 564
Best fit for generation 383: 564
Best fit for generation 384: 564
Best fit for generation 385: 564
Best fit for generation 386: 564
Best fit for generation 387: 564
Best fit for generation 388: 564
Best fit for generation 389: 564
Best fit for generation 390: 564
Best fit for generation 391: 564
Best fit for generation 392: 564
Best fit for generation 393: 564
Best fit for generation 394: 564
Best fit for generation 395: 564
Best fit for generation 396: 564
Best fit for generation 397: 564
Best fit for generation 398: 564
Best fit for generation 399: 564
Best fit for generation 400: 564
Best fit for generation 401: 564
Best fit for generation 402: 564
Best fit for generation 403: 564
Best fit for generation 404: 564
Best fit for generation 405: 564
Best fit for generation 406: 564
Best fit for generation 407: 564
Best fit for generation 408: 564
Best fit for generation 409: 564
Best fit for generation 410: 564
Best fit for generation 411: 564
Best fit for generation 412: 564
Best fit for generation 413: 564
Best fit for generation 414: 564
Best fit for generation 415: 564
Best fit for generation 416: 564
Best fit for generation 417: 564
Best fit for generation 418: 567
Best fit for generation 419: 567
Best fit for generation 420: 567
Best fit for generation 421: 567
Best fit for generation 422: 567
Best fit for generation 423: 567
Best fit for generation 424: 567
Best fit for generation 425: 567
Best fit for generation 426: 567
Best fit for generation 427: 567
Best fit for generation 428: 567
Best fit for generation 429: 567
Best fit for generation 430: 567
Best fit for generation 431: 567
Best fit for generation 432: 567
Best fit for generation 433: 567
Best fit for generation 434: 567
Best fit for generation 435: 567
Best fit for generation 436: 567
Best fit for generation 437: 567
Best fit for generation 438: 567
Best fit for generation 439: 567
Best fit for generation 440: 567
Best fit for generation 441: 567
Best fit for generation 442: 567
Best fit for generation 443: 567
Best fit for generation 444: 567
Best fit for generation 445: 567
Best fit for generation 446: 567
Best fit for generation 447: 567
Best fit for generation 448: 567
Best fit for generation 449: 567
Best fit for generation 450: 567
Best fit for generation 451: 567
Best fit for generation 452: 567
Best fit for generation 453: 567
Best fit for generation 454: 567
Best fit for generation 455: 567
Best fit for generation 456: 567
Best fit for generation 457: 567
Best fit for generation 458: 567
Best fit for generation 459: 567
Best fit for generation 460: 567
Best fit for generation 461: 567
Best fit for generation 462: 568
Best fit for generation 463: 568
Best fit for generation 464: 568
Best fit for generation 465: 568
Best fit for generation 466: 568
Best fit for generation 467: 568
Best fit for generation 468: 568
Best fit for generation 469: 568
Best fit for generation 470: 568
Best fit for generation 471: 568
Best fit for generation 472: 568
Best fit for generation 473: 568
Best fit for generation 474: 568
Best fit for generation 475: 568
Best fit for generation 476: 568
Best fit for generation 477: 568
Best fit for generation 478: 568
Best fit for generation 479: 568
Best fit for generation 480: 568
Best fit for generation 481: 568
Best fit for generation 482: 568
Best fit for generation 483: 568
Best fit for generation 484: 568
Best fit for generation 485: 568
Best fit for generation 486: 568
Best fit for generation 487: 568
Best fit for generation 488: 568
Best fit for generation 489: 568
Best fit for generation 490: 568
Best fit for generation 491: 568
Best fit for generation 492: 568
Best fit for generation 493: 568
Best fit for generation 494: 568
Best fit for generation 495: 568
Best fit for generation 496: 568
Best fit for generation 497: 568
Best fit for generation 498: 568
Best fit for generation 499: 568
Best fit for generation 500: 568
Best fit for generation 501: 568
Best fit for generation 502: 568
Best fit for generation 503: 568
Best fit for generation 504: 568
Best fit for generation 505: 568
Best fit for generation 506: 568
Best fit for generation 507: 568
Best fit for generation 508: 568
Best fit for generation 509: 568
Best fit for generation 510: 568
Best fit for generation 511: 568
Best fit for generation 512: 568
Best fit for generation 513: 568
Best fit for generation 514: 568
Best fit for generation 515: 568
Best fit for generation 516: 568
Best fit for generation 517: 579
Best fit for generation 518: 579
Best fit for generation 519: 579
Best fit for generation 520: 579
Best fit for generation 521: 579
Best fit for generation 522: 579
Best fit for generation 523: 579
Best fit for generation 524: 579
Best fit for generation 525: 579
Best fit for generation 526: 579
Best fit for generation 527: 579
Best fit for generation 528: 579
Best fit for generation 529: 579
Best fit for generation 530: 579
Best fit for generation 531: 579
Best fit for generation 532: 579
Best fit for generation 533: 579
Best fit for generation 534: 579
Best fit for generation 535: 579
Best fit for generation 536: 579
Best fit for generation 537: 579
Best fit for generation 538: 579
Best fit for generation 539: 579
Best fit for generation 540: 579
Best fit for generation 541: 579
Best fit for generation 542: 579
Best fit for generation 543: 579
Best fit for generation 544: 579
Best fit for generation 545: 579
Best fit for generation 546: 579
Best fit for generation 547: 579
Best fit for generation 548: 579
Best fit for generation 549: 579
Best fit for generation 550: 579
Best fit for generation 551: 579
Best fit for generation 552: 579
Best fit for generation 553: 579
Best fit for generation 554: 579
Best fit for generation 555: 579
Best fit for generation 556: 579
Best fit for generation 557: 579
Best fit for generation 558: 579
Best fit for generation 559: 579
Best fit for generation 560: 579
Best fit for generation 561: 579
Best fit for generation 562: 579
Best fit for generation 563: 579
Best fit for generation 564: 579
Best fit for generation 565: 579
Best fit for generation 566: 579
Best fit for generation 567: 579
Best fit for generation 568: 579
Best fit for generation 569: 579
Best fit for generation 570: 579
Best fit for generation 571: 579
Best fit for generation 572: 579
Best fit for generation 573: 579
Best fit for generation 574: 579
Best fit for generation 575: 579
Best fit for generation 576: 579
Best fit for generation 577: 579
Best fit for generation 578: 579
Best fit for generation 579: 579
Best fit for generation 580: 579
Best fit for generation 581: 579
Best fit for generation 582: 579
Best fit for generation 583: 579
Best fit for generation 584: 579
Best fit for generation 585: 579
Best fit for generation 586: 579
Best fit for generation 587: 579
Best fit for generation 588: 579
Best fit for generation 589: 579
Best fit for generation 590: 579
Best fit for generation 591: 579
Best fit for generation 592: 579
Best fit for generation 593: 579
Best fit for generation 594: 579
Best fit for generation 595: 579
Best fit for generation 596: 579
Best fit for generation 597: 579
Best fit for generation 598: 579
Best fit for generation 599: 579
Best fit for generation 600: 579
Best fit for generation 601: 579
Best fit for generation 602: 579
Best fit for generation 603: 579
Best fit for generation 604: 579
Best fit for generation 605: 579
Best fit for generation 606: 579
Best fit for generation 607: 579
Best fit for generation 608: 579
Best fit for generation 609: 579
Best fit for generation 610: 579
Best fit for generation 611: 579
Best fit for generation 612: 579
Best fit for generation 613: 579
Best fit for generation 614: 579
Best fit for generation 615: 579
Best fit for generation 616: 579
Best fit for generation 617: 579
Best fit for generation 618: 579
Best fit for generation 619: 579
Best fit for generation 620: 579
Best fit for generation 621: 579
Best fit for generation 622: 579
Best fit for generation 623: 579
Best fit for generation 624: 579
Best fit for generation 625: 579
Best fit for generation 626: 579
Best fit for generation 627: 579
Best fit for generation 628: 579
Best fit for generation 629: 579
Best fit for generation 630: 579
Best fit for generation 631: 579
Best fit for generation 632: 579
Best fit for generation 633: 579
Best fit for generation 634: 579
Best fit for generation 635: 579
Best fit for generation 636: 579
Best fit for generation 637: 579
Best fit for generation 638: 579
Best fit for generation 639: 579
Best fit for generation 640: 579
Best fit for generation 641: 579
Best fit for generation 642: 579
Best fit for generation 643: 579
Best fit for generation 644: 579
Best fit for generation 645: 579
Best fit for generation 646: 579
Best fit for generation 647: 583
Best fit for generation 648: 583
Best fit for generation 649: 583
Best fit for generation 650: 583
Best fit for generation 651: 583
Best fit for generation 652: 583
Best fit for generation 653: 583
Best fit for generation 654: 583
Best fit for generation 655: 583
Best fit for generation 656: 583
Best fit for generation 657: 583
Best fit for generation 658: 583
Best fit for generation 659: 583
Best fit for generation 660: 583
Best fit for generation 661: 583
Best fit for generation 662: 583
Best fit for generation 663: 583
Best fit for generation 664: 583
Best fit for generation 665: 583
Best fit for generation 666: 583
Best fit for generation 667: 583
Best fit for generation 668: 583
Best fit for generation 669: 583
Best fit for generation 670: 583
Best fit for generation 671: 583
Best fit for generation 672: 583
Best fit for generation 673: 583
Best fit for generation 674: 583
Best fit for generation 675: 583
Best fit for generation 676: 583
Best fit for generation 677: 583
Best fit for generation 678: 583
Best fit for generation 679: 583
Best fit for generation 680: 583
Best fit for generation 681: 583
Best fit for generation 682: 583
Best fit for generation 683: 583
Best fit for generation 684: 583
Best fit for generation 685: 583
Best fit for generation 686: 583
Best fit for generation 687: 583
Best fit for generation 688: 583
Best fit for generation 689: 583
Best fit for generation 690: 583
Best fit for generation 691: 583
Best fit for generation 692: 583
Best fit for generation 693: 583
Best fit for generation 694: 583
Best fit for generation 695: 583
Best fit for generation 696: 583
Best fit for generation 697: 583
Best fit for generation 698: 583
Best fit for generation 699: 583
Best fit for generation 700: 583
Best fit for generation 701: 583
Best fit for generation 702: 583
Best fit for generation 703: 583
Best fit for generation 704: 583
Best fit for generation 705: 583
Best fit for generation 706: 583
Best fit for generation 707: 583
Best fit for generation 708: 583
Best fit for generation 709: 583
Best fit for generation 710: 583
Best fit for generation 711: 583
Best fit for generation 712: 583
Best fit for generation 713: 583
Best fit for generation 714: 583
Best fit for generation 715: 583
Best fit for generation 716: 583
Best fit for generation 717: 583
Best fit for generation 718: 583
Best fit for generation 719: 583
Best fit for generation 720: 583
Best fit for generation 721: 583
Best fit for generation 722: 583
Best fit for generation 723: 583
Best fit for generation 724: 583
Best fit for generation 725: 583
Best fit for generation 726: 583
Best fit for generation 727: 583
Best fit for generation 728: 583
Best fit for generation 729: 583
Best fit for generation 730: 583
Best fit for generation 731: 583
Best fit for generation 732: 583
Best fit for generation 733: 583
Best fit for generation 734: 583
Best fit for generation 735: 583
Best fit for generation 736: 583
Best fit for generation 737: 583
Best fit for generation 738: 583
Best fit for generation 739: 583
Best fit for generation 740: 583
Best fit for generation 741: 583
Best fit for generation 742: 583
Best fit for generation 743: 583
Best fit for generation 744: 583
Best fit for generation 745: 583
Best fit for generation 746: 583
Best fit for generation 747: 583
Best fit for generation 748: 584
Best fit for generation 749: 584
Best fit for generation 750: 584
Best fit for generation 751: 584
Best fit for generation 752: 584
Best fit for generation 753: 584
Best fit for generation 754: 584
Best fit for generation 755: 584
Best fit for generation 756: 584
Best fit for generation 757: 584
Best fit for generation 758: 584
Best fit for generation 759: 584
Best fit for generation 760: 584
Best fit for generation 761: 584
Best fit for generation 762: 584
Best fit for generation 763: 584
Best fit for generation 764: 584
Best fit for generation 765: 584
Best fit for generation 766: 584
Best fit for generation 767: 584
Best fit for generation 768: 584
Best fit for generation 769: 584
Best fit for generation 770: 584
Best fit for generation 771: 584
Best fit for generation 772: 584
Best fit for generation 773: 584
Best fit for generation 774: 584
Best fit for generation 775: 584
Best fit for generation 776: 584
Best fit for generation 777: 584
Best fit for generation 778: 584
Best fit for generation 779: 584
Best fit for generation 780: 584
Best fit for generation 781: 584
Best fit for generation 782: 598
Best fit for generation 783: 598
Best fit for generation 784: 598
Best fit for generation 785: 598
Best fit for generation 786: 598
Best fit for generation 787: 598
Best fit for generation 788: 598
Best fit for generation 789: 598
Best fit for generation 790: 598
Best fit for generation 791: 598
Best fit for generation 792: 598
Best fit for generation 793: 598
Best fit for generation 794: 598
Best fit for generation 795: 598
Best fit for generation 796: 598
Best fit for generation 797: 598
Best fit for generation 798: 598
Best fit for generation 799: 598
Best fit for generation 800: 598
Best fit for generation 801: 598
Best fit for generation 802: 598
Best fit for generation 803: 598
Best fit for generation 804: 598
Best fit for generation 805: 598
Best fit for generation 806: 598
Best fit for generation 807: 598
Best fit for generation 808: 598
Best fit for generation 809: 598
Best fit for generation 810: 598
Best fit for generation 811: 598
Best fit for generation 812: 598
Best fit for generation 813: 598
Best fit for generation 814: 598
Best fit for generation 815: 598
Best fit for generation 816: 598
Best fit for generation 817: 598
Best fit for generation 818: 598
Best fit for generation 819: 598
Best fit for generation 820: 598
Best fit for generation 821: 598
Best fit for generation 822: 598
Best fit for generation 823: 598
Best fit for generation 824: 598
Best fit for generation 825: 598
Best fit for generation 826: 598
Best fit for generation 827: 598
Best fit for generation 828: 598
Best fit for generation 829: 598
Best fit for generation 830: 598
Best fit for generation 831: 598
Best fit for generation 832: 598
Best fit for generation 833: 598
Best fit for generation 834: 598
Best fit for generation 835: 598
Best fit for generation 836: 598
Best fit for generation 837: 598
Best fit for generation 838: 598
Best fit for generation 839: 598
Best fit for generation 840: 598
Best fit for generation 841: 598
Best fit for generation 842: 598
Best fit for generation 843: 598
Best fit for generation 844: 598
Best fit for generation 845: 598
Best fit for generation 846: 598
Best fit for generation 847: 598
Best fit for generation 848: 598
Best fit for generation 849: 598
Best fit for generation 850: 598
Best fit for generation 851: 598
Best fit for generation 852: 598
Best fit for generation 853: 598
Best fit for generation 854: 598
Best fit for generation 855: 598
Best fit for generation 856: 598
Best fit for generation 857: 598
Best fit for generation 858: 598
Best fit for generation 859: 598
Best fit for generation 860: 598
Best fit for generation 861: 598
Best fit for generation 862: 598
Best fit for generation 863: 598
Best fit for generation 864: 598
Best fit for generation 865: 598
Best fit for generation 866: 598
Best fit for generation 867: 598
Best fit for generation 868: 598
Best fit for generation 869: 598
Best fit for generation 870: 598
Best fit for generation 871: 598
Best fit for generation 872: 598
Best fit for generation 873: 598
Best fit for generation 874: 598
Best fit for generation 875: 598
Best fit for generation 876: 598
Best fit for generation 877: 598
Best fit for generation 878: 598
Best fit for generation 879: 598
Best fit for generation 880: 598
Best fit for generation 881: 598
Best fit for generation 882: 598
Best fit for generation 883: 598
Best fit for generation 884: 598
Best fit for generation 885: 598
Best fit for generation 886: 598
Best fit for generation 887: 598
Best fit for generation 888: 598
Best fit for generation 889: 598
Best fit for generation 890: 598
Best fit for generation 891: 598
Best fit for generation 892: 598
Best fit for generation 893: 598
Best fit for generation 894: 598
Best fit for generation 895: 598
Best fit for generation 896: 598
Best fit for generation 897: 598
Best fit for generation 898: 598
Best fit for generation 899: 598
Best fit for generation 900: 598
Best fit for generation 901: 598
Best fit for generation 902: 598
Best fit for generation 903: 598
Best fit for generation 904: 598
Best fit for generation 905: 598
Best fit for generation 906: 598
Best fit for generation 907: 598
Best fit for generation 908: 598
Best fit for generation 909: 598
Best fit for generation 910: 598
Best fit for generation 911: 598
Best fit for generation 912: 598
Best fit for generation 913: 598
Best fit for generation 914: 598
Best fit for generation 915: 598
Best fit for generation 916: 598
Best fit for generation 917: 598
Best fit for generation 918: 598
Best fit for generation 919: 598
Best fit for generation 920: 598
Best fit for generation 921: 598
Best fit for generation 922: 598
Best fit for generation 923: 598
Best fit for generation 924: 598
Best fit for generation 925: 598
Best fit for generation 926: 598
Best fit for generation 927: 598
Best fit for generation 928: 598
Best fit for generation 929: 598
Best fit for generation 930: 598
Best fit for generation 931: 598
Best fit for generation 932: 598
Best fit for generation 933: 598
Best fit for generation 934: 598
Best fit for generation 935: 598
Best fit for generation 936: 598
Best fit for generation 937: 598
Best fit for generation 938: 598
Best fit for generation 939: 598
Best fit for generation 940: 598
Best fit for generation 941: 598
Best fit for generation 942: 598
Best fit for generation 943: 598
Best fit for generation 944: 598
Best fit for generation 945: 598
Best fit for generation 946: 598
Best fit for generation 947: 598
Best fit for generation 948: 598
Best fit for generation 949: 598
Best fit for generation 950: 598
Best fit for generation 951: 598
Best fit for generation 952: 598
Best fit for generation 953: 598
Best fit for generation 954: 598
Best fit for generation 955: 598
Best fit for generation 956: 598
Best fit for generation 957: 598
Best fit for generation 958: 598
Best fit for generation 959: 598
Best fit for generation 960: 598
Best fit for generation 961: 598
Best fit for generation 962: 598
Best fit for generation 963: 598
Best fit for generation 964: 598
Best fit for generation 965: 598
Best fit for generation 966: 598
Best fit for generation 967: 598
Best fit for generation 968: 598
Best fit for generation 969: 598
Best fit for generation 970: 598
Best fit for generation 971: 598
Best fit for generation 972: 598
Best fit for generation 973: 598
Best fit for generation 974: 598
Best fit for generation 975: 598
Best fit for generation 976: 598
Best fit for generation 977: 598
Best fit for generation 978: 598
Best fit for generation 979: 598
Best fit for generation 980: 598
Best fit for generation 981: 598
Best fit for generation 982: 598
Best fit for generation 983: 598
Best fit for generation 984: 598
Best fit for generation 985: 598
Best fit for generation 986: 598
Best fit for generation 987: 598
Best fit for generation 988: 598
Best fit for generation 989: 598
Best fit for generation 990: 598
Best fit for generation 991: 598
Best fit for generation 992: 598
Best fit for generation 993: 598
Best fit for generation 994: 598
Best fit for generation 995: 598
Best fit for generation 996: 598
Best fit for generation 997: 598
Best fit for generation 998: 598
Best fit for generation 999: 598
Best fit for generation 1000: 598
