Generation,Best,Time,Total_Time
0,501,0.294,0.294
1,501,0.084,0.378
2,501,0.087,0.465
3,501,0.122,0.587
4,501,0.077,0.664
5,501,0.082,0.746
6,501,0.085,0.831
7,501,0.080,0.911
8,501,0.071,0.982
9,501,0.081,1.063
10,501,0.091,1.154
11,501,0.068,1.222
12,501,0.128,1.350
13,501,0.133,1.483
14,501,0.130,1.613
15,501,0.117,1.730
16,501,0.099,1.829
17,501,0.096,1.925
18,501,0.100,2.025
19,501,0.102,2.127
20,501,0.096,2.223
21,501,0.071,2.294
22,501,0.074,2.368
23,501,0.082,2.450
24,501,0.118,2.568
25,501,0.110,2.678
26,501,0.093,2.771
27,501,0.099,2.870
28,501,0.081,2.951
29,501,0.101,3.052
30,501,0.098,3.150
31,501,0.090,3.240
32,501,0.080,3.320
33,501,0.091,3.411
34,501,0.076,3.487
35,501,0.117,3.604
36,501,0.165,3.769
37,501,0.086,3.855
38,501,0.092,3.947
39,501,0.106,4.053
40,501,0.092,4.145
41,501,0.101,4.246
42,501,0.114,4.360
43,501,0.098,4.458
44,501,0.086,4.544
45,501,0.086,4.630
46,501,0.089,4.719
47,501,0.096,4.815
48,501,0.081,4.896
49,501,0.083,4.979
50,501,0.097,5.076
51,501,0.082,5.158
52,501,0.086,5.244
53,501,0.094,5.338
54,501,0.095,5.433
55,501,0.098,5.531
56,501,0.099,5.630
57,501,0.091,5.721
58,501,0.093,5.814
59,501,0.094,5.908
60,501,0.093,6.001
61,501,0.108,6.109
62,501,0.121,6.230
63,501,0.137,6.367
64,501,0.112,6.479
65,501,0.084,6.563
66,501,0.094,6.657
67,501,0.097,6.754
68,501,0.098,6.852
69,501,0.117,6.969
70,501,0.087,7.056
71,501,0.081,7.137
72,501,0.084,7.221
73,501,0.086,7.307
74,501,0.075,7.382
75,501,0.084,7.466
76,501,0.117,7.583
77,501,0.082,7.665
78,501,0.084,7.749
79,501,0.099,7.848
80,501,0.087,7.935
81,501,0.092,8.027
82,501,0.097,8.124
83,501,0.115,8.239
84,501,0.095,8.334
85,501,0.103,8.437
86,501,0.097,8.534
87,501,0.082,8.616
88,501,0.163,8.779
89,501,0.086,8.865
90,501,0.097,8.962
91,501,0.092,9.054
92,501,0.091,9.145
93,501,0.092,9.237
94,501,0.089,9.326
95,501,0.083,9.409
96,501,0.084,9.493
97,501,0.079,9.572
98,501,0.078,9.650
99,501,0.084,9.734
100,501,0.085,9.819
101,501,0.083,9.902
102,501,0.082,9.984
103,501,0.075,10.059
104,501,0.088,10.147
105,501,0.088,10.235
106,501,0.095,10.330
107,501,0.106,10.436
108,501,0.089,10.525
109,501,0.065,10.590
110,501,0.076,10.666
111,501,0.079,10.745
112,501,0.098,10.843
113,501,0.104,10.947
114,501,0.105,11.052
115,501,0.087,11.139
116,501,0.073,11.212
117,501,0.099,11.311
118,501,0.081,11.392
119,501,0.087,11.479
120,501,0.106,11.585
121,501,0.097,11.682
122,501,0.074,11.756
123,501,0.093,11.849
124,501,0.088,11.937
125,501,0.081,12.018
126,501,0.100,12.118
127,501,0.097,12.215
128,501,0.074,12.289
129,501,0.091,12.380
130,501,0.082,12.462
131,501,0.095,12.557
132,501,0.092,12.649
133,501,0.073,12.722
134,501,0.079,12.801
135,501,0.091,12.892
136,501,0.093,12.985
137,501,0.089,13.074
138,501,0.085,13.159
139,501,0.113,13.272
140,501,0.095,13.367
141,501,0.093,13.460
142,501,0.093,13.553
143,501,0.097,13.650
144,501,0.087,13.737
145,501,0.132,13.869
146,501,0.101,13.970
147,501,0.085,14.055
148,501,0.078,14.133
149,501,0.109,14.242
150,501,0.074,14.316
151,501,0.088,14.404
152,501,0.090,14.494
153,501,0.085,14.579
154,501,0.080,14.659
155,501,0.078,14.737
156,501,0.076,14.813
157,501,0.102,14.915
158,501,0.085,15.000
159,501,0.090,15.090
160,501,0.079,15.169
161,501,0.102,15.271
162,501,0.079,15.350
163,501,0.105,15.455
164,501,0.096,15.551
165,501,0.102,15.653
166,501,0.110,15.763
167,501,0.093,15.856
168,501,0.075,15.931
169,501,0.091,16.022
170,501,0.078,16.100
171,501,0.084,16.184
172,501,0.089,16.273
173,501,0.103,16.376
174,501,0.092,16.468
175,501,0.094,16.562
176,501,0.093,16.655
177,501,0.075,16.730
178,501,0.091,16.821
179,501,0.075,16.896
180,501,0.090,16.986
181,501,0.081,17.067
182,501,0.089,17.156
183,501,0.082,17.238
184,501,0.083,17.321
185,501,0.091,17.412
186,501,0.083,17.495
187,501,0.083,17.578
188,501,0.086,17.664
189,501,0.091,17.755
