Maximum fit for each generation: 
Best fit for generation 346: 593
Best fit for generation 347: 593
Best fit for generation 348: 593
Best fit for generation 349: 593
Best fit for generation 350: 593
Best fit for generation 351: 593
Best fit for generation 352: 593
Best fit for generation 353: 593
Best fit for generation 354: 593
Best fit for generation 355: 593
Best fit for generation 356: 593
Best fit for generation 357: 593
Best fit for generation 358: 593
Best fit for generation 359: 593
Best fit for generation 360: 593
Best fit for generation 361: 593
Best fit for generation 362: 593
Best fit for generation 363: 593
Best fit for generation 364: 593
Best fit for generation 365: 593
Best fit for generation 366: 593
Best fit for generation 367: 593
Best fit for generation 368: 593
Best fit for generation 369: 593
Best fit for generation 370: 593
Best fit for generation 371: 593
Best fit for generation 372: 593
Best fit for generation 373: 593
Best fit for generation 374: 593
Best fit for generation 375: 593
Best fit for generation 376: 593
Best fit for generation 377: 593
Best fit for generation 378: 593
Best fit for generation 379: 593
Best fit for generation 380: 593
Best fit for generation 381: 593
Best fit for generation 382: 593
Best fit for generation 383: 593
Best fit for generation 384: 593
Best fit for generation 385: 593
Best fit for generation 386: 593
Best fit for generation 387: 593
Best fit for generation 388: 593
Best fit for generation 389: 593
Best fit for generation 390: 593
Best fit for generation 391: 593
Best fit for generation 392: 593
Best fit for generation 393: 593
Best fit for generation 394: 593
Best fit for generation 395: 593
Best fit for generation 396: 593
Best fit for generation 397: 593
Best fit for generation 398: 593
Best fit for generation 399: 593
Best fit for generation 400: 593
Best fit for generation 401: 593
Best fit for generation 402: 593
Best fit for generation 403: 593
Best fit for generation 404: 593
Best fit for generation 405: 593
Best fit for generation 406: 593
Best fit for generation 407: 593
Best fit for generation 408: 593
Best fit for generation 409: 593
Best fit for generation 410: 593
Best fit for generation 411: 593
Best fit for generation 412: 593
Best fit for generation 413: 593
Best fit for generation 414: 593
Best fit for generation 415: 593
Best fit for generation 416: 593
Best fit for generation 417: 593
Best fit for generation 418: 593
Best fit for generation 419: 593
Best fit for generation 420: 593
Best fit for generation 421: 593
Best fit for generation 422: 593
Best fit for generation 423: 593
Best fit for generation 424: 593
Best fit for generation 425: 593
Best fit for generation 426: 593
Best fit for generation 427: 593
Best fit for generation 428: 593
Best fit for generation 429: 593
Best fit for generation 430: 593
Best fit for generation 431: 593
Best fit for generation 432: 593
Best fit for generation 433: 593
Best fit for generation 434: 593
Best fit for generation 435: 593
Best fit for generation 436: 593
Best fit for generation 437: 593
Best fit for generation 438: 593
Best fit for generation 439: 593
Best fit for generation 440: 593
Best fit for generation 441: 593
Best fit for generation 442: 593
Best fit for generation 443: 593
Best fit for generation 444: 593
Best fit for generation 445: 593
Best fit for generation 446: 593
Best fit for generation 447: 593
Best fit for generation 448: 593
Best fit for generation 449: 593
Best fit for generation 450: 593
Best fit for generation 451: 593
Best fit for generation 452: 593
Best fit for generation 453: 593
Best fit for generation 454: 593
Best fit for generation 455: 593
Best fit for generation 456: 593
Best fit for generation 457: 593
Best fit for generation 458: 593
Best fit for generation 459: 593
Best fit for generation 460: 593
Best fit for generation 461: 593
Best fit for generation 462: 593
Best fit for generation 463: 593
Best fit for generation 464: 593
Best fit for generation 465: 593
Best fit for generation 466: 593
Best fit for generation 467: 593
Best fit for generation 468: 593
Best fit for generation 469: 593
Best fit for generation 470: 593
Best fit for generation 471: 593
Best fit for generation 472: 593
Best fit for generation 473: 593
Best fit for generation 474: 593
Best fit for generation 475: 593
Best fit for generation 476: 593
Best fit for generation 477: 593
Best fit for generation 478: 593
Best fit for generation 479: 593
Best fit for generation 480: 593
Best fit for generation 481: 593
Best fit for generation 482: 593
Best fit for generation 483: 593
Best fit for generation 484: 593
Best fit for generation 485: 593
Best fit for generation 486: 593
Best fit for generation 487: 593
Best fit for generation 488: 593
Best fit for generation 489: 593
Best fit for generation 490: 593
Best fit for generation 491: 593
Best fit for generation 492: 593
Best fit for generation 493: 593
Best fit for generation 494: 593
Best fit for generation 495: 593
Best fit for generation 496: 593
Best fit for generation 497: 593
Best fit for generation 498: 593
Best fit for generation 499: 593
Best fit for generation 500: 593
Best fit for generation 501: 593
Best fit for generation 502: 593
Best fit for generation 503: 593
Best fit for generation 504: 593
Best fit for generation 505: 593
Best fit for generation 506: 593
Best fit for generation 507: 593
Best fit for generation 508: 593
Best fit for generation 509: 593
Best fit for generation 510: 593
Best fit for generation 511: 593
Best fit for generation 512: 593
Best fit for generation 513: 593
Best fit for generation 514: 593
Best fit for generation 515: 593
Best fit for generation 516: 593
Best fit for generation 517: 593
Best fit for generation 518: 593
Best fit for generation 519: 593
Best fit for generation 520: 593
Best fit for generation 521: 593
Best fit for generation 522: 593
Best fit for generation 523: 593
Best fit for generation 524: 593
Best fit for generation 525: 593
Best fit for generation 526: 593
Best fit for generation 527: 593
Best fit for generation 528: 593
Best fit for generation 529: 593
Best fit for generation 530: 593
Best fit for generation 531: 593
Best fit for generation 532: 593
Best fit for generation 533: 593
Best fit for generation 534: 593
Best fit for generation 535: 593
Best fit for generation 536: 593
Best fit for generation 537: 593
Best fit for generation 538: 593
Best fit for generation 539: 593
Best fit for generation 540: 593
Best fit for generation 541: 593
Best fit for generation 542: 593
Best fit for generation 543: 593
Best fit for generation 544: 593
Best fit for generation 545: 593
Best fit for generation 546: 593
Best fit for generation 547: 593
Best fit for generation 548: 593
Best fit for generation 549: 593
Best fit for generation 550: 593
Best fit for generation 551: 593
Best fit for generation 552: 593
Best fit for generation 553: 593
Best fit for generation 554: 593
Best fit for generation 555: 593
Best fit for generation 556: 593
Best fit for generation 557: 593
Best fit for generation 558: 593
Best fit for generation 559: 593
Best fit for generation 560: 593
Best fit for generation 561: 593
Best fit for generation 562: 593
Best fit for generation 563: 593
Best fit for generation 564: 593
Best fit for generation 565: 593
Best fit for generation 566: 593
Best fit for generation 567: 593
Best fit for generation 568: 593
Best fit for generation 569: 593
Best fit for generation 570: 593
Best fit for generation 571: 593
Best fit for generation 572: 593
Best fit for generation 573: 593
Best fit for generation 574: 593
Best fit for generation 575: 593
Best fit for generation 576: 593
Best fit for generation 577: 593
Best fit for generation 578: 593
Best fit for generation 579: 593
Best fit for generation 580: 593
Best fit for generation 581: 593
Best fit for generation 582: 593
Best fit for generation 583: 593
Best fit for generation 584: 593
Best fit for generation 585: 593
Best fit for generation 586: 593
Best fit for generation 587: 593
Best fit for generation 588: 593
Best fit for generation 589: 593
Best fit for generation 590: 593
Best fit for generation 591: 593
Best fit for generation 592: 593
Best fit for generation 593: 593
Best fit for generation 594: 593
Best fit for generation 595: 593
Best fit for generation 596: 593
Best fit for generation 597: 593
Best fit for generation 598: 593
Best fit for generation 599: 593
Best fit for generation 600: 593
Best fit for generation 601: 593
Best fit for generation 602: 593
Best fit for generation 603: 593
Best fit for generation 604: 593
Best fit for generation 605: 593
Best fit for generation 606: 593
Best fit for generation 607: 593
Best fit for generation 608: 593
Best fit for generation 609: 593
Best fit for generation 610: 593
Best fit for generation 611: 593
Best fit for generation 612: 593
Best fit for generation 613: 593
Best fit for generation 614: 593
Best fit for generation 615: 593
Best fit for generation 616: 593
Best fit for generation 617: 593
Best fit for generation 618: 593
Best fit for generation 619: 593
Best fit for generation 620: 593
Best fit for generation 621: 593
Best fit for generation 622: 593
Best fit for generation 623: 593
Best fit for generation 624: 593
Best fit for generation 625: 593
Best fit for generation 626: 593
Best fit for generation 627: 593
Best fit for generation 628: 593
Best fit for generation 629: 593
Best fit for generation 630: 593
Best fit for generation 631: 593
Best fit for generation 632: 593
Best fit for generation 633: 593
Best fit for generation 634: 593
Best fit for generation 635: 593
Best fit for generation 636: 593
Best fit for generation 637: 593
Best fit for generation 638: 593
Best fit for generation 639: 593
Best fit for generation 640: 593
Best fit for generation 641: 593
Best fit for generation 642: 593
Best fit for generation 643: 593
Best fit for generation 644: 593
Best fit for generation 645: 593
Best fit for generation 646: 593
Best fit for generation 647: 593
Best fit for generation 648: 593
Best fit for generation 649: 593
Best fit for generation 650: 593
Best fit for generation 651: 593
Best fit for generation 652: 593
Best fit for generation 653: 593
Best fit for generation 654: 593
Best fit for generation 655: 593
Best fit for generation 656: 593
Best fit for generation 657: 593
Best fit for generation 658: 593
Best fit for generation 659: 593
Best fit for generation 660: 593
Best fit for generation 661: 593
Best fit for generation 662: 593
Best fit for generation 663: 593
Best fit for generation 664: 593
Best fit for generation 665: 593
Best fit for generation 666: 593
Best fit for generation 667: 593
Best fit for generation 668: 593
Best fit for generation 669: 593
Best fit for generation 670: 593
Best fit for generation 671: 593
Best fit for generation 672: 593
Best fit for generation 673: 593
Best fit for generation 674: 593
Best fit for generation 675: 593
Best fit for generation 676: 593
Best fit for generation 677: 593
Best fit for generation 678: 593
Best fit for generation 679: 593
Best fit for generation 680: 593
Best fit for generation 681: 593
Best fit for generation 682: 593
Best fit for generation 683: 593
Best fit for generation 684: 593
Best fit for generation 685: 593
Best fit for generation 686: 593
Best fit for generation 687: 593
Best fit for generation 688: 593
Best fit for generation 689: 593
Best fit for generation 690: 593
Best fit for generation 691: 593
Best fit for generation 692: 593
Best fit for generation 693: 593
Best fit for generation 694: 593
Best fit for generation 695: 593
Best fit for generation 696: 593
Best fit for generation 697: 593
Best fit for generation 698: 593
Best fit for generation 699: 593
Best fit for generation 700: 593
Best fit for generation 701: 593
Best fit for generation 702: 593
Best fit for generation 703: 593
Best fit for generation 704: 593
Best fit for generation 705: 593
Best fit for generation 706: 593
Best fit for generation 707: 593
Best fit for generation 708: 593
Best fit for generation 709: 593
Best fit for generation 710: 593
Best fit for generation 711: 593
Best fit for generation 712: 593
Best fit for generation 713: 593
Best fit for generation 714: 593
Best fit for generation 715: 593
Best fit for generation 716: 593
Best fit for generation 717: 593
Best fit for generation 718: 593
Best fit for generation 719: 593
Best fit for generation 720: 593
Best fit for generation 721: 593
Best fit for generation 722: 593
Best fit for generation 723: 593
Best fit for generation 724: 593
Best fit for generation 725: 593
Best fit for generation 726: 593
Best fit for generation 727: 593
Best fit for generation 728: 593
Best fit for generation 729: 593
Best fit for generation 730: 593
Best fit for generation 731: 593
Best fit for generation 732: 593
Best fit for generation 733: 593
Best fit for generation 734: 593
Best fit for generation 735: 593
Best fit for generation 736: 593
Best fit for generation 737: 593
Best fit for generation 738: 593
Best fit for generation 739: 593
Best fit for generation 740: 593
Best fit for generation 741: 593
Best fit for generation 742: 593
Best fit for generation 743: 593
Best fit for generation 744: 593
Best fit for generation 745: 593
Best fit for generation 746: 593
Best fit for generation 747: 593
Best fit for generation 748: 593
Best fit for generation 749: 593
Best fit for generation 750: 593
Best fit for generation 751: 593
Best fit for generation 752: 593
Best fit for generation 753: 593
Best fit for generation 754: 593
Best fit for generation 755: 593
Best fit for generation 756: 593
Best fit for generation 757: 593
Best fit for generation 758: 593
Best fit for generation 759: 593
Best fit for generation 760: 593
Best fit for generation 761: 593
Best fit for generation 762: 593
Best fit for generation 763: 593
Best fit for generation 764: 593
Best fit for generation 765: 593
Best fit for generation 766: 593
Best fit for generation 767: 593
Best fit for generation 768: 593
Best fit for generation 769: 593
Best fit for generation 770: 593
Best fit for generation 771: 593
Best fit for generation 772: 593
Best fit for generation 773: 593
Best fit for generation 774: 593
Best fit for generation 775: 593
Best fit for generation 776: 593
Best fit for generation 777: 593
Best fit for generation 778: 595
Best fit for generation 779: 595
Best fit for generation 780: 595
Best fit for generation 781: 595
Best fit for generation 782: 595
Best fit for generation 783: 595
Best fit for generation 784: 595
Best fit for generation 785: 595
Best fit for generation 786: 595
Best fit for generation 787: 595
Best fit for generation 788: 595
Best fit for generation 789: 595
Best fit for generation 790: 595
Best fit for generation 791: 595
Best fit for generation 792: 595
Best fit for generation 793: 595
Best fit for generation 794: 595
Best fit for generation 795: 595
Best fit for generation 796: 595
Best fit for generation 797: 595
Best fit for generation 798: 595
Best fit for generation 799: 595
Best fit for generation 800: 595
Best fit for generation 801: 595
Best fit for generation 802: 595
Best fit for generation 803: 595
Best fit for generation 804: 595
Best fit for generation 805: 595
Best fit for generation 806: 595
Best fit for generation 807: 595
Best fit for generation 808: 595
Best fit for generation 809: 595
Best fit for generation 810: 595
Best fit for generation 811: 595
Best fit for generation 812: 595
Best fit for generation 813: 595
Best fit for generation 814: 595
Best fit for generation 815: 595
Best fit for generation 816: 595
Best fit for generation 817: 595
Best fit for generation 818: 595
Best fit for generation 819: 595
Best fit for generation 820: 595
Best fit for generation 821: 595
Best fit for generation 822: 595
Best fit for generation 823: 595
Best fit for generation 824: 595
Best fit for generation 825: 595
Best fit for generation 826: 595
Best fit for generation 827: 595
Best fit for generation 828: 595
Best fit for generation 829: 595
Best fit for generation 830: 595
Best fit for generation 831: 595
Best fit for generation 832: 595
Best fit for generation 833: 595
Best fit for generation 834: 595
Best fit for generation 835: 595
Best fit for generation 836: 595
Best fit for generation 837: 595
Best fit for generation 838: 595
Best fit for generation 839: 595
Best fit for generation 840: 595
Best fit for generation 841: 595
Best fit for generation 842: 595
Best fit for generation 843: 595
Best fit for generation 844: 595
Best fit for generation 845: 595
Best fit for generation 846: 595
Best fit for generation 847: 595
Best fit for generation 848: 595
Best fit for generation 849: 595
Best fit for generation 850: 595
Best fit for generation 851: 595
Best fit for generation 852: 595
Best fit for generation 853: 595
Best fit for generation 854: 595
Best fit for generation 855: 595
Best fit for generation 856: 595
Best fit for generation 857: 595
Best fit for generation 858: 595
Best fit for generation 859: 595
Best fit for generation 860: 595
Best fit for generation 861: 595
Best fit for generation 862: 595
Best fit for generation 863: 595
Best fit for generation 864: 595
Best fit for generation 865: 595
Best fit for generation 866: 595
Best fit for generation 867: 595
Best fit for generation 868: 595
Best fit for generation 869: 595
Best fit for generation 870: 595
Best fit for generation 871: 595
Best fit for generation 872: 595
Best fit for generation 873: 595
Best fit for generation 874: 595
Best fit for generation 875: 595
Best fit for generation 876: 595
Best fit for generation 877: 595
Best fit for generation 878: 595
Best fit for generation 879: 595
Best fit for generation 880: 595
Best fit for generation 881: 595
Best fit for generation 882: 595
Best fit for generation 883: 595
Best fit for generation 884: 595
Best fit for generation 885: 595
Best fit for generation 886: 595
Best fit for generation 887: 595
Best fit for generation 888: 595
Best fit for generation 889: 595
Best fit for generation 890: 595
Best fit for generation 891: 595
Best fit for generation 892: 595
Best fit for generation 893: 595
Best fit for generation 894: 595
Best fit for generation 895: 595
Best fit for generation 896: 595
Best fit for generation 897: 595
Best fit for generation 898: 595
Best fit for generation 899: 595
Best fit for generation 900: 595
Best fit for generation 901: 595
Best fit for generation 902: 595
Best fit for generation 903: 595
Best fit for generation 904: 595
Best fit for generation 905: 595
Best fit for generation 906: 595
Best fit for generation 907: 595
Best fit for generation 908: 595
Best fit for generation 909: 595
Best fit for generation 910: 595
Best fit for generation 911: 595
Best fit for generation 912: 595
Best fit for generation 913: 595
Best fit for generation 914: 595
Best fit for generation 915: 595
Best fit for generation 916: 595
Best fit for generation 917: 595
Best fit for generation 918: 595
Best fit for generation 919: 595
Best fit for generation 920: 595
Best fit for generation 921: 595
Best fit for generation 922: 595
Best fit for generation 923: 595
Best fit for generation 924: 595
Best fit for generation 925: 595
Best fit for generation 926: 595
Best fit for generation 927: 595
Best fit for generation 928: 595
Best fit for generation 929: 595
Best fit for generation 930: 595
Best fit for generation 931: 595
Best fit for generation 932: 595
Best fit for generation 933: 595
Best fit for generation 934: 595
Best fit for generation 935: 595
Best fit for generation 936: 595
Best fit for generation 937: 595
Best fit for generation 938: 595
Best fit for generation 939: 595
Best fit for generation 940: 595
Best fit for generation 941: 595
Best fit for generation 942: 595
Best fit for generation 943: 595
Best fit for generation 944: 595
Best fit for generation 945: 595
Best fit for generation 946: 595
Best fit for generation 947: 595
Best fit for generation 948: 595
Best fit for generation 949: 595
Best fit for generation 950: 595
Best fit for generation 951: 595
Best fit for generation 952: 595
Best fit for generation 953: 595
Best fit for generation 954: 595
Best fit for generation 955: 595
Best fit for generation 956: 595
Best fit for generation 957: 595
Best fit for generation 958: 595
Best fit for generation 959: 595
Best fit for generation 960: 595
Best fit for generation 961: 595
Best fit for generation 962: 595
Best fit for generation 963: 595
Best fit for generation 964: 595
Best fit for generation 965: 595
Best fit for generation 966: 595
Best fit for generation 967: 595
Best fit for generation 968: 595
Best fit for generation 969: 595
Best fit for generation 970: 595
Best fit for generation 971: 595
Best fit for generation 972: 595
Best fit for generation 973: 595
Best fit for generation 974: 595
Best fit for generation 975: 595
Best fit for generation 976: 595
Best fit for generation 977: 595
Best fit for generation 978: 595
Best fit for generation 979: 595
Best fit for generation 980: 595
Best fit for generation 981: 595
Best fit for generation 982: 595
Best fit for generation 983: 595
Best fit for generation 984: 595
Best fit for generation 985: 595
Best fit for generation 986: 595
Best fit for generation 987: 595
Best fit for generation 988: 595
Best fit for generation 989: 595
Best fit for generation 990: 595
Best fit for generation 991: 595
Best fit for generation 992: 595
Best fit for generation 993: 595
Best fit for generation 994: 595
Best fit for generation 995: 595
Best fit for generation 996: 595
Best fit for generation 997: 595
Best fit for generation 998: 595
Best fit for generation 999: 595
Best fit for generation 1000: 595
Best fit for generation 1001: 595
Best fit for generation 1002: 595
Best fit for generation 1003: 595
Best fit for generation 1004: 595
Best fit for generation 1005: 595
Best fit for generation 1006: 595
Best fit for generation 1007: 595
Best fit for generation 1008: 595
Best fit for generation 1009: 595
Best fit for generation 1010: 595
Best fit for generation 1011: 595
Best fit for generation 1012: 595
Best fit for generation 1013: 595
Best fit for generation 1014: 595
Best fit for generation 1015: 595
Best fit for generation 1016: 595
Best fit for generation 1017: 595
Best fit for generation 1018: 595
Best fit for generation 1019: 595
Best fit for generation 1020: 595
Best fit for generation 1021: 595
Best fit for generation 1022: 595
Best fit for generation 1023: 595
Best fit for generation 1024: 595
Best fit for generation 1025: 595
Best fit for generation 1026: 595
Best fit for generation 1027: 595
Best fit for generation 1028: 595
Best fit for generation 1029: 595
Best fit for generation 1030: 595
Best fit for generation 1031: 595
Best fit for generation 1032: 595
Best fit for generation 1033: 595
Best fit for generation 1034: 595
Best fit for generation 1035: 595
Best fit for generation 1036: 595
Best fit for generation 1037: 595
Best fit for generation 1038: 595
Best fit for generation 1039: 595
Best fit for generation 1040: 595
Best fit for generation 1041: 595
Best fit for generation 1042: 595
Best fit for generation 1043: 595
Best fit for generation 1044: 595
Best fit for generation 1045: 595
Best fit for generation 1046: 595
Best fit for generation 1047: 595
Best fit for generation 1048: 595
Best fit for generation 1049: 595
Best fit for generation 1050: 595
Best fit for generation 1051: 595
Best fit for generation 1052: 595
Best fit for generation 1053: 596
Best fit for generation 1054: 596
Best fit for generation 1055: 596
Best fit for generation 1056: 596
Best fit for generation 1057: 596
Best fit for generation 1058: 596
Best fit for generation 1059: 596
Best fit for generation 1060: 596
Best fit for generation 1061: 596
Best fit for generation 1062: 596
Best fit for generation 1063: 596
Best fit for generation 1064: 596
Best fit for generation 1065: 596
Best fit for generation 1066: 596
Best fit for generation 1067: 596
Best fit for generation 1068: 596
