Maximum fit for each generation: 
Best fit for generation 4694: 319
Best fit for generation 4695: 319
Best fit for generation 4696: 319
Best fit for generation 4697: 319
Best fit for generation 4698: 319
Best fit for generation 4699: 319
Best fit for generation 4700: 319
Best fit for generation 4701: 319
Best fit for generation 4702: 319
Best fit for generation 4703: 319
Best fit for generation 4704: 319
Best fit for generation 4705: 319
Best fit for generation 4706: 319
Best fit for generation 4707: 319
Best fit for generation 4708: 319
Best fit for generation 4709: 319
Best fit for generation 4710: 319
Best fit for generation 4711: 319
Best fit for generation 4712: 319
Best fit for generation 4713: 319
Best fit for generation 4714: 319
Best fit for generation 4715: 319
Best fit for generation 4716: 319
Best fit for generation 4717: 319
Best fit for generation 4718: 319
Best fit for generation 4719: 319
Best fit for generation 4720: 319
Best fit for generation 4721: 319
Best fit for generation 4722: 319
Best fit for generation 4723: 319
Best fit for generation 4724: 319
Best fit for generation 4725: 319
Best fit for generation 4726: 319
Best fit for generation 4727: 319
Best fit for generation 4728: 319
Best fit for generation 4729: 319
Best fit for generation 4730: 319
Best fit for generation 4731: 319
Best fit for generation 4732: 319
Best fit for generation 4733: 319
Best fit for generation 4734: 319
Best fit for generation 4735: 319
Best fit for generation 4736: 319
Best fit for generation 4737: 319
Best fit for generation 4738: 319
Best fit for generation 4739: 319
Best fit for generation 4740: 319
Best fit for generation 4741: 319
Best fit for generation 4742: 319
Best fit for generation 4743: 319
Best fit for generation 4744: 319
Best fit for generation 4745: 319
Best fit for generation 4746: 319
Best fit for generation 4747: 319
Best fit for generation 4748: 319
Best fit for generation 4749: 319
Best fit for generation 4750: 319
Best fit for generation 4751: 319
Best fit for generation 4752: 319
Best fit for generation 4753: 319
Best fit for generation 4754: 319
Best fit for generation 4755: 319
Best fit for generation 4756: 319
Best fit for generation 4757: 319
Best fit for generation 4758: 319
Best fit for generation 4759: 319
Best fit for generation 4760: 319
Best fit for generation 4761: 319
Best fit for generation 4762: 319
Best fit for generation 4763: 319
Best fit for generation 4764: 319
Best fit for generation 4765: 319
Best fit for generation 4766: 319
Best fit for generation 4767: 319
Best fit for generation 4768: 319
Best fit for generation 4769: 319
Best fit for generation 4770: 319
Best fit for generation 4771: 319
Best fit for generation 4772: 319
Best fit for generation 4773: 319
Best fit for generation 4774: 319
Best fit for generation 4775: 319
Best fit for generation 4776: 319
Best fit for generation 4777: 319
Best fit for generation 4778: 319
Best fit for generation 4779: 319
Best fit for generation 4780: 319
Best fit for generation 4781: 319
Best fit for generation 4782: 319
Best fit for generation 4783: 319
Best fit for generation 4784: 319
Best fit for generation 4785: 319
Best fit for generation 4786: 319
Best fit for generation 4787: 319
Best fit for generation 4788: 319
Best fit for generation 4789: 319
Best fit for generation 4790: 319
Best fit for generation 4791: 319
Best fit for generation 4792: 319
Best fit for generation 4793: 319
Best fit for generation 4794: 319
Best fit for generation 4795: 319
Best fit for generation 4796: 319
Best fit for generation 4797: 319
Best fit for generation 4798: 319
Best fit for generation 4799: 319
Best fit for generation 4800: 319
Best fit for generation 4801: 319
Best fit for generation 4802: 319
Best fit for generation 4803: 319
Best fit for generation 4804: 319
Best fit for generation 4805: 319
Best fit for generation 4806: 319
Best fit for generation 4807: 319
Best fit for generation 4808: 319
Best fit for generation 4809: 319
Best fit for generation 4810: 319
Best fit for generation 4811: 319
Best fit for generation 4812: 319
Best fit for generation 4813: 319
Best fit for generation 4814: 319
Best fit for generation 4815: 319
Best fit for generation 4816: 319
Best fit for generation 4817: 319
Best fit for generation 4818: 319
Best fit for generation 4819: 319
Best fit for generation 4820: 319
Best fit for generation 4821: 319
Best fit for generation 4822: 319
Best fit for generation 4823: 319
Best fit for generation 4824: 319
Best fit for generation 4825: 319
Best fit for generation 4826: 319
Best fit for generation 4827: 319
Best fit for generation 4828: 319
Best fit for generation 4829: 319
Best fit for generation 4830: 319
Best fit for generation 4831: 319
Best fit for generation 4832: 319
Best fit for generation 4833: 319
Best fit for generation 4834: 319
Best fit for generation 4835: 319
Best fit for generation 4836: 319
Best fit for generation 4837: 319
Best fit for generation 4838: 319
Best fit for generation 4839: 319
Best fit for generation 4840: 319
Best fit for generation 4841: 319
Best fit for generation 4842: 319
Best fit for generation 4843: 319
Best fit for generation 4844: 319
Best fit for generation 4845: 319
Best fit for generation 4846: 319
Best fit for generation 4847: 319
Best fit for generation 4848: 319
Best fit for generation 4849: 319
Best fit for generation 4850: 319
Best fit for generation 4851: 319
Best fit for generation 4852: 319
Best fit for generation 4853: 319
Best fit for generation 4854: 319
Best fit for generation 4855: 319
Best fit for generation 4856: 319
Best fit for generation 4857: 319
Best fit for generation 4858: 319
Best fit for generation 4859: 319
Best fit for generation 4860: 319
Best fit for generation 4861: 319
Best fit for generation 4862: 319
Best fit for generation 4863: 319
Best fit for generation 4864: 319
Best fit for generation 4865: 319
Best fit for generation 4866: 319
Best fit for generation 4867: 319
Best fit for generation 4868: 319
Best fit for generation 4869: 319
Best fit for generation 4870: 319
Best fit for generation 4871: 319
Best fit for generation 4872: 319
Best fit for generation 4873: 319
Best fit for generation 4874: 319
Best fit for generation 4875: 319
Best fit for generation 4876: 319
Best fit for generation 4877: 319
Best fit for generation 4878: 319
Best fit for generation 4879: 319
Best fit for generation 4880: 319
Best fit for generation 4881: 319
Best fit for generation 4882: 319
Best fit for generation 4883: 319
Best fit for generation 4884: 319
Best fit for generation 4885: 319
Best fit for generation 4886: 319
Best fit for generation 4887: 319
Best fit for generation 4888: 319
Best fit for generation 4889: 319
Best fit for generation 4890: 319
Best fit for generation 4891: 319
Best fit for generation 4892: 319
Best fit for generation 4893: 319
Best fit for generation 4894: 319
Best fit for generation 4895: 319
Best fit for generation 4896: 319
Best fit for generation 4897: 319
Best fit for generation 4898: 319
Best fit for generation 4899: 319
Best fit for generation 4900: 319
Best fit for generation 4901: 319
Best fit for generation 4902: 319
Best fit for generation 4903: 319
Best fit for generation 4904: 319
Best fit for generation 4905: 319
Best fit for generation 4906: 319
Best fit for generation 4907: 319
Best fit for generation 4908: 319
Best fit for generation 4909: 319
Best fit for generation 4910: 319
Best fit for generation 4911: 319
Best fit for generation 4912: 319
Best fit for generation 4913: 319
Best fit for generation 4914: 319
Best fit for generation 4915: 319
Best fit for generation 4916: 319
Best fit for generation 4917: 319
Best fit for generation 4918: 319
Best fit for generation 4919: 319
Best fit for generation 4920: 319
Best fit for generation 4921: 319
Best fit for generation 4922: 319
Best fit for generation 4923: 319
Best fit for generation 4924: 319
Best fit for generation 4925: 319
Best fit for generation 4926: 319
Best fit for generation 4927: 319
Best fit for generation 4928: 319
Best fit for generation 4929: 319
Best fit for generation 4930: 319
Best fit for generation 4931: 319
Best fit for generation 4932: 319
Best fit for generation 4933: 319
Best fit for generation 4934: 319
Best fit for generation 4935: 319
Best fit for generation 4936: 319
Best fit for generation 4937: 319
Best fit for generation 4938: 319
Best fit for generation 4939: 319
Best fit for generation 4940: 319
Best fit for generation 4941: 319
Best fit for generation 4942: 319
Best fit for generation 4943: 319
Best fit for generation 4944: 319
Best fit for generation 4945: 319
Best fit for generation 4946: 319
Best fit for generation 4947: 319
Best fit for generation 4948: 319
Best fit for generation 4949: 319
Best fit for generation 4950: 319
Best fit for generation 4951: 319
Best fit for generation 4952: 319
Best fit for generation 4953: 319
Best fit for generation 4954: 319
Best fit for generation 4955: 319
Best fit for generation 4956: 319
Best fit for generation 4957: 319
Best fit for generation 4958: 319
Best fit for generation 4959: 319
Best fit for generation 4960: 319
Best fit for generation 4961: 319
Best fit for generation 4962: 319
Best fit for generation 4963: 319
Best fit for generation 4964: 319
Best fit for generation 4965: 319
Best fit for generation 4966: 319
Best fit for generation 4967: 319
Best fit for generation 4968: 319
Best fit for generation 4969: 319
Best fit for generation 4970: 319
Best fit for generation 4971: 319
Best fit for generation 4972: 319
Best fit for generation 4973: 319
Best fit for generation 4974: 319
Best fit for generation 4975: 319
Best fit for generation 4976: 319
Best fit for generation 4977: 319
Best fit for generation 4978: 319
Best fit for generation 4979: 319
Best fit for generation 4980: 319
Best fit for generation 4981: 319
Best fit for generation 4982: 319
Best fit for generation 4983: 319
Best fit for generation 4984: 319
Best fit for generation 4985: 319
Best fit for generation 4986: 319
Best fit for generation 4987: 319
Best fit for generation 4988: 319
Best fit for generation 4989: 319
Best fit for generation 4990: 319
Best fit for generation 4991: 319
Best fit for generation 4992: 319
Best fit for generation 4993: 319
Best fit for generation 4994: 319
Best fit for generation 4995: 319
Best fit for generation 4996: 319
Best fit for generation 4997: 319
Best fit for generation 4998: 319
Best fit for generation 4999: 319
Best fit for generation 5000: 319
Best fit for generation 5001: 319
Best fit for generation 5002: 319
Best fit for generation 5003: 319
Best fit for generation 5004: 319
Best fit for generation 5005: 319
Best fit for generation 5006: 319
Best fit for generation 5007: 319
Best fit for generation 5008: 319
Best fit for generation 5009: 319
Best fit for generation 5010: 319
Best fit for generation 5011: 319
Best fit for generation 5012: 319
Best fit for generation 5013: 319
Best fit for generation 5014: 319
Best fit for generation 5015: 319
Best fit for generation 5016: 319
Best fit for generation 5017: 319
Best fit for generation 5018: 319
Best fit for generation 5019: 319
Best fit for generation 5020: 319
Best fit for generation 5021: 319
Best fit for generation 5022: 319
Best fit for generation 5023: 319
Best fit for generation 5024: 319
Best fit for generation 5025: 319
Best fit for generation 5026: 319
Best fit for generation 5027: 319
Best fit for generation 5028: 319
Best fit for generation 5029: 319
Best fit for generation 5030: 319
Best fit for generation 5031: 319
Best fit for generation 5032: 319
Best fit for generation 5033: 319
Best fit for generation 5034: 319
Best fit for generation 5035: 319
Best fit for generation 5036: 319
Best fit for generation 5037: 319
Best fit for generation 5038: 319
Best fit for generation 5039: 319
Best fit for generation 5040: 319
Best fit for generation 5041: 319
Best fit for generation 5042: 319
Best fit for generation 5043: 319
Best fit for generation 5044: 319
Best fit for generation 5045: 319
Best fit for generation 5046: 319
Best fit for generation 5047: 319
Best fit for generation 5048: 319
Best fit for generation 5049: 319
Best fit for generation 5050: 319
Best fit for generation 5051: 319
Best fit for generation 5052: 319
Best fit for generation 5053: 319
Best fit for generation 5054: 319
Best fit for generation 5055: 319
Best fit for generation 5056: 319
Best fit for generation 5057: 319
Best fit for generation 5058: 319
Best fit for generation 5059: 319
Best fit for generation 5060: 319
Best fit for generation 5061: 319
Best fit for generation 5062: 319
Best fit for generation 5063: 319
Best fit for generation 5064: 319
Best fit for generation 5065: 319
Best fit for generation 5066: 319
Best fit for generation 5067: 319
Best fit for generation 5068: 319
Best fit for generation 5069: 319
Best fit for generation 5070: 319
Best fit for generation 5071: 319
Best fit for generation 5072: 319
Best fit for generation 5073: 319
Best fit for generation 5074: 319
Best fit for generation 5075: 319
Best fit for generation 5076: 319
Best fit for generation 5077: 319
Best fit for generation 5078: 319
Best fit for generation 5079: 319
Best fit for generation 5080: 319
Best fit for generation 5081: 319
Best fit for generation 5082: 319
Best fit for generation 5083: 319
Best fit for generation 5084: 319
Best fit for generation 5085: 319
Best fit for generation 5086: 319
Best fit for generation 5087: 319
Best fit for generation 5088: 319
Best fit for generation 5089: 319
Best fit for generation 5090: 319
Best fit for generation 5091: 319
Best fit for generation 5092: 319
Best fit for generation 5093: 319
Best fit for generation 5094: 319
Best fit for generation 5095: 319
Best fit for generation 5096: 319
Best fit for generation 5097: 319
Best fit for generation 5098: 319
Best fit for generation 5099: 319
Best fit for generation 5100: 319
Best fit for generation 5101: 319
Best fit for generation 5102: 319
Best fit for generation 5103: 319
Best fit for generation 5104: 319
Best fit for generation 5105: 319
Best fit for generation 5106: 319
Best fit for generation 5107: 319
Best fit for generation 5108: 319
Best fit for generation 5109: 319
Best fit for generation 5110: 319
Best fit for generation 5111: 319
Best fit for generation 5112: 319
Best fit for generation 5113: 319
Best fit for generation 5114: 319
Best fit for generation 5115: 319
Best fit for generation 5116: 319
Best fit for generation 5117: 319
Best fit for generation 5118: 319
Best fit for generation 5119: 319
Best fit for generation 5120: 319
Best fit for generation 5121: 319
Best fit for generation 5122: 319
Best fit for generation 5123: 319
Best fit for generation 5124: 319
Best fit for generation 5125: 319
Best fit for generation 5126: 319
Best fit for generation 5127: 319
Best fit for generation 5128: 319
Best fit for generation 5129: 319
Best fit for generation 5130: 319
Best fit for generation 5131: 319
Best fit for generation 5132: 319
Best fit for generation 5133: 319
Best fit for generation 5134: 319
Best fit for generation 5135: 319
Best fit for generation 5136: 319
Best fit for generation 5137: 319
Best fit for generation 5138: 319
Best fit for generation 5139: 319
Best fit for generation 5140: 319
Best fit for generation 5141: 319
Best fit for generation 5142: 319
Best fit for generation 5143: 319
Best fit for generation 5144: 319
Best fit for generation 5145: 319
Best fit for generation 5146: 319
Best fit for generation 5147: 319
Best fit for generation 5148: 319
Best fit for generation 5149: 319
Best fit for generation 5150: 319
Best fit for generation 5151: 319
Best fit for generation 5152: 319
Best fit for generation 5153: 319
Best fit for generation 5154: 319
Best fit for generation 5155: 319
Best fit for generation 5156: 319
Best fit for generation 5157: 319
Best fit for generation 5158: 319
Best fit for generation 5159: 319
Best fit for generation 5160: 319
Best fit for generation 5161: 319
Best fit for generation 5162: 319
Best fit for generation 5163: 319
Best fit for generation 5164: 319
Best fit for generation 5165: 319
Best fit for generation 5166: 319
Best fit for generation 5167: 319
Best fit for generation 5168: 319
Best fit for generation 5169: 319
Best fit for generation 5170: 319
Best fit for generation 5171: 319
Best fit for generation 5172: 319
Best fit for generation 5173: 319
Best fit for generation 5174: 319
Best fit for generation 5175: 319
Best fit for generation 5176: 319
Best fit for generation 5177: 319
Best fit for generation 5178: 319
Best fit for generation 5179: 319
Best fit for generation 5180: 319
Best fit for generation 5181: 319
Best fit for generation 5182: 319
Best fit for generation 5183: 319
Best fit for generation 5184: 319
Best fit for generation 5185: 319
Best fit for generation 5186: 319
Best fit for generation 5187: 319
Best fit for generation 5188: 319
Best fit for generation 5189: 319
Best fit for generation 5190: 319
Best fit for generation 5191: 319
Best fit for generation 5192: 319
Best fit for generation 5193: 319
Best fit for generation 5194: 319
Best fit for generation 5195: 319
Best fit for generation 5196: 319
Best fit for generation 5197: 319
Best fit for generation 5198: 319
Best fit for generation 5199: 319
Best fit for generation 5200: 319
Best fit for generation 5201: 319
Best fit for generation 5202: 319
Best fit for generation 5203: 319
Best fit for generation 5204: 319
Best fit for generation 5205: 319
Best fit for generation 5206: 319
Best fit for generation 5207: 319
Best fit for generation 5208: 319
Best fit for generation 5209: 319
Best fit for generation 5210: 319
Best fit for generation 5211: 319
Best fit for generation 5212: 319
Best fit for generation 5213: 319
Best fit for generation 5214: 319
Best fit for generation 5215: 319
Best fit for generation 5216: 319
Best fit for generation 5217: 319
Best fit for generation 5218: 319
Best fit for generation 5219: 319
Best fit for generation 5220: 319
Best fit for generation 5221: 319
Best fit for generation 5222: 319
Best fit for generation 5223: 319
Best fit for generation 5224: 319
Best fit for generation 5225: 319
Best fit for generation 5226: 319
Best fit for generation 5227: 319
Best fit for generation 5228: 319
Best fit for generation 5229: 319
Best fit for generation 5230: 320
Best fit for generation 5231: 320
Best fit for generation 5232: 320
Best fit for generation 5233: 320
Best fit for generation 5234: 320
Best fit for generation 5235: 320
Best fit for generation 5236: 320
Best fit for generation 5237: 320
Best fit for generation 5238: 320
Best fit for generation 5239: 320
Best fit for generation 5240: 320
Best fit for generation 5241: 320
Best fit for generation 5242: 320
Best fit for generation 5243: 320
Best fit for generation 5244: 320
Best fit for generation 5245: 320
Best fit for generation 5246: 320
Best fit for generation 5247: 320
Best fit for generation 5248: 320
Best fit for generation 5249: 320
Best fit for generation 5250: 320
Best fit for generation 5251: 320
Best fit for generation 5252: 320
Best fit for generation 5253: 320
Best fit for generation 5254: 320
Best fit for generation 5255: 320
Best fit for generation 5256: 320
Best fit for generation 5257: 320
Best fit for generation 5258: 320
Best fit for generation 5259: 320
Best fit for generation 5260: 320
Best fit for generation 5261: 320
Best fit for generation 5262: 320
Best fit for generation 5263: 320
Best fit for generation 5264: 320
Best fit for generation 5265: 320
Best fit for generation 5266: 320
Best fit for generation 5267: 320
Best fit for generation 5268: 320
Best fit for generation 5269: 320
Best fit for generation 5270: 320
Best fit for generation 5271: 320
Best fit for generation 5272: 320
Best fit for generation 5273: 320
Best fit for generation 5274: 320
Best fit for generation 5275: 320
Best fit for generation 5276: 320
Best fit for generation 5277: 320
Best fit for generation 5278: 320
Best fit for generation 5279: 320
Best fit for generation 5280: 320
Best fit for generation 5281: 320
Best fit for generation 5282: 320
Best fit for generation 5283: 320
Best fit for generation 5284: 320
Best fit for generation 5285: 320
Best fit for generation 5286: 320
Best fit for generation 5287: 320
Best fit for generation 5288: 320
Best fit for generation 5289: 320
Best fit for generation 5290: 320
Best fit for generation 5291: 320
Best fit for generation 5292: 320
Best fit for generation 5293: 320
Best fit for generation 5294: 320
Best fit for generation 5295: 320
Best fit for generation 5296: 320
Best fit for generation 5297: 320
Best fit for generation 5298: 320
Best fit for generation 5299: 320
Best fit for generation 5300: 320
Best fit for generation 5301: 320
Best fit for generation 5302: 320
Best fit for generation 5303: 320
Best fit for generation 5304: 320
Best fit for generation 5305: 320
Best fit for generation 5306: 320
Best fit for generation 5307: 320
Best fit for generation 5308: 320
Best fit for generation 5309: 320
Best fit for generation 5310: 320
Best fit for generation 5311: 320
Best fit for generation 5312: 320
Best fit for generation 5313: 320
Best fit for generation 5314: 320
Best fit for generation 5315: 320
Best fit for generation 5316: 320
Best fit for generation 5317: 320
Best fit for generation 5318: 320
Best fit for generation 5319: 320
Best fit for generation 5320: 320
Best fit for generation 5321: 320
Best fit for generation 5322: 320
Best fit for generation 5323: 320
Best fit for generation 5324: 320
Best fit for generation 5325: 320
Best fit for generation 5326: 320
Best fit for generation 5327: 320
Best fit for generation 5328: 320
Best fit for generation 5329: 320
Best fit for generation 5330: 320
Best fit for generation 5331: 320
Best fit for generation 5332: 320
Best fit for generation 5333: 320
Best fit for generation 5334: 320
Best fit for generation 5335: 320
Best fit for generation 5336: 320
Best fit for generation 5337: 320
Best fit for generation 5338: 320
Best fit for generation 5339: 320
Best fit for generation 5340: 320
Best fit for generation 5341: 320
Best fit for generation 5342: 320
Best fit for generation 5343: 320
Best fit for generation 5344: 320
Best fit for generation 5345: 320
Best fit for generation 5346: 320
Best fit for generation 5347: 320
Best fit for generation 5348: 320
Best fit for generation 5349: 320
Best fit for generation 5350: 320
Best fit for generation 5351: 320
Best fit for generation 5352: 320
Best fit for generation 5353: 320
Best fit for generation 5354: 320
Best fit for generation 5355: 320
Best fit for generation 5356: 320
Best fit for generation 5357: 320
Best fit for generation 5358: 320
Best fit for generation 5359: 320
Best fit for generation 5360: 320
Best fit for generation 5361: 320
Best fit for generation 5362: 320
Best fit for generation 5363: 320
Best fit for generation 5364: 320
Best fit for generation 5365: 320
Best fit for generation 5366: 320
Best fit for generation 5367: 320
Best fit for generation 5368: 320
Best fit for generation 5369: 320
Best fit for generation 5370: 320
Best fit for generation 5371: 320
Best fit for generation 5372: 320
Best fit for generation 5373: 320
Best fit for generation 5374: 320
Best fit for generation 5375: 320
Best fit for generation 5376: 320
Best fit for generation 5377: 320
Best fit for generation 5378: 320
Best fit for generation 5379: 320
Best fit for generation 5380: 320
Best fit for generation 5381: 320
Best fit for generation 5382: 320
Best fit for generation 5383: 320
Best fit for generation 5384: 320
Best fit for generation 5385: 320
Best fit for generation 5386: 320
Best fit for generation 5387: 320
Best fit for generation 5388: 320
Best fit for generation 5389: 320
Best fit for generation 5390: 320
Best fit for generation 5391: 320
Best fit for generation 5392: 320
Best fit for generation 5393: 320
Best fit for generation 5394: 320
Best fit for generation 5395: 320
Best fit for generation 5396: 320
Best fit for generation 5397: 320
Best fit for generation 5398: 320
Best fit for generation 5399: 320
Best fit for generation 5400: 320
Best fit for generation 5401: 320
Best fit for generation 5402: 320
Best fit for generation 5403: 320
Best fit for generation 5404: 320
Best fit for generation 5405: 320
Best fit for generation 5406: 320
Best fit for generation 5407: 320
Best fit for generation 5408: 320
Best fit for generation 5409: 320
Best fit for generation 5410: 320
Best fit for generation 5411: 320
Best fit for generation 5412: 320
Best fit for generation 5413: 320
Best fit for generation 5414: 320
Best fit for generation 5415: 320
Best fit for generation 5416: 320
Best fit for generation 5417: 320
Best fit for generation 5418: 320
Best fit for generation 5419: 320
Best fit for generation 5420: 320
Best fit for generation 5421: 320
Best fit for generation 5422: 320
Best fit for generation 5423: 320
Best fit for generation 5424: 320
Best fit for generation 5425: 320
Best fit for generation 5426: 320
Best fit for generation 5427: 320
Best fit for generation 5428: 320
Best fit for generation 5429: 320
Best fit for generation 5430: 320
Best fit for generation 5431: 320
Best fit for generation 5432: 320
Best fit for generation 5433: 320
Best fit for generation 5434: 320
Best fit for generation 5435: 320
Best fit for generation 5436: 320
Best fit for generation 5437: 320
Best fit for generation 5438: 320
Best fit for generation 5439: 320
Best fit for generation 5440: 320
Best fit for generation 5441: 320
Best fit for generation 5442: 320
Best fit for generation 5443: 320
Best fit for generation 5444: 320
Best fit for generation 5445: 320
Best fit for generation 5446: 320
Best fit for generation 5447: 320
Best fit for generation 5448: 320
Best fit for generation 5449: 320
Best fit for generation 5450: 320
Best fit for generation 5451: 320
Best fit for generation 5452: 320
Best fit for generation 5453: 320
Best fit for generation 5454: 320
Best fit for generation 5455: 320
Best fit for generation 5456: 320
Best fit for generation 5457: 320
Best fit for generation 5458: 320
Best fit for generation 5459: 320
Best fit for generation 5460: 320
Best fit for generation 5461: 320
Best fit for generation 5462: 320
Best fit for generation 5463: 320
Best fit for generation 5464: 320
Best fit for generation 5465: 320
Best fit for generation 5466: 320
Best fit for generation 5467: 320
Best fit for generation 5468: 320
Best fit for generation 5469: 320
Best fit for generation 5470: 320
Best fit for generation 5471: 320
Best fit for generation 5472: 320
Best fit for generation 5473: 320
Best fit for generation 5474: 320
Best fit for generation 5475: 320
Best fit for generation 5476: 320
Best fit for generation 5477: 320
Best fit for generation 5478: 320
Best fit for generation 5479: 320
Best fit for generation 5480: 320
Best fit for generation 5481: 320
Best fit for generation 5482: 320
Best fit for generation 5483: 320
Best fit for generation 5484: 320
Best fit for generation 5485: 320
Best fit for generation 5486: 320
Best fit for generation 5487: 320
Best fit for generation 5488: 320
Best fit for generation 5489: 320
Best fit for generation 5490: 320
Best fit for generation 5491: 320
Best fit for generation 5492: 320
Best fit for generation 5493: 320
Best fit for generation 5494: 320
Best fit for generation 5495: 320
Best fit for generation 5496: 320
Best fit for generation 5497: 320
Best fit for generation 5498: 320
Best fit for generation 5499: 320
Best fit for generation 5500: 320
Best fit for generation 5501: 320
Best fit for generation 5502: 320
Best fit for generation 5503: 320
Best fit for generation 5504: 320
Best fit for generation 5505: 320
Best fit for generation 5506: 320
Best fit for generation 5507: 320
Best fit for generation 5508: 320
Best fit for generation 5509: 320
Best fit for generation 5510: 320
Best fit for generation 5511: 320
Best fit for generation 5512: 320
Best fit for generation 5513: 320
Best fit for generation 5514: 320
Best fit for generation 5515: 320
Best fit for generation 5516: 320
Best fit for generation 5517: 320
Best fit for generation 5518: 320
Best fit for generation 5519: 320
Best fit for generation 5520: 320
Best fit for generation 5521: 320
Best fit for generation 5522: 320
Best fit for generation 5523: 320
Best fit for generation 5524: 320
Best fit for generation 5525: 320
Best fit for generation 5526: 320
Best fit for generation 5527: 320
Best fit for generation 5528: 320
Best fit for generation 5529: 320
Best fit for generation 5530: 320
Best fit for generation 5531: 320
Best fit for generation 5532: 320
Best fit for generation 5533: 320
Best fit for generation 5534: 320
Best fit for generation 5535: 320
Best fit for generation 5536: 320
Best fit for generation 5537: 320
Best fit for generation 5538: 320
Best fit for generation 5539: 320
Best fit for generation 5540: 320
Best fit for generation 5541: 320
Best fit for generation 5542: 320
Best fit for generation 5543: 320
Best fit for generation 5544: 320
Best fit for generation 5545: 320
Best fit for generation 5546: 320
Best fit for generation 5547: 320
Best fit for generation 5548: 320
Best fit for generation 5549: 320
Best fit for generation 5550: 320
Best fit for generation 5551: 320
Best fit for generation 5552: 320
Best fit for generation 5553: 320
Best fit for generation 5554: 320
Best fit for generation 5555: 320
Best fit for generation 5556: 320
Best fit for generation 5557: 320
Best fit for generation 5558: 320
Best fit for generation 5559: 320
Best fit for generation 5560: 320
Best fit for generation 5561: 320
Best fit for generation 5562: 320
Best fit for generation 5563: 320
Best fit for generation 5564: 320
Best fit for generation 5565: 320
Best fit for generation 5566: 320
Best fit for generation 5567: 320
Best fit for generation 5568: 320
Best fit for generation 5569: 320
Best fit for generation 5570: 320
Best fit for generation 5571: 320
Best fit for generation 5572: 320
Best fit for generation 5573: 320
Best fit for generation 5574: 320
Best fit for generation 5575: 320
Best fit for generation 5576: 320
Best fit for generation 5577: 320
Best fit for generation 5578: 320
Best fit for generation 5579: 320
Best fit for generation 5580: 320
Best fit for generation 5581: 320
Best fit for generation 5582: 320
Best fit for generation 5583: 320
Best fit for generation 5584: 320
Best fit for generation 5585: 320
Best fit for generation 5586: 320
Best fit for generation 5587: 320
Best fit for generation 5588: 320
Best fit for generation 5589: 320
Best fit for generation 5590: 320
Best fit for generation 5591: 320
Best fit for generation 5592: 320
Best fit for generation 5593: 320
Best fit for generation 5594: 320
Best fit for generation 5595: 320
Best fit for generation 5596: 320
Best fit for generation 5597: 320
Best fit for generation 5598: 320
Best fit for generation 5599: 320
Best fit for generation 5600: 320
Best fit for generation 5601: 320
Best fit for generation 5602: 320
Best fit for generation 5603: 320
Best fit for generation 5604: 320
Best fit for generation 5605: 320
Best fit for generation 5606: 320
Best fit for generation 5607: 320
Best fit for generation 5608: 320
Best fit for generation 5609: 320
Best fit for generation 5610: 320
Best fit for generation 5611: 320
Best fit for generation 5612: 320
Best fit for generation 5613: 320
Best fit for generation 5614: 320
Best fit for generation 5615: 320
Best fit for generation 5616: 320
Best fit for generation 5617: 320
Best fit for generation 5618: 320
Best fit for generation 5619: 320
Best fit for generation 5620: 320
Best fit for generation 5621: 320
Best fit for generation 5622: 320
Best fit for generation 5623: 320
Best fit for generation 5624: 320
Best fit for generation 5625: 320
Best fit for generation 5626: 320
Best fit for generation 5627: 320
Best fit for generation 5628: 320
Best fit for generation 5629: 320
Best fit for generation 5630: 320
Best fit for generation 5631: 320
Best fit for generation 5632: 320
Best fit for generation 5633: 320
Best fit for generation 5634: 320
Best fit for generation 5635: 320
Best fit for generation 5636: 320
Best fit for generation 5637: 320
Best fit for generation 5638: 320
Best fit for generation 5639: 320
Best fit for generation 5640: 320
Best fit for generation 5641: 320
Best fit for generation 5642: 320
Best fit for generation 5643: 320
Best fit for generation 5644: 320
Best fit for generation 5645: 320
Best fit for generation 5646: 320
Best fit for generation 5647: 320
Best fit for generation 5648: 320
Best fit for generation 5649: 320
Best fit for generation 5650: 320
Best fit for generation 5651: 320
Best fit for generation 5652: 320
Best fit for generation 5653: 320
Best fit for generation 5654: 320
Best fit for generation 5655: 320
Best fit for generation 5656: 320
Best fit for generation 5657: 320
Best fit for generation 5658: 320
Best fit for generation 5659: 320
Best fit for generation 5660: 320
Best fit for generation 5661: 320
Best fit for generation 5662: 320
Best fit for generation 5663: 320
Best fit for generation 5664: 320
Best fit for generation 5665: 320
Best fit for generation 5666: 320
Best fit for generation 5667: 320
Best fit for generation 5668: 320
Best fit for generation 5669: 320
Best fit for generation 5670: 320
Best fit for generation 5671: 320
Best fit for generation 5672: 320
Best fit for generation 5673: 320
Best fit for generation 5674: 320
Best fit for generation 5675: 320
Best fit for generation 5676: 320
Best fit for generation 5677: 320
Best fit for generation 5678: 320
Best fit for generation 5679: 320
Best fit for generation 5680: 320
Best fit for generation 5681: 320
Best fit for generation 5682: 320
Best fit for generation 5683: 320
Best fit for generation 5684: 320
Best fit for generation 5685: 320
Best fit for generation 5686: 320
Best fit for generation 5687: 320
Best fit for generation 5688: 320
Best fit for generation 5689: 320
Best fit for generation 5690: 320
Best fit for generation 5691: 320
Best fit for generation 5692: 320
