Generation,Best,Time,Total_Time
0,546,0.062,0.062
1,546,0.011,0.073
2,546,0.005,0.078
3,546,0.005,0.083
4,546,0.005,0.088
5,546,0.007,0.095
6,546,0.006,0.101
7,546,0.006,0.107
8,546,0.009,0.116
9,546,0.004,0.120
10,546,0.005,0.125
11,546,0.006,0.131
12,546,0.004,0.135
13,546,0.005,0.140
14,546,0.005,0.145
15,546,0.004,0.149
16,546,0.004,0.153
17,546,0.004,0.157
18,546,0.004,0.161
19,546,0.003,0.164
20,546,0.007,0.171
21,546,0.003,0.174
22,546,0.005,0.179
23,546,0.006,0.185
24,546,0.005,0.190
25,590,0.006,0.196
26,590,0.003,0.199
27,590,0.004,0.203
28,590,0.004,0.207
29,590,0.004,0.211
30,590,0.005,0.216
31,590,0.005,0.221
32,590,0.004,0.225
33,590,0.006,0.231
34,590,0.005,0.236
35,590,0.005,0.241
36,590,0.004,0.245
37,590,0.005,0.250
38,590,0.004,0.254
39,590,0.005,0.259
40,590,0.004,0.263
41,590,0.003,0.266
42,590,0.003,0.269
43,590,0.004,0.273
44,590,0.008,0.281
45,590,0.005,0.286
46,590,0.005,0.291
47,590,0.009,0.300
48,590,0.003,0.303
49,590,0.004,0.307
50,590,0.004,0.311
51,590,0.004,0.315
52,590,0.003,0.318
53,590,0.004,0.322
54,590,0.003,0.325
55,590,0.005,0.330
56,590,0.006,0.336
57,590,0.004,0.340
58,590,0.005,0.345
59,590,0.005,0.350
60,590,0.004,0.354
61,590,0.007,0.361
62,590,0.004,0.365
63,590,0.004,0.369
64,590,0.007,0.376
65,590,0.011,0.387
66,590,0.006,0.393
67,590,0.004,0.397
68,590,0.005,0.402
69,590,0.006,0.408
70,590,0.006,0.414
71,590,0.005,0.419
72,590,0.006,0.425
73,590,0.003,0.428
74,590,0.005,0.433
75,590,0.005,0.438
76,590,0.005,0.443
77,590,0.007,0.450
78,590,0.005,0.455
79,590,0.005,0.460
80,590,0.005,0.465
81,590,0.004,0.469
82,590,0.005,0.474
83,590,0.004,0.478
84,590,0.007,0.485
85,590,0.004,0.489
86,590,0.004,0.493
87,590,0.003,0.496
88,590,0.005,0.501
89,590,0.004,0.505
90,590,0.004,0.509
91,590,0.005,0.514
92,590,0.005,0.519
93,590,0.005,0.524
94,590,0.006,0.530
95,590,0.004,0.534
96,590,0.005,0.539
97,590,0.004,0.543
98,590,0.005,0.548
99,590,0.005,0.553
100,590,0.004,0.557
101,590,0.004,0.561
102,590,0.004,0.565
103,590,0.006,0.571
104,590,0.006,0.577
105,590,0.012,0.589
106,590,0.004,0.593
107,590,0.004,0.597
108,590,0.004,0.601
109,590,0.005,0.606
110,590,0.005,0.611
111,590,0.004,0.615
112,590,0.005,0.620
113,590,0.007,0.627
114,590,0.004,0.631
115,590,0.005,0.636
116,590,0.004,0.640
117,590,0.004,0.644
118,590,0.005,0.649
119,590,0.003,0.652
120,590,0.004,0.656
121,590,0.006,0.662
122,590,0.005,0.667
123,590,0.005,0.672
124,590,0.003,0.675
125,590,0.005,0.680
126,590,0.013,0.693
127,590,0.004,0.697
128,590,0.009,0.706
129,590,0.004,0.710
130,590,0.003,0.713
131,590,0.004,0.717
132,590,0.004,0.721
133,590,0.004,0.725
134,590,0.004,0.729
135,590,0.004,0.733
136,590,0.004,0.737
137,590,0.003,0.740
138,590,0.004,0.744
139,590,0.005,0.749
140,590,0.004,0.753
141,590,0.005,0.758
142,590,0.003,0.761
143,590,0.004,0.765
144,590,0.003,0.768
145,590,0.003,0.771
146,590,0.004,0.775
147,590,0.007,0.782
148,590,0.003,0.785
149,590,0.004,0.789
150,590,0.003,0.792
151,590,0.005,0.797
152,590,0.005,0.802
153,590,0.003,0.805
154,590,0.004,0.809
155,590,0.004,0.813
156,590,0.004,0.817
157,590,0.004,0.821
158,590,0.003,0.824
159,590,0.004,0.828
160,590,0.004,0.832
161,590,0.004,0.836
162,590,0.004,0.840
163,590,0.004,0.844
164,590,0.003,0.847
165,590,0.003,0.850
166,590,0.004,0.854
167,590,0.004,0.858
168,590,0.004,0.862
169,590,0.005,0.867
170,590,0.007,0.874
171,590,0.005,0.879
172,590,0.004,0.883
173,590,0.006,0.889
174,590,0.005,0.894
175,590,0.004,0.898
176,590,0.004,0.902
177,590,0.010,0.912
178,590,0.004,0.916
179,590,0.003,0.919
180,590,0.006,0.925
181,590,0.004,0.929
182,590,0.003,0.932
183,590,0.003,0.935
184,590,0.004,0.939
185,590,0.003,0.942
186,590,0.007,0.949
187,590,0.003,0.952
188,590,0.004,0.956
189,590,0.003,0.959
190,590,0.003,0.962
191,590,0.004,0.966
192,590,0.004,0.970
193,590,0.004,0.974
194,590,0.003,0.977
195,590,0.004,0.981
196,590,0.004,0.985
197,590,0.004,0.989
198,590,0.003,0.992
199,590,0.004,0.996
200,590,0.003,0.999
201,590,0.004,1.003
202,590,0.003,1.006
203,590,0.003,1.009
204,590,0.005,1.014
205,590,0.003,1.017
206,590,0.003,1.020
207,590,0.003,1.023
208,590,0.004,1.027
209,590,0.005,1.032
210,590,0.003,1.035
211,590,0.004,1.039
212,590,0.003,1.042
213,590,0.004,1.046
214,590,0.004,1.050
215,590,0.004,1.054
216,590,0.003,1.057
217,590,0.003,1.060
218,590,0.004,1.064
219,590,0.039,1.103
220,590,0.007,1.110
221,590,0.003,1.113
222,590,0.006,1.119
223,590,0.003,1.122
224,590,0.003,1.125
225,590,0.003,1.128
226,590,0.002,1.130
227,590,0.006,1.136
228,590,0.003,1.139
229,590,0.003,1.142
230,590,0.004,1.146
231,590,0.006,1.152
232,590,0.003,1.155
233,590,0.003,1.158
234,590,0.003,1.161
235,590,0.003,1.164
236,590,0.003,1.167
237,590,0.003,1.170
238,590,0.004,1.174
239,590,0.003,1.177
240,590,0.005,1.182
241,590,0.005,1.187
242,590,0.005,1.192
243,590,0.003,1.195
244,590,0.003,1.198
245,590,0.003,1.201
246,590,0.004,1.205
247,590,0.005,1.210
248,590,0.003,1.213
249,590,0.004,1.217
250,590,0.004,1.221
251,590,0.004,1.225
252,590,0.008,1.233
253,590,0.003,1.236
254,590,0.003,1.239
255,590,0.003,1.242
256,590,0.004,1.246
257,590,0.004,1.250
258,590,0.005,1.255
259,590,0.004,1.259
260,590,0.007,1.266
261,590,0.005,1.271
262,590,0.005,1.276
263,590,0.003,1.279
264,590,0.003,1.282
265,590,0.004,1.286
266,590,0.003,1.289
267,590,0.004,1.293
