Generation,Best,Time,Total_Time
0,404,0.949,0.949
1,419,0.451,1.400
2,435,0.604,2.004
3,435,0.580,2.584
4,443,0.687,3.271
5,445,0.582,3.853
6,445,0.599,4.452
7,445,0.498,4.950
8,449,0.608,5.558
9,449,0.487,6.045
10,449,0.512,6.557
11,449,0.442,6.999
12,449,0.428,7.427
13,456,0.463,7.890
14,456,0.698,8.588
15,460,0.557,9.145
16,460,0.530,9.675
17,460,0.504,10.179
18,461,0.466,10.645
19,461,0.594,11.239
20,461,0.459,11.698
21,461,0.444,12.142
22,461,0.464,12.606
23,461,0.447,13.053
24,462,0.441,13.494
25,463,0.460,13.954
26,463,0.430,14.384
27,464,0.469,14.853
28,464,0.428,15.281
29,464,0.479,15.760
30,464,0.440,16.200
31,464,0.413,16.613
32,464,0.435,17.048
33,464,0.455,17.503
34,464,0.446,17.949
35,464,0.466,18.415
36,464,0.450,18.865
37,464,0.446,19.311
38,464,0.437,19.748
39,464,0.472,20.220
40,464,0.434,20.654
41,479,0.414,21.068
42,479,0.444,21.512
43,479,0.421,21.933
44,479,0.590,22.523
45,479,0.430,22.953
46,479,0.482,23.435
47,479,0.462,23.897
48,479,0.464,24.361
49,479,0.449,24.810
50,479,0.478,25.288
51,479,0.517,25.805
52,479,0.531,26.336
53,479,0.507,26.843
54,479,0.474,27.317
55,479,0.504,27.821
56,479,0.594,28.415
57,479,0.434,28.849
58,480,0.447,29.296
59,488,0.444,29.740
60,488,0.469,30.209
61,488,0.489,30.698
62,488,0.437,31.135
63,488,0.443,31.578
64,488,0.466,32.044
65,488,0.477,32.521
66,488,0.452,32.973
67,488,0.538,33.511
68,488,0.472,33.983
69,488,0.454,34.437
70,488,0.491,34.928
71,488,0.548,35.476
72,488,0.555,36.031
73,488,0.438,36.469
74,488,0.522,36.991
75,488,0.640,37.631
76,488,0.424,38.055
77,488,0.547,38.602
78,488,0.452,39.054
79,488,0.436,39.490
80,488,0.485,39.975
81,488,0.407,40.382
82,488,0.434,40.816
83,488,0.445,41.261
84,488,0.386,41.647
85,488,0.391,42.038
86,488,0.410,42.448
87,488,0.374,42.822
88,488,0.398,43.220
89,488,0.413,43.633
