Maximum fit for each generation: 
Best fit for generation 229: 297
Best fit for generation 230: 297
Best fit for generation 231: 297
Best fit for generation 232: 299
Best fit for generation 233: 299
Best fit for generation 234: 299
Best fit for generation 235: 299
Best fit for generation 236: 299
Best fit for generation 237: 299
Best fit for generation 238: 299
Best fit for generation 239: 299
Best fit for generation 240: 299
Best fit for generation 241: 299
Best fit for generation 242: 299
Best fit for generation 243: 299
Best fit for generation 244: 299
Best fit for generation 245: 299
Best fit for generation 246: 299
Best fit for generation 247: 299
Best fit for generation 248: 299
Best fit for generation 249: 299
Best fit for generation 250: 299
Best fit for generation 251: 299
Best fit for generation 252: 299
Best fit for generation 253: 299
Best fit for generation 254: 299
Best fit for generation 255: 299
Best fit for generation 256: 299
Best fit for generation 257: 299
Best fit for generation 258: 299
Best fit for generation 259: 299
Best fit for generation 260: 299
Best fit for generation 261: 299
Best fit for generation 262: 299
Best fit for generation 263: 299
Best fit for generation 264: 299
Best fit for generation 265: 299
Best fit for generation 266: 299
Best fit for generation 267: 299
Best fit for generation 268: 299
Best fit for generation 269: 299
Best fit for generation 270: 299
Best fit for generation 271: 299
Best fit for generation 272: 299
Best fit for generation 273: 299
Best fit for generation 274: 299
Best fit for generation 275: 299
Best fit for generation 276: 299
Best fit for generation 277: 299
Best fit for generation 278: 299
Best fit for generation 279: 299
Best fit for generation 280: 299
Best fit for generation 281: 299
Best fit for generation 282: 299
Best fit for generation 283: 299
Best fit for generation 284: 299
Best fit for generation 285: 299
Best fit for generation 286: 299
Best fit for generation 287: 299
Best fit for generation 288: 303
Best fit for generation 289: 303
Best fit for generation 290: 303
Best fit for generation 291: 303
Best fit for generation 292: 303
Best fit for generation 293: 303
Best fit for generation 294: 303
Best fit for generation 295: 303
Best fit for generation 296: 303
Best fit for generation 297: 303
Best fit for generation 298: 303
Best fit for generation 299: 303
Best fit for generation 300: 303
Best fit for generation 301: 303
Best fit for generation 302: 303
Best fit for generation 303: 303
Best fit for generation 304: 303
Best fit for generation 305: 303
Best fit for generation 306: 303
Best fit for generation 307: 303
Best fit for generation 308: 303
Best fit for generation 309: 303
Best fit for generation 310: 303
Best fit for generation 311: 303
Best fit for generation 312: 303
Best fit for generation 313: 303
Best fit for generation 314: 303
Best fit for generation 315: 303
Best fit for generation 316: 303
Best fit for generation 317: 303
Best fit for generation 318: 303
Best fit for generation 319: 303
Best fit for generation 320: 303
Best fit for generation 321: 303
Best fit for generation 322: 303
Best fit for generation 323: 303
Best fit for generation 324: 303
Best fit for generation 325: 303
Best fit for generation 326: 303
Best fit for generation 327: 303
Best fit for generation 328: 303
Best fit for generation 329: 303
Best fit for generation 330: 303
Best fit for generation 331: 303
Best fit for generation 332: 303
Best fit for generation 333: 303
Best fit for generation 334: 303
Best fit for generation 335: 303
Best fit for generation 336: 303
Best fit for generation 337: 303
Best fit for generation 338: 303
Best fit for generation 339: 303
Best fit for generation 340: 303
Best fit for generation 341: 303
Best fit for generation 342: 303
Best fit for generation 343: 303
Best fit for generation 344: 303
Best fit for generation 345: 303
Best fit for generation 346: 303
Best fit for generation 347: 303
Best fit for generation 348: 303
Best fit for generation 349: 303
Best fit for generation 350: 303
Best fit for generation 351: 303
Best fit for generation 352: 303
Best fit for generation 353: 303
Best fit for generation 354: 303
Best fit for generation 355: 303
Best fit for generation 356: 303
Best fit for generation 357: 303
Best fit for generation 358: 303
Best fit for generation 359: 303
Best fit for generation 360: 303
Best fit for generation 361: 303
Best fit for generation 362: 303
Best fit for generation 363: 303
Best fit for generation 364: 303
Best fit for generation 365: 303
Best fit for generation 366: 303
Best fit for generation 367: 303
Best fit for generation 368: 303
Best fit for generation 369: 303
Best fit for generation 370: 303
Best fit for generation 371: 303
Best fit for generation 372: 303
Best fit for generation 373: 303
Best fit for generation 374: 303
Best fit for generation 375: 303
Best fit for generation 376: 303
Best fit for generation 377: 303
Best fit for generation 378: 303
Best fit for generation 379: 303
Best fit for generation 380: 303
Best fit for generation 381: 303
Best fit for generation 382: 303
Best fit for generation 383: 303
Best fit for generation 384: 303
Best fit for generation 385: 303
Best fit for generation 386: 303
Best fit for generation 387: 303
Best fit for generation 388: 303
Best fit for generation 389: 303
Best fit for generation 390: 303
Best fit for generation 391: 303
Best fit for generation 392: 303
Best fit for generation 393: 303
Best fit for generation 394: 303
Best fit for generation 395: 303
Best fit for generation 396: 303
Best fit for generation 397: 303
Best fit for generation 398: 303
Best fit for generation 399: 303
Best fit for generation 400: 303
Best fit for generation 401: 303
Best fit for generation 402: 303
Best fit for generation 403: 303
Best fit for generation 404: 303
Best fit for generation 405: 303
Best fit for generation 406: 303
Best fit for generation 407: 303
Best fit for generation 408: 303
Best fit for generation 409: 303
Best fit for generation 410: 303
Best fit for generation 411: 303
Best fit for generation 412: 303
Best fit for generation 413: 303
Best fit for generation 414: 303
Best fit for generation 415: 303
Best fit for generation 416: 303
Best fit for generation 417: 303
Best fit for generation 418: 303
Best fit for generation 419: 303
Best fit for generation 420: 303
Best fit for generation 421: 303
Best fit for generation 422: 303
Best fit for generation 423: 303
Best fit for generation 424: 303
Best fit for generation 425: 303
Best fit for generation 426: 303
Best fit for generation 427: 303
Best fit for generation 428: 303
Best fit for generation 429: 303
Best fit for generation 430: 303
Best fit for generation 431: 303
Best fit for generation 432: 303
Best fit for generation 433: 303
Best fit for generation 434: 303
Best fit for generation 435: 303
Best fit for generation 436: 303
Best fit for generation 437: 303
Best fit for generation 438: 303
Best fit for generation 439: 303
Best fit for generation 440: 303
Best fit for generation 441: 303
Best fit for generation 442: 303
Best fit for generation 443: 303
Best fit for generation 444: 303
Best fit for generation 445: 303
Best fit for generation 446: 303
Best fit for generation 447: 309
Best fit for generation 448: 309
Best fit for generation 449: 309
Best fit for generation 450: 309
Best fit for generation 451: 309
Best fit for generation 452: 309
Best fit for generation 453: 309
Best fit for generation 454: 309
Best fit for generation 455: 309
Best fit for generation 456: 309
Best fit for generation 457: 309
Best fit for generation 458: 309
Best fit for generation 459: 309
Best fit for generation 460: 309
Best fit for generation 461: 309
Best fit for generation 462: 309
Best fit for generation 463: 309
Best fit for generation 464: 309
Best fit for generation 465: 309
Best fit for generation 466: 309
Best fit for generation 467: 309
Best fit for generation 468: 309
Best fit for generation 469: 309
Best fit for generation 470: 309
Best fit for generation 471: 309
Best fit for generation 472: 309
Best fit for generation 473: 309
Best fit for generation 474: 309
Best fit for generation 475: 309
Best fit for generation 476: 309
Best fit for generation 477: 309
Best fit for generation 478: 309
Best fit for generation 479: 309
Best fit for generation 480: 309
Best fit for generation 481: 309
Best fit for generation 482: 309
Best fit for generation 483: 309
Best fit for generation 484: 309
Best fit for generation 485: 309
Best fit for generation 486: 309
Best fit for generation 487: 309
Best fit for generation 488: 309
Best fit for generation 489: 309
Best fit for generation 490: 309
Best fit for generation 491: 309
Best fit for generation 492: 309
Best fit for generation 493: 309
Best fit for generation 494: 309
Best fit for generation 495: 309
Best fit for generation 496: 309
Best fit for generation 497: 309
Best fit for generation 498: 309
Best fit for generation 499: 309
Best fit for generation 500: 309
Best fit for generation 501: 309
Best fit for generation 502: 309
Best fit for generation 503: 309
Best fit for generation 504: 309
Best fit for generation 505: 309
Best fit for generation 506: 309
Best fit for generation 507: 309
Best fit for generation 508: 309
Best fit for generation 509: 309
Best fit for generation 510: 309
Best fit for generation 511: 309
Best fit for generation 512: 309
Best fit for generation 513: 309
Best fit for generation 514: 313
Best fit for generation 515: 313
Best fit for generation 516: 313
Best fit for generation 517: 313
Best fit for generation 518: 313
Best fit for generation 519: 313
Best fit for generation 520: 313
Best fit for generation 521: 313
Best fit for generation 522: 313
Best fit for generation 523: 313
Best fit for generation 524: 313
Best fit for generation 525: 313
Best fit for generation 526: 313
Best fit for generation 527: 313
Best fit for generation 528: 313
Best fit for generation 529: 313
Best fit for generation 530: 313
Best fit for generation 531: 313
Best fit for generation 532: 313
Best fit for generation 533: 313
Best fit for generation 534: 313
Best fit for generation 535: 313
Best fit for generation 536: 313
Best fit for generation 537: 313
Best fit for generation 538: 313
Best fit for generation 539: 313
Best fit for generation 540: 313
Best fit for generation 541: 313
Best fit for generation 542: 313
Best fit for generation 543: 313
Best fit for generation 544: 313
Best fit for generation 545: 313
Best fit for generation 546: 313
Best fit for generation 547: 313
Best fit for generation 548: 313
Best fit for generation 549: 313
Best fit for generation 550: 313
Best fit for generation 551: 313
Best fit for generation 552: 313
Best fit for generation 553: 313
Best fit for generation 554: 313
Best fit for generation 555: 313
Best fit for generation 556: 313
Best fit for generation 557: 313
Best fit for generation 558: 313
Best fit for generation 559: 313
Best fit for generation 560: 313
Best fit for generation 561: 313
Best fit for generation 562: 313
Best fit for generation 563: 313
Best fit for generation 564: 313
Best fit for generation 565: 313
Best fit for generation 566: 313
Best fit for generation 567: 313
Best fit for generation 568: 313
Best fit for generation 569: 313
Best fit for generation 570: 313
Best fit for generation 571: 313
Best fit for generation 572: 313
Best fit for generation 573: 313
Best fit for generation 574: 313
Best fit for generation 575: 313
Best fit for generation 576: 313
Best fit for generation 577: 319
Best fit for generation 578: 319
Best fit for generation 579: 319
Best fit for generation 580: 319
Best fit for generation 581: 319
Best fit for generation 582: 319
Best fit for generation 583: 319
Best fit for generation 584: 319
Best fit for generation 585: 319
Best fit for generation 586: 319
Best fit for generation 587: 319
Best fit for generation 588: 319
Best fit for generation 589: 319
Best fit for generation 590: 319
Best fit for generation 591: 319
Best fit for generation 592: 319
Best fit for generation 593: 319
Best fit for generation 594: 319
Best fit for generation 595: 319
Best fit for generation 596: 319
Best fit for generation 597: 319
Best fit for generation 598: 319
Best fit for generation 599: 319
Best fit for generation 600: 319
Best fit for generation 601: 319
Best fit for generation 602: 319
Best fit for generation 603: 319
Best fit for generation 604: 319
Best fit for generation 605: 319
Best fit for generation 606: 319
Best fit for generation 607: 319
Best fit for generation 608: 319
Best fit for generation 609: 319
Best fit for generation 610: 319
Best fit for generation 611: 319
Best fit for generation 612: 319
Best fit for generation 613: 319
Best fit for generation 614: 319
Best fit for generation 615: 319
Best fit for generation 616: 319
Best fit for generation 617: 319
Best fit for generation 618: 319
Best fit for generation 619: 319
Best fit for generation 620: 319
Best fit for generation 621: 319
Best fit for generation 622: 319
Best fit for generation 623: 319
Best fit for generation 624: 319
Best fit for generation 625: 319
Best fit for generation 626: 319
Best fit for generation 627: 319
Best fit for generation 628: 319
Best fit for generation 629: 319
Best fit for generation 630: 319
Best fit for generation 631: 319
Best fit for generation 632: 319
Best fit for generation 633: 319
Best fit for generation 634: 319
Best fit for generation 635: 319
Best fit for generation 636: 319
Best fit for generation 637: 319
Best fit for generation 638: 319
Best fit for generation 639: 319
Best fit for generation 640: 319
Best fit for generation 641: 319
Best fit for generation 642: 319
Best fit for generation 643: 319
Best fit for generation 644: 319
Best fit for generation 645: 319
Best fit for generation 646: 319
Best fit for generation 647: 319
Best fit for generation 648: 319
Best fit for generation 649: 319
Best fit for generation 650: 319
Best fit for generation 651: 319
Best fit for generation 652: 319
Best fit for generation 653: 319
Best fit for generation 654: 319
Best fit for generation 655: 319
Best fit for generation 656: 319
Best fit for generation 657: 319
Best fit for generation 658: 319
Best fit for generation 659: 319
Best fit for generation 660: 319
Best fit for generation 661: 319
Best fit for generation 662: 319
Best fit for generation 663: 319
Best fit for generation 664: 319
Best fit for generation 665: 319
Best fit for generation 666: 319
Best fit for generation 667: 319
Best fit for generation 668: 319
Best fit for generation 669: 319
Best fit for generation 670: 319
Best fit for generation 671: 319
Best fit for generation 672: 319
Best fit for generation 673: 319
Best fit for generation 674: 319
Best fit for generation 675: 319
Best fit for generation 676: 319
Best fit for generation 677: 319
Best fit for generation 678: 319
Best fit for generation 679: 319
Best fit for generation 680: 319
Best fit for generation 681: 319
Best fit for generation 682: 319
Best fit for generation 683: 319
Best fit for generation 684: 319
Best fit for generation 685: 319
Best fit for generation 686: 319
Best fit for generation 687: 319
Best fit for generation 688: 319
Best fit for generation 689: 319
Best fit for generation 690: 319
Best fit for generation 691: 319
Best fit for generation 692: 319
Best fit for generation 693: 319
Best fit for generation 694: 319
Best fit for generation 695: 319
Best fit for generation 696: 319
Best fit for generation 697: 319
Best fit for generation 698: 319
Best fit for generation 699: 319
Best fit for generation 700: 319
Best fit for generation 701: 319
Best fit for generation 702: 319
Best fit for generation 703: 319
Best fit for generation 704: 319
Best fit for generation 705: 319
Best fit for generation 706: 319
Best fit for generation 707: 319
Best fit for generation 708: 319
Best fit for generation 709: 319
Best fit for generation 710: 319
Best fit for generation 711: 319
Best fit for generation 712: 319
Best fit for generation 713: 319
Best fit for generation 714: 319
Best fit for generation 715: 319
Best fit for generation 716: 319
Best fit for generation 717: 319
Best fit for generation 718: 319
Best fit for generation 719: 319
Best fit for generation 720: 319
Best fit for generation 721: 319
Best fit for generation 722: 319
Best fit for generation 723: 319
Best fit for generation 724: 319
Best fit for generation 725: 319
Best fit for generation 726: 319
Best fit for generation 727: 319
Best fit for generation 728: 319
Best fit for generation 729: 319
Best fit for generation 730: 319
Best fit for generation 731: 319
Best fit for generation 732: 319
Best fit for generation 733: 319
Best fit for generation 734: 319
Best fit for generation 735: 319
Best fit for generation 736: 319
Best fit for generation 737: 319
Best fit for generation 738: 319
Best fit for generation 739: 319
Best fit for generation 740: 319
Best fit for generation 741: 319
Best fit for generation 742: 319
Best fit for generation 743: 319
Best fit for generation 744: 319
Best fit for generation 745: 319
Best fit for generation 746: 319
Best fit for generation 747: 319
Best fit for generation 748: 319
Best fit for generation 749: 319
Best fit for generation 750: 319
Best fit for generation 751: 319
Best fit for generation 752: 319
Best fit for generation 753: 319
Best fit for generation 754: 319
Best fit for generation 755: 319
Best fit for generation 756: 319
Best fit for generation 757: 319
Best fit for generation 758: 319
Best fit for generation 759: 319
Best fit for generation 760: 319
Best fit for generation 761: 319
Best fit for generation 762: 319
Best fit for generation 763: 319
Best fit for generation 764: 319
Best fit for generation 765: 319
Best fit for generation 766: 319
Best fit for generation 767: 319
Best fit for generation 768: 319
Best fit for generation 769: 319
Best fit for generation 770: 319
Best fit for generation 771: 319
Best fit for generation 772: 319
Best fit for generation 773: 319
Best fit for generation 774: 319
Best fit for generation 775: 319
Best fit for generation 776: 319
Best fit for generation 777: 319
Best fit for generation 778: 319
Best fit for generation 779: 319
Best fit for generation 780: 319
Best fit for generation 781: 319
Best fit for generation 782: 319
Best fit for generation 783: 319
Best fit for generation 784: 320
Best fit for generation 785: 320
Best fit for generation 786: 320
Best fit for generation 787: 320
Best fit for generation 788: 320
Best fit for generation 789: 320
Best fit for generation 790: 320
Best fit for generation 791: 320
Best fit for generation 792: 320
Best fit for generation 793: 320
Best fit for generation 794: 320
Best fit for generation 795: 320
Best fit for generation 796: 320
Best fit for generation 797: 320
Best fit for generation 798: 320
Best fit for generation 799: 320
Best fit for generation 800: 320
Best fit for generation 801: 320
Best fit for generation 802: 320
Best fit for generation 803: 320
Best fit for generation 804: 320
Best fit for generation 805: 320
Best fit for generation 806: 320
Best fit for generation 807: 320
Best fit for generation 808: 320
Best fit for generation 809: 320
Best fit for generation 810: 320
Best fit for generation 811: 320
Best fit for generation 812: 320
Best fit for generation 813: 320
Best fit for generation 814: 320
Best fit for generation 815: 329
Best fit for generation 816: 329
Best fit for generation 817: 329
Best fit for generation 818: 329
Best fit for generation 819: 329
Best fit for generation 820: 329
Best fit for generation 821: 329
Best fit for generation 822: 329
Best fit for generation 823: 329
Best fit for generation 824: 329
Best fit for generation 825: 329
Best fit for generation 826: 329
Best fit for generation 827: 329
Best fit for generation 828: 329
Best fit for generation 829: 329
Best fit for generation 830: 329
Best fit for generation 831: 329
Best fit for generation 832: 329
Best fit for generation 833: 329
Best fit for generation 834: 329
Best fit for generation 835: 329
Best fit for generation 836: 329
Best fit for generation 837: 329
Best fit for generation 838: 329
Best fit for generation 839: 329
Best fit for generation 840: 329
Best fit for generation 841: 329
Best fit for generation 842: 329
Best fit for generation 843: 329
Best fit for generation 844: 329
Best fit for generation 845: 329
Best fit for generation 846: 329
Best fit for generation 847: 329
Best fit for generation 848: 329
Best fit for generation 849: 329
Best fit for generation 850: 329
Best fit for generation 851: 329
Best fit for generation 852: 329
Best fit for generation 853: 329
Best fit for generation 854: 329
Best fit for generation 855: 329
Best fit for generation 856: 329
Best fit for generation 857: 329
Best fit for generation 858: 329
Best fit for generation 859: 329
Best fit for generation 860: 329
Best fit for generation 861: 329
Best fit for generation 862: 329
Best fit for generation 863: 329
Best fit for generation 864: 329
Best fit for generation 865: 329
Best fit for generation 866: 329
Best fit for generation 867: 329
Best fit for generation 868: 329
Best fit for generation 869: 329
Best fit for generation 870: 329
Best fit for generation 871: 329
Best fit for generation 872: 329
Best fit for generation 873: 329
Best fit for generation 874: 329
Best fit for generation 875: 329
Best fit for generation 876: 329
Best fit for generation 877: 329
Best fit for generation 878: 329
Best fit for generation 879: 329
Best fit for generation 880: 329
Best fit for generation 881: 329
Best fit for generation 882: 329
Best fit for generation 883: 329
Best fit for generation 884: 329
Best fit for generation 885: 329
Best fit for generation 886: 329
Best fit for generation 887: 329
Best fit for generation 888: 329
Best fit for generation 889: 329
Best fit for generation 890: 329
Best fit for generation 891: 329
Best fit for generation 892: 329
Best fit for generation 893: 329
Best fit for generation 894: 329
Best fit for generation 895: 329
Best fit for generation 896: 329
Best fit for generation 897: 329
Best fit for generation 898: 329
Best fit for generation 899: 329
Best fit for generation 900: 329
Best fit for generation 901: 329
Best fit for generation 902: 329
Best fit for generation 903: 329
Best fit for generation 904: 329
Best fit for generation 905: 329
Best fit for generation 906: 329
Best fit for generation 907: 329
Best fit for generation 908: 329
Best fit for generation 909: 329
Best fit for generation 910: 329
Best fit for generation 911: 329
Best fit for generation 912: 329
Best fit for generation 913: 329
Best fit for generation 914: 329
Best fit for generation 915: 329
Best fit for generation 916: 329
Best fit for generation 917: 329
Best fit for generation 918: 329
Best fit for generation 919: 329
Best fit for generation 920: 329
Best fit for generation 921: 329
Best fit for generation 922: 329
Best fit for generation 923: 329
Best fit for generation 924: 329
Best fit for generation 925: 329
Best fit for generation 926: 329
Best fit for generation 927: 329
Best fit for generation 928: 329
Best fit for generation 929: 329
Best fit for generation 930: 329
Best fit for generation 931: 329
Best fit for generation 932: 329
Best fit for generation 933: 329
Best fit for generation 934: 329
Best fit for generation 935: 329
Best fit for generation 936: 329
Best fit for generation 937: 329
Best fit for generation 938: 329
Best fit for generation 939: 329
Best fit for generation 940: 329
Best fit for generation 941: 329
Best fit for generation 942: 329
Best fit for generation 943: 329
Best fit for generation 944: 329
Best fit for generation 945: 329
Best fit for generation 946: 329
Best fit for generation 947: 329
Best fit for generation 948: 329
Best fit for generation 949: 329
Best fit for generation 950: 329
Best fit for generation 951: 329
Best fit for generation 952: 329
Best fit for generation 953: 329
Best fit for generation 954: 329
Best fit for generation 955: 329
Best fit for generation 956: 329
Best fit for generation 957: 329
Best fit for generation 958: 329
Best fit for generation 959: 329
Best fit for generation 960: 329
Best fit for generation 961: 329
Best fit for generation 962: 329
Best fit for generation 963: 329
Best fit for generation 964: 329
Best fit for generation 965: 329
Best fit for generation 966: 329
Best fit for generation 967: 329
Best fit for generation 968: 329
Best fit for generation 969: 329
Best fit for generation 970: 329
Best fit for generation 971: 329
Best fit for generation 972: 329
Best fit for generation 973: 329
Best fit for generation 974: 329
Best fit for generation 975: 329
Best fit for generation 976: 329
Best fit for generation 977: 329
Best fit for generation 978: 329
Best fit for generation 979: 329
Best fit for generation 980: 329
Best fit for generation 981: 329
Best fit for generation 982: 329
Best fit for generation 983: 329
Best fit for generation 984: 329
Best fit for generation 985: 329
Best fit for generation 986: 329
Best fit for generation 987: 329
Best fit for generation 988: 329
Best fit for generation 989: 329
Best fit for generation 990: 329
Best fit for generation 991: 329
Best fit for generation 992: 329
Best fit for generation 993: 329
Best fit for generation 994: 329
Best fit for generation 995: 329
Best fit for generation 996: 329
Best fit for generation 997: 329
Best fit for generation 998: 329
Best fit for generation 999: 329
Best fit for generation 1000: 329
