Generation,Best,Time,Total_Time
0,280,0.165,0.165
1,280,0.059,0.224
2,280,0.055,0.279
3,280,0.090,0.369
4,280,0.057,0.426
5,280,0.046,0.472
6,280,0.047,0.519
7,280,0.036,0.555
8,280,0.030,0.585
9,280,0.041,0.626
10,280,0.047,0.673
11,280,0.043,0.716
12,280,0.042,0.758
13,280,0.033,0.791
14,280,0.032,0.823
15,280,0.033,0.856
16,280,0.047,0.903
17,280,0.038,0.941
18,280,0.038,0.979
19,280,0.037,1.016
20,280,0.030,1.046
21,280,0.083,1.129
22,280,0.043,1.172
23,280,0.043,1.215
24,280,0.032,1.247
25,280,0.039,1.286
26,280,0.031,1.317
27,280,0.033,1.350
28,280,0.028,1.378
29,280,0.038,1.416
30,280,0.029,1.445
31,280,0.030,1.475
32,280,0.031,1.506
33,280,0.029,1.535
34,280,0.030,1.565
35,280,0.029,1.594
36,280,0.031,1.625
37,280,0.035,1.660
38,280,0.030,1.690
39,280,0.029,1.719
40,280,0.031,1.750
41,280,0.032,1.782
42,280,0.035,1.817
43,280,0.043,1.860
44,280,0.037,1.897
45,280,0.029,1.926
46,280,0.030,1.956
47,280,0.028,1.984
48,280,0.032,2.016
49,280,0.030,2.046
50,280,0.029,2.075
51,280,0.026,2.101
52,280,0.034,2.135
53,280,0.030,2.165
54,280,0.030,2.195
55,280,0.032,2.227
56,280,0.031,2.258
57,280,0.030,2.288
58,280,0.031,2.319
59,280,0.033,2.352
60,280,0.030,2.382
61,280,0.033,2.415
62,280,0.031,2.446
63,280,0.029,2.475
64,280,0.029,2.504
65,280,0.029,2.533
66,280,0.028,2.561
67,280,0.032,2.593
68,280,0.029,2.622
69,280,0.031,2.653
70,280,0.030,2.683
71,280,0.029,2.712
72,280,0.030,2.742
73,280,0.032,2.774
74,280,0.029,2.803
75,280,0.030,2.833
76,280,0.030,2.863
77,280,0.030,2.893
78,280,0.030,2.923
79,280,0.031,2.954
80,280,0.030,2.984
81,280,0.030,3.014
82,280,0.033,3.047
83,280,0.030,3.077
84,280,0.030,3.107
85,280,0.031,3.138
86,280,0.032,3.170
87,280,0.031,3.201
88,280,0.030,3.231
89,280,0.029,3.260
90,280,0.030,3.290
91,280,0.030,3.320
92,280,0.033,3.353
93,280,0.028,3.381
94,280,0.029,3.410
95,280,0.028,3.438
96,280,0.032,3.470
97,280,0.030,3.500
98,280,0.035,3.535
99,280,0.030,3.565
100,280,0.035,3.600
101,280,0.035,3.635
102,280,0.031,3.666
103,280,0.031,3.697
104,280,0.032,3.729
105,280,0.031,3.760
106,280,0.032,3.792
107,280,0.032,3.824
108,280,0.030,3.854
109,280,0.035,3.889
110,280,0.033,3.922
111,280,0.035,3.957
112,280,0.033,3.990
113,280,0.036,4.026
114,280,0.032,4.058
