Generation,Best,Time,Total_Time
0,519,0.225,0.225
1,519,0.088,0.313
2,519,0.079,0.392
3,519,0.082,0.474
4,519,0.088,0.562
5,519,0.101,0.663
6,524,0.094,0.757
7,524,0.070,0.827
8,524,0.080,0.907
9,524,0.115,1.022
10,524,0.111,1.133
11,542,0.092,1.225
12,542,0.072,1.297
13,542,0.069,1.366
14,542,0.064,1.430
15,542,0.074,1.504
16,542,0.069,1.573
17,542,0.067,1.640
18,542,0.060,1.700
19,542,0.074,1.774
20,542,0.069,1.843
21,542,0.061,1.904
22,542,0.067,1.971
23,549,0.067,2.038
24,549,0.073,2.111
25,550,0.061,2.172
26,550,0.064,2.236
27,550,0.068,2.304
28,554,0.061,2.365
29,569,0.066,2.431
30,569,0.065,2.496
31,569,0.058,2.554
32,569,0.067,2.621
33,569,0.133,2.754
34,569,0.077,2.831
35,569,0.063,2.894
36,569,0.072,2.966
37,569,0.065,3.031
38,569,0.063,3.094
39,578,0.065,3.159
40,578,0.070,3.229
41,578,0.063,3.292
42,578,0.063,3.355
43,578,0.065,3.420
44,578,0.072,3.492
45,578,0.065,3.557
46,578,0.069,3.626
47,578,0.061,3.687
48,578,0.067,3.754
49,578,0.063,3.817
50,578,0.063,3.880
51,591,0.073,3.953
52,591,0.072,4.025
53,591,0.065,4.090
54,591,0.061,4.151
55,591,0.063,4.214
56,591,0.074,4.288
57,591,0.061,4.349
58,591,0.119,4.468
59,591,0.068,4.536
60,591,0.069,4.605
61,591,0.079,4.684
62,591,0.073,4.757
63,591,0.069,4.826
64,591,0.072,4.898
65,591,0.058,4.956
66,591,0.066,5.022
67,591,0.059,5.081
68,591,0.057,5.138
69,593,0.055,5.193
70,593,0.063,5.256
71,593,0.065,5.321
72,593,0.076,5.397
73,593,0.061,5.458
74,593,0.058,5.516
75,593,0.064,5.580
76,606,0.058,5.638
77,606,0.068,5.706
78,606,0.057,5.763
79,606,0.064,5.827
80,606,0.057,5.884
81,606,0.068,5.952
82,606,0.064,6.016
83,606,0.071,6.087
84,606,0.055,6.142
85,606,0.059,6.201
86,606,0.057,6.258
87,606,0.068,6.326
88,606,0.062,6.388
89,606,0.065,6.453
90,606,0.066,6.519
91,606,0.057,6.576
