Maximum fit for each generation: 
Best fit for generation 89: 599
Best fit for generation 90: 599
Best fit for generation 91: 599
Best fit for generation 92: 599
Best fit for generation 93: 599
Best fit for generation 94: 599
Best fit for generation 95: 599
Best fit for generation 96: 599
Best fit for generation 97: 599
Best fit for generation 98: 599
Best fit for generation 99: 599
Best fit for generation 100: 599
Best fit for generation 101: 599
Best fit for generation 102: 599
Best fit for generation 103: 599
Best fit for generation 104: 599
Best fit for generation 105: 599
Best fit for generation 106: 599
Best fit for generation 107: 599
Best fit for generation 108: 599
Best fit for generation 109: 599
Best fit for generation 110: 599
Best fit for generation 111: 599
Best fit for generation 112: 599
Best fit for generation 113: 599
Best fit for generation 114: 599
Best fit for generation 115: 599
Best fit for generation 116: 599
Best fit for generation 117: 599
Best fit for generation 118: 599
Best fit for generation 119: 599
Best fit for generation 120: 599
Best fit for generation 121: 599
Best fit for generation 122: 599
Best fit for generation 123: 599
Best fit for generation 124: 599
Best fit for generation 125: 643
Best fit for generation 126: 643
Best fit for generation 127: 643
Best fit for generation 128: 643
Best fit for generation 129: 643
Best fit for generation 130: 643
Best fit for generation 131: 643
Best fit for generation 132: 643
Best fit for generation 133: 643
Best fit for generation 134: 643
Best fit for generation 135: 643
Best fit for generation 136: 643
Best fit for generation 137: 643
Best fit for generation 138: 643
Best fit for generation 139: 643
Best fit for generation 140: 643
Best fit for generation 141: 643
Best fit for generation 142: 643
Best fit for generation 143: 643
Best fit for generation 144: 643
Best fit for generation 145: 643
Best fit for generation 146: 643
Best fit for generation 147: 643
Best fit for generation 148: 643
Best fit for generation 149: 643
Best fit for generation 150: 643
Best fit for generation 151: 643
Best fit for generation 152: 643
Best fit for generation 153: 643
Best fit for generation 154: 643
Best fit for generation 155: 643
Best fit for generation 156: 643
Best fit for generation 157: 643
Best fit for generation 158: 643
Best fit for generation 159: 643
Best fit for generation 160: 643
Best fit for generation 161: 643
Best fit for generation 162: 643
Best fit for generation 163: 643
Best fit for generation 164: 643
Best fit for generation 165: 643
Best fit for generation 166: 643
Best fit for generation 167: 643
Best fit for generation 168: 643
Best fit for generation 169: 643
Best fit for generation 170: 643
Best fit for generation 171: 643
Best fit for generation 172: 643
Best fit for generation 173: 643
Best fit for generation 174: 643
Best fit for generation 175: 643
Best fit for generation 176: 643
Best fit for generation 177: 643
Best fit for generation 178: 643
Best fit for generation 179: 643
Best fit for generation 180: 643
Best fit for generation 181: 643
Best fit for generation 182: 643
Best fit for generation 183: 643
Best fit for generation 184: 643
Best fit for generation 185: 643
Best fit for generation 186: 643
Best fit for generation 187: 643
Best fit for generation 188: 643
Best fit for generation 189: 643
Best fit for generation 190: 643
Best fit for generation 191: 643
Best fit for generation 192: 643
Best fit for generation 193: 643
Best fit for generation 194: 643
Best fit for generation 195: 643
Best fit for generation 196: 643
Best fit for generation 197: 643
Best fit for generation 198: 643
Best fit for generation 199: 643
Best fit for generation 200: 643
Best fit for generation 201: 643
Best fit for generation 202: 643
Best fit for generation 203: 643
Best fit for generation 204: 643
Best fit for generation 205: 643
Best fit for generation 206: 643
Best fit for generation 207: 643
Best fit for generation 208: 643
Best fit for generation 209: 643
Best fit for generation 210: 643
Best fit for generation 211: 643
Best fit for generation 212: 643
Best fit for generation 213: 643
Best fit for generation 214: 643
Best fit for generation 215: 643
Best fit for generation 216: 643
Best fit for generation 217: 643
Best fit for generation 218: 643
Best fit for generation 219: 643
Best fit for generation 220: 643
Best fit for generation 221: 643
Best fit for generation 222: 643
Best fit for generation 223: 643
Best fit for generation 224: 643
Best fit for generation 225: 643
Best fit for generation 226: 643
Best fit for generation 227: 643
Best fit for generation 228: 643
Best fit for generation 229: 643
Best fit for generation 230: 643
Best fit for generation 231: 643
Best fit for generation 232: 643
Best fit for generation 233: 643
Best fit for generation 234: 643
Best fit for generation 235: 643
Best fit for generation 236: 643
Best fit for generation 237: 643
Best fit for generation 238: 643
Best fit for generation 239: 643
Best fit for generation 240: 643
Best fit for generation 241: 643
Best fit for generation 242: 643
Best fit for generation 243: 643
Best fit for generation 244: 643
Best fit for generation 245: 643
Best fit for generation 246: 643
Best fit for generation 247: 643
Best fit for generation 248: 643
Best fit for generation 249: 643
Best fit for generation 250: 643
Best fit for generation 251: 643
Best fit for generation 252: 643
Best fit for generation 253: 643
Best fit for generation 254: 643
Best fit for generation 255: 643
Best fit for generation 256: 643
Best fit for generation 257: 643
Best fit for generation 258: 643
Best fit for generation 259: 643
Best fit for generation 260: 643
Best fit for generation 261: 643
Best fit for generation 262: 643
Best fit for generation 263: 643
Best fit for generation 264: 643
Best fit for generation 265: 643
Best fit for generation 266: 643
Best fit for generation 267: 643
Best fit for generation 268: 643
Best fit for generation 269: 643
Best fit for generation 270: 643
Best fit for generation 271: 643
Best fit for generation 272: 643
Best fit for generation 273: 643
Best fit for generation 274: 643
Best fit for generation 275: 643
Best fit for generation 276: 643
Best fit for generation 277: 643
Best fit for generation 278: 643
Best fit for generation 279: 643
Best fit for generation 280: 648
Best fit for generation 281: 648
Best fit for generation 282: 648
Best fit for generation 283: 648
Best fit for generation 284: 648
Best fit for generation 285: 648
Best fit for generation 286: 648
Best fit for generation 287: 648
Best fit for generation 288: 648
Best fit for generation 289: 648
Best fit for generation 290: 648
Best fit for generation 291: 648
Best fit for generation 292: 648
Best fit for generation 293: 648
Best fit for generation 294: 648
Best fit for generation 295: 648
Best fit for generation 296: 648
Best fit for generation 297: 648
Best fit for generation 298: 648
Best fit for generation 299: 648
Best fit for generation 300: 649
Best fit for generation 301: 649
Best fit for generation 302: 649
Best fit for generation 303: 649
Best fit for generation 304: 649
Best fit for generation 305: 649
Best fit for generation 306: 649
Best fit for generation 307: 649
Best fit for generation 308: 649
Best fit for generation 309: 649
Best fit for generation 310: 649
Best fit for generation 311: 649
Best fit for generation 312: 649
Best fit for generation 313: 649
Best fit for generation 314: 649
Best fit for generation 315: 649
Best fit for generation 316: 649
Best fit for generation 317: 649
Best fit for generation 318: 649
Best fit for generation 319: 649
Best fit for generation 320: 649
Best fit for generation 321: 649
Best fit for generation 322: 649
Best fit for generation 323: 649
Best fit for generation 324: 649
Best fit for generation 325: 649
Best fit for generation 326: 649
Best fit for generation 327: 649
Best fit for generation 328: 649
Best fit for generation 329: 649
Best fit for generation 330: 649
Best fit for generation 331: 649
Best fit for generation 332: 649
Best fit for generation 333: 649
Best fit for generation 334: 649
Best fit for generation 335: 649
Best fit for generation 336: 649
Best fit for generation 337: 649
Best fit for generation 338: 649
Best fit for generation 339: 649
Best fit for generation 340: 649
Best fit for generation 341: 649
Best fit for generation 342: 649
Best fit for generation 343: 649
Best fit for generation 344: 649
Best fit for generation 345: 649
Best fit for generation 346: 699
Best fit for generation 347: 699
Best fit for generation 348: 699
Best fit for generation 349: 699
Best fit for generation 350: 699
Best fit for generation 351: 699
Best fit for generation 352: 699
Best fit for generation 353: 699
Best fit for generation 354: 699
Best fit for generation 355: 699
Best fit for generation 356: 699
Best fit for generation 357: 699
Best fit for generation 358: 699
Best fit for generation 359: 699
Best fit for generation 360: 699
Best fit for generation 361: 699
Best fit for generation 362: 699
Best fit for generation 363: 699
Best fit for generation 364: 699
Best fit for generation 365: 699
Best fit for generation 366: 699
Best fit for generation 367: 699
Best fit for generation 368: 699
Best fit for generation 369: 699
Best fit for generation 370: 699
Best fit for generation 371: 699
Best fit for generation 372: 699
Best fit for generation 373: 699
Best fit for generation 374: 699
Best fit for generation 375: 699
Best fit for generation 376: 699
Best fit for generation 377: 699
Best fit for generation 378: 699
Best fit for generation 379: 699
Best fit for generation 380: 699
Best fit for generation 381: 699
Best fit for generation 382: 699
Best fit for generation 383: 699
Best fit for generation 384: 699
Best fit for generation 385: 699
Best fit for generation 386: 699
Best fit for generation 387: 699
Best fit for generation 388: 699
Best fit for generation 389: 699
Best fit for generation 390: 699
Best fit for generation 391: 699
Best fit for generation 392: 699
Best fit for generation 393: 699
Best fit for generation 394: 699
Best fit for generation 395: 699
Best fit for generation 396: 699
Best fit for generation 397: 699
Best fit for generation 398: 699
Best fit for generation 399: 699
Best fit for generation 400: 699
Best fit for generation 401: 699
Best fit for generation 402: 699
Best fit for generation 403: 699
Best fit for generation 404: 699
Best fit for generation 405: 699
Best fit for generation 406: 699
Best fit for generation 407: 699
Best fit for generation 408: 699
Best fit for generation 409: 699
Best fit for generation 410: 699
Best fit for generation 411: 699
Best fit for generation 412: 699
Best fit for generation 413: 699
Best fit for generation 414: 699
Best fit for generation 415: 699
Best fit for generation 416: 699
Best fit for generation 417: 699
Best fit for generation 418: 699
Best fit for generation 419: 699
Best fit for generation 420: 699
Best fit for generation 421: 699
Best fit for generation 422: 699
Best fit for generation 423: 699
Best fit for generation 424: 699
Best fit for generation 425: 699
Best fit for generation 426: 699
Best fit for generation 427: 699
Best fit for generation 428: 699
Best fit for generation 429: 699
Best fit for generation 430: 699
Best fit for generation 431: 699
Best fit for generation 432: 699
Best fit for generation 433: 699
Best fit for generation 434: 699
Best fit for generation 435: 699
Best fit for generation 436: 699
Best fit for generation 437: 699
Best fit for generation 438: 699
Best fit for generation 439: 699
Best fit for generation 440: 699
Best fit for generation 441: 699
Best fit for generation 442: 699
Best fit for generation 443: 699
Best fit for generation 444: 699
Best fit for generation 445: 699
Best fit for generation 446: 699
Best fit for generation 447: 699
Best fit for generation 448: 699
Best fit for generation 449: 699
Best fit for generation 450: 699
Best fit for generation 451: 699
Best fit for generation 452: 699
Best fit for generation 453: 699
Best fit for generation 454: 699
Best fit for generation 455: 699
Best fit for generation 456: 699
Best fit for generation 457: 699
Best fit for generation 458: 699
Best fit for generation 459: 699
Best fit for generation 460: 699
Best fit for generation 461: 699
Best fit for generation 462: 699
Best fit for generation 463: 699
Best fit for generation 464: 699
Best fit for generation 465: 699
Best fit for generation 466: 699
Best fit for generation 467: 699
Best fit for generation 468: 699
Best fit for generation 469: 699
Best fit for generation 470: 699
Best fit for generation 471: 699
Best fit for generation 472: 699
Best fit for generation 473: 699
Best fit for generation 474: 699
Best fit for generation 475: 699
Best fit for generation 476: 699
Best fit for generation 477: 699
Best fit for generation 478: 699
Best fit for generation 479: 699
Best fit for generation 480: 699
Best fit for generation 481: 699
Best fit for generation 482: 699
Best fit for generation 483: 699
Best fit for generation 484: 699
Best fit for generation 485: 699
Best fit for generation 486: 699
Best fit for generation 487: 699
Best fit for generation 488: 699
Best fit for generation 489: 699
Best fit for generation 490: 699
Best fit for generation 491: 699
Best fit for generation 492: 699
Best fit for generation 493: 699
Best fit for generation 494: 699
Best fit for generation 495: 699
Best fit for generation 496: 699
Best fit for generation 497: 699
Best fit for generation 498: 699
Best fit for generation 499: 699
Best fit for generation 500: 699
Best fit for generation 501: 699
Best fit for generation 502: 699
Best fit for generation 503: 699
Best fit for generation 504: 699
Best fit for generation 505: 699
Best fit for generation 506: 699
Best fit for generation 507: 699
Best fit for generation 508: 699
Best fit for generation 509: 699
Best fit for generation 510: 699
Best fit for generation 511: 699
Best fit for generation 512: 699
Best fit for generation 513: 699
Best fit for generation 514: 699
Best fit for generation 515: 699
Best fit for generation 516: 699
Best fit for generation 517: 699
Best fit for generation 518: 699
Best fit for generation 519: 699
Best fit for generation 520: 699
Best fit for generation 521: 699
Best fit for generation 522: 699
Best fit for generation 523: 699
Best fit for generation 524: 699
Best fit for generation 525: 699
Best fit for generation 526: 699
Best fit for generation 527: 699
Best fit for generation 528: 699
Best fit for generation 529: 699
Best fit for generation 530: 699
Best fit for generation 531: 699
Best fit for generation 532: 699
Best fit for generation 533: 699
Best fit for generation 534: 699
Best fit for generation 535: 699
Best fit for generation 536: 699
Best fit for generation 537: 699
Best fit for generation 538: 699
Best fit for generation 539: 699
Best fit for generation 540: 699
Best fit for generation 541: 699
Best fit for generation 542: 699
Best fit for generation 543: 699
Best fit for generation 544: 699
Best fit for generation 545: 699
Best fit for generation 546: 699
Best fit for generation 547: 699
Best fit for generation 548: 699
Best fit for generation 549: 699
Best fit for generation 550: 699
Best fit for generation 551: 699
Best fit for generation 552: 699
Best fit for generation 553: 699
Best fit for generation 554: 699
Best fit for generation 555: 699
Best fit for generation 556: 699
Best fit for generation 557: 699
Best fit for generation 558: 699
Best fit for generation 559: 699
Best fit for generation 560: 699
Best fit for generation 561: 699
Best fit for generation 562: 699
Best fit for generation 563: 699
Best fit for generation 564: 699
Best fit for generation 565: 699
Best fit for generation 566: 699
Best fit for generation 567: 699
Best fit for generation 568: 699
Best fit for generation 569: 699
Best fit for generation 570: 699
Best fit for generation 571: 699
Best fit for generation 572: 699
Best fit for generation 573: 699
Best fit for generation 574: 699
Best fit for generation 575: 699
Best fit for generation 576: 699
Best fit for generation 577: 699
Best fit for generation 578: 699
Best fit for generation 579: 699
Best fit for generation 580: 699
Best fit for generation 581: 699
Best fit for generation 582: 699
Best fit for generation 583: 699
Best fit for generation 584: 699
Best fit for generation 585: 699
Best fit for generation 586: 699
Best fit for generation 587: 699
Best fit for generation 588: 699
Best fit for generation 589: 699
Best fit for generation 590: 699
Best fit for generation 591: 699
Best fit for generation 592: 699
Best fit for generation 593: 699
Best fit for generation 594: 699
Best fit for generation 595: 699
Best fit for generation 596: 699
Best fit for generation 597: 699
Best fit for generation 598: 747
Best fit for generation 599: 747
Best fit for generation 600: 747
Best fit for generation 601: 747
Best fit for generation 602: 747
Best fit for generation 603: 747
Best fit for generation 604: 747
Best fit for generation 605: 747
Best fit for generation 606: 747
Best fit for generation 607: 747
Best fit for generation 608: 747
Best fit for generation 609: 747
Best fit for generation 610: 747
Best fit for generation 611: 747
Best fit for generation 612: 747
Best fit for generation 613: 747
Best fit for generation 614: 747
Best fit for generation 615: 747
Best fit for generation 616: 747
Best fit for generation 617: 747
Best fit for generation 618: 747
Best fit for generation 619: 747
Best fit for generation 620: 747
Best fit for generation 621: 747
Best fit for generation 622: 747
Best fit for generation 623: 747
Best fit for generation 624: 747
Best fit for generation 625: 747
Best fit for generation 626: 747
Best fit for generation 627: 747
Best fit for generation 628: 747
Best fit for generation 629: 747
Best fit for generation 630: 747
Best fit for generation 631: 747
Best fit for generation 632: 747
Best fit for generation 633: 747
Best fit for generation 634: 747
Best fit for generation 635: 747
Best fit for generation 636: 747
Best fit for generation 637: 747
Best fit for generation 638: 747
Best fit for generation 639: 747
Best fit for generation 640: 747
Best fit for generation 641: 747
Best fit for generation 642: 747
Best fit for generation 643: 747
Best fit for generation 644: 747
Best fit for generation 645: 747
Best fit for generation 646: 747
Best fit for generation 647: 747
Best fit for generation 648: 747
Best fit for generation 649: 747
Best fit for generation 650: 747
Best fit for generation 651: 747
Best fit for generation 652: 747
Best fit for generation 653: 747
Best fit for generation 654: 747
Best fit for generation 655: 747
Best fit for generation 656: 747
Best fit for generation 657: 747
Best fit for generation 658: 747
Best fit for generation 659: 747
Best fit for generation 660: 747
Best fit for generation 661: 747
Best fit for generation 662: 747
Best fit for generation 663: 747
Best fit for generation 664: 747
Best fit for generation 665: 747
Best fit for generation 666: 747
Best fit for generation 667: 747
Best fit for generation 668: 747
Best fit for generation 669: 747
Best fit for generation 670: 747
Best fit for generation 671: 747
Best fit for generation 672: 747
Best fit for generation 673: 747
Best fit for generation 674: 747
Best fit for generation 675: 747
Best fit for generation 676: 747
Best fit for generation 677: 747
Best fit for generation 678: 747
Best fit for generation 679: 747
Best fit for generation 680: 747
Best fit for generation 681: 747
Best fit for generation 682: 747
Best fit for generation 683: 747
Best fit for generation 684: 747
Best fit for generation 685: 747
Best fit for generation 686: 747
Best fit for generation 687: 747
Best fit for generation 688: 747
Best fit for generation 689: 747
Best fit for generation 690: 747
Best fit for generation 691: 747
Best fit for generation 692: 747
Best fit for generation 693: 747
Best fit for generation 694: 747
Best fit for generation 695: 747
Best fit for generation 696: 747
Best fit for generation 697: 747
Best fit for generation 698: 747
Best fit for generation 699: 747
Best fit for generation 700: 747
Best fit for generation 701: 747
Best fit for generation 702: 747
Best fit for generation 703: 747
Best fit for generation 704: 747
Best fit for generation 705: 747
Best fit for generation 706: 747
Best fit for generation 707: 747
Best fit for generation 708: 747
Best fit for generation 709: 747
Best fit for generation 710: 747
Best fit for generation 711: 747
Best fit for generation 712: 747
Best fit for generation 713: 747
Best fit for generation 714: 747
Best fit for generation 715: 747
Best fit for generation 716: 747
Best fit for generation 717: 747
Best fit for generation 718: 747
Best fit for generation 719: 747
Best fit for generation 720: 747
Best fit for generation 721: 747
Best fit for generation 722: 747
Best fit for generation 723: 747
Best fit for generation 724: 747
Best fit for generation 725: 747
Best fit for generation 726: 747
Best fit for generation 727: 747
Best fit for generation 728: 747
Best fit for generation 729: 747
Best fit for generation 730: 747
Best fit for generation 731: 747
Best fit for generation 732: 747
Best fit for generation 733: 747
Best fit for generation 734: 747
Best fit for generation 735: 747
Best fit for generation 736: 747
Best fit for generation 737: 747
Best fit for generation 738: 747
Best fit for generation 739: 747
Best fit for generation 740: 747
Best fit for generation 741: 747
Best fit for generation 742: 747
Best fit for generation 743: 747
Best fit for generation 744: 747
Best fit for generation 745: 747
Best fit for generation 746: 747
Best fit for generation 747: 747
Best fit for generation 748: 747
Best fit for generation 749: 747
Best fit for generation 750: 747
Best fit for generation 751: 747
Best fit for generation 752: 747
Best fit for generation 753: 747
Best fit for generation 754: 747
Best fit for generation 755: 747
Best fit for generation 756: 747
Best fit for generation 757: 747
Best fit for generation 758: 747
Best fit for generation 759: 747
Best fit for generation 760: 747
Best fit for generation 761: 747
Best fit for generation 762: 747
Best fit for generation 763: 747
Best fit for generation 764: 747
Best fit for generation 765: 747
Best fit for generation 766: 747
Best fit for generation 767: 747
Best fit for generation 768: 747
Best fit for generation 769: 747
Best fit for generation 770: 747
Best fit for generation 771: 747
Best fit for generation 772: 747
Best fit for generation 773: 747
Best fit for generation 774: 747
Best fit for generation 775: 747
Best fit for generation 776: 747
Best fit for generation 777: 747
Best fit for generation 778: 747
Best fit for generation 779: 747
Best fit for generation 780: 747
Best fit for generation 781: 747
Best fit for generation 782: 747
Best fit for generation 783: 747
Best fit for generation 784: 747
Best fit for generation 785: 747
Best fit for generation 786: 747
Best fit for generation 787: 747
Best fit for generation 788: 747
Best fit for generation 789: 747
Best fit for generation 790: 747
Best fit for generation 791: 747
Best fit for generation 792: 747
Best fit for generation 793: 747
Best fit for generation 794: 747
Best fit for generation 795: 747
Best fit for generation 796: 747
Best fit for generation 797: 747
Best fit for generation 798: 747
Best fit for generation 799: 747
Best fit for generation 800: 747
Best fit for generation 801: 747
Best fit for generation 802: 747
Best fit for generation 803: 747
Best fit for generation 804: 747
Best fit for generation 805: 747
Best fit for generation 806: 747
Best fit for generation 807: 747
Best fit for generation 808: 747
Best fit for generation 809: 747
Best fit for generation 810: 747
Best fit for generation 811: 747
Best fit for generation 812: 747
Best fit for generation 813: 747
Best fit for generation 814: 747
Best fit for generation 815: 747
Best fit for generation 816: 747
Best fit for generation 817: 747
Best fit for generation 818: 747
Best fit for generation 819: 747
Best fit for generation 820: 747
Best fit for generation 821: 747
Best fit for generation 822: 747
Best fit for generation 823: 747
Best fit for generation 824: 747
Best fit for generation 825: 747
Best fit for generation 826: 747
Best fit for generation 827: 747
Best fit for generation 828: 747
Best fit for generation 829: 747
Best fit for generation 830: 747
Best fit for generation 831: 747
Best fit for generation 832: 747
Best fit for generation 833: 747
Best fit for generation 834: 747
Best fit for generation 835: 747
Best fit for generation 836: 747
Best fit for generation 837: 747
Best fit for generation 838: 747
Best fit for generation 839: 747
Best fit for generation 840: 747
Best fit for generation 841: 747
Best fit for generation 842: 747
Best fit for generation 843: 747
Best fit for generation 844: 747
Best fit for generation 845: 747
Best fit for generation 846: 747
Best fit for generation 847: 747
Best fit for generation 848: 747
Best fit for generation 849: 747
Best fit for generation 850: 747
Best fit for generation 851: 747
Best fit for generation 852: 747
Best fit for generation 853: 747
Best fit for generation 854: 747
Best fit for generation 855: 747
Best fit for generation 856: 747
Best fit for generation 857: 747
Best fit for generation 858: 747
Best fit for generation 859: 747
Best fit for generation 860: 747
Best fit for generation 861: 747
Best fit for generation 862: 747
Best fit for generation 863: 747
Best fit for generation 864: 747
Best fit for generation 865: 747
Best fit for generation 866: 747
Best fit for generation 867: 747
Best fit for generation 868: 747
Best fit for generation 869: 747
Best fit for generation 870: 747
Best fit for generation 871: 747
Best fit for generation 872: 747
Best fit for generation 873: 747
Best fit for generation 874: 747
Best fit for generation 875: 747
Best fit for generation 876: 747
Best fit for generation 877: 747
Best fit for generation 878: 747
Best fit for generation 879: 747
Best fit for generation 880: 747
Best fit for generation 881: 747
Best fit for generation 882: 747
Best fit for generation 883: 747
Best fit for generation 884: 747
Best fit for generation 885: 747
Best fit for generation 886: 747
Best fit for generation 887: 747
Best fit for generation 888: 747
Best fit for generation 889: 747
Best fit for generation 890: 747
Best fit for generation 891: 747
Best fit for generation 892: 747
Best fit for generation 893: 747
Best fit for generation 894: 747
Best fit for generation 895: 747
Best fit for generation 896: 747
Best fit for generation 897: 747
Best fit for generation 898: 747
Best fit for generation 899: 747
Best fit for generation 900: 747
Best fit for generation 901: 747
Best fit for generation 902: 747
Best fit for generation 903: 747
Best fit for generation 904: 747
Best fit for generation 905: 747
Best fit for generation 906: 747
Best fit for generation 907: 747
Best fit for generation 908: 747
Best fit for generation 909: 747
Best fit for generation 910: 747
Best fit for generation 911: 747
Best fit for generation 912: 747
Best fit for generation 913: 747
Best fit for generation 914: 747
Best fit for generation 915: 747
Best fit for generation 916: 747
Best fit for generation 917: 747
Best fit for generation 918: 747
Best fit for generation 919: 747
Best fit for generation 920: 747
Best fit for generation 921: 747
Best fit for generation 922: 747
Best fit for generation 923: 747
Best fit for generation 924: 747
Best fit for generation 925: 747
Best fit for generation 926: 747
Best fit for generation 927: 747
Best fit for generation 928: 747
Best fit for generation 929: 747
Best fit for generation 930: 747
Best fit for generation 931: 747
Best fit for generation 932: 747
Best fit for generation 933: 747
Best fit for generation 934: 747
Best fit for generation 935: 747
Best fit for generation 936: 747
Best fit for generation 937: 747
Best fit for generation 938: 747
Best fit for generation 939: 747
Best fit for generation 940: 747
Best fit for generation 941: 747
Best fit for generation 942: 747
Best fit for generation 943: 747
Best fit for generation 944: 747
Best fit for generation 945: 747
Best fit for generation 946: 747
Best fit for generation 947: 747
Best fit for generation 948: 747
Best fit for generation 949: 747
Best fit for generation 950: 747
Best fit for generation 951: 747
Best fit for generation 952: 747
Best fit for generation 953: 747
Best fit for generation 954: 747
Best fit for generation 955: 747
Best fit for generation 956: 747
Best fit for generation 957: 747
Best fit for generation 958: 747
Best fit for generation 959: 747
Best fit for generation 960: 747
Best fit for generation 961: 747
Best fit for generation 962: 747
Best fit for generation 963: 747
Best fit for generation 964: 747
Best fit for generation 965: 747
Best fit for generation 966: 747
Best fit for generation 967: 747
Best fit for generation 968: 747
Best fit for generation 969: 747
Best fit for generation 970: 747
Best fit for generation 971: 747
Best fit for generation 972: 747
Best fit for generation 973: 747
Best fit for generation 974: 747
Best fit for generation 975: 747
Best fit for generation 976: 747
Best fit for generation 977: 747
Best fit for generation 978: 747
Best fit for generation 979: 747
Best fit for generation 980: 747
Best fit for generation 981: 747
Best fit for generation 982: 747
Best fit for generation 983: 747
Best fit for generation 984: 747
Best fit for generation 985: 747
Best fit for generation 986: 747
Best fit for generation 987: 747
Best fit for generation 988: 747
Best fit for generation 989: 747
Best fit for generation 990: 747
Best fit for generation 991: 747
Best fit for generation 992: 747
Best fit for generation 993: 747
Best fit for generation 994: 747
Best fit for generation 995: 747
Best fit for generation 996: 747
Best fit for generation 997: 747
Best fit for generation 998: 747
Best fit for generation 999: 747
Best fit for generation 1000: 747
Best fit for generation 1001: 747
Best fit for generation 1002: 747
Best fit for generation 1003: 747
Best fit for generation 1004: 747
Best fit for generation 1005: 747
Best fit for generation 1006: 747
Best fit for generation 1007: 747
Best fit for generation 1008: 747
Best fit for generation 1009: 747
Best fit for generation 1010: 747
Best fit for generation 1011: 747
Best fit for generation 1012: 747
Best fit for generation 1013: 747
Best fit for generation 1014: 747
Best fit for generation 1015: 747
Best fit for generation 1016: 747
Best fit for generation 1017: 747
Best fit for generation 1018: 747
Best fit for generation 1019: 747
Best fit for generation 1020: 747
Best fit for generation 1021: 747
Best fit for generation 1022: 747
Best fit for generation 1023: 747
Best fit for generation 1024: 747
Best fit for generation 1025: 747
Best fit for generation 1026: 747
Best fit for generation 1027: 747
Best fit for generation 1028: 747
Best fit for generation 1029: 747
Best fit for generation 1030: 747
Best fit for generation 1031: 747
Best fit for generation 1032: 747
Best fit for generation 1033: 747
Best fit for generation 1034: 747
Best fit for generation 1035: 747
Best fit for generation 1036: 747
Best fit for generation 1037: 747
Best fit for generation 1038: 747
Best fit for generation 1039: 747
Best fit for generation 1040: 747
Best fit for generation 1041: 747
Best fit for generation 1042: 747
Best fit for generation 1043: 747
Best fit for generation 1044: 747
Best fit for generation 1045: 747
Best fit for generation 1046: 747
Best fit for generation 1047: 747
Best fit for generation 1048: 747
Best fit for generation 1049: 747
Best fit for generation 1050: 747
Best fit for generation 1051: 747
Best fit for generation 1052: 747
Best fit for generation 1053: 747
Best fit for generation 1054: 747
Best fit for generation 1055: 747
Best fit for generation 1056: 747
Best fit for generation 1057: 747
Best fit for generation 1058: 747
Best fit for generation 1059: 747
Best fit for generation 1060: 747
Best fit for generation 1061: 747
Best fit for generation 1062: 747
Best fit for generation 1063: 747
Best fit for generation 1064: 747
Best fit for generation 1065: 747
Best fit for generation 1066: 747
Best fit for generation 1067: 747
Best fit for generation 1068: 747
