Generation,Best,Time,Total_Time
0,583,0.064,0.064
1,583,0.009,0.073
2,583,0.005,0.078
3,583,0.007,0.085
4,583,0.006,0.091
5,583,0.006,0.097
6,583,0.007,0.104
7,583,0.008,0.112
8,583,0.008,0.120
9,583,0.004,0.124
10,583,0.004,0.128
11,583,0.004,0.132
12,583,0.006,0.138
13,583,0.005,0.143
14,583,0.006,0.149
15,583,0.004,0.153
16,583,0.007,0.160
17,583,0.003,0.163
18,583,0.006,0.169
19,583,0.005,0.174
20,583,0.004,0.178
21,583,0.005,0.183
22,583,0.005,0.188
23,583,0.004,0.192
24,583,0.004,0.196
25,583,0.003,0.199
26,583,0.009,0.208
27,583,0.008,0.216
28,583,0.011,0.227
29,583,0.004,0.231
30,583,0.003,0.234
31,583,0.007,0.241
32,583,0.003,0.244
33,583,0.004,0.248
34,583,0.004,0.252
35,583,0.004,0.256
36,583,0.005,0.261
37,583,0.004,0.265
38,583,0.006,0.271
39,583,0.003,0.274
40,583,0.005,0.279
41,583,0.004,0.283
42,583,0.004,0.287
43,583,0.005,0.292
44,583,0.004,0.296
45,583,0.005,0.301
46,583,0.004,0.305
47,583,0.005,0.310
48,583,0.003,0.313
49,583,0.003,0.316
50,583,0.005,0.321
51,583,0.006,0.327
52,583,0.007,0.334
53,583,0.008,0.342
54,583,0.014,0.356
55,583,0.010,0.366
56,583,0.011,0.377
57,583,0.011,0.388
58,583,0.009,0.397
59,583,0.006,0.403
60,583,0.012,0.415
61,583,0.008,0.423
62,583,0.007,0.430
63,583,0.010,0.440
64,583,0.012,0.452
65,583,0.008,0.460
66,583,0.013,0.473
67,583,0.008,0.481
68,583,0.009,0.490
69,583,0.008,0.498
70,583,0.008,0.506
71,583,0.017,0.523
72,583,0.007,0.530
73,583,0.007,0.537
74,583,0.009,0.546
75,583,0.006,0.552
76,583,0.004,0.556
77,583,0.006,0.562
78,583,0.006,0.568
79,583,0.006,0.574
80,583,0.006,0.580
81,583,0.005,0.585
82,583,0.004,0.589
83,583,0.009,0.598
84,583,0.007,0.605
85,583,0.006,0.611
86,583,0.005,0.616
87,583,0.007,0.623
88,583,0.004,0.627
89,583,0.005,0.632
90,583,0.006,0.638
91,583,0.005,0.643
92,583,0.004,0.647
93,583,0.006,0.653
94,583,0.005,0.658
95,583,0.005,0.663
96,583,0.005,0.668
97,583,0.004,0.672
98,583,0.004,0.676
99,583,0.003,0.679
100,583,0.005,0.684
101,583,0.005,0.689
102,583,0.005,0.694
103,583,0.005,0.699
104,583,0.007,0.706
105,583,0.005,0.711
106,583,0.004,0.715
107,595,0.006,0.721
108,595,0.004,0.725
109,595,0.006,0.731
110,595,0.004,0.735
111,595,0.003,0.738
112,595,0.005,0.743
113,595,0.004,0.747
114,595,0.008,0.755
115,595,0.004,0.759
116,595,0.005,0.764
117,595,0.005,0.769
118,595,0.010,0.779
119,595,0.003,0.782
120,595,0.005,0.787
121,595,0.007,0.794
122,595,0.005,0.799
123,595,0.006,0.805
124,595,0.013,0.818
125,595,0.008,0.826
126,595,0.011,0.837
127,595,0.005,0.842
128,595,0.006,0.848
129,595,0.005,0.853
130,595,0.006,0.859
131,595,0.004,0.863
132,595,0.005,0.868
133,595,0.004,0.872
134,595,0.004,0.876
135,595,0.004,0.880
136,595,0.005,0.885
137,595,0.003,0.888
138,595,0.004,0.892
139,595,0.003,0.895
140,595,0.004,0.899
141,595,0.004,0.903
142,595,0.005,0.908
143,595,0.003,0.911
144,595,0.005,0.916
145,595,0.004,0.920
146,595,0.005,0.925
147,595,0.005,0.930
148,595,0.006,0.936
149,595,0.005,0.941
150,595,0.005,0.946
151,595,0.007,0.953
152,595,0.003,0.956
153,595,0.007,0.963
154,595,0.004,0.967
155,595,0.005,0.972
156,595,0.008,0.980
157,595,0.011,0.991
158,595,0.008,0.999
159,595,0.005,1.004
160,595,0.005,1.009
161,595,0.005,1.014
162,595,0.003,1.017
163,595,0.004,1.021
164,595,0.005,1.026
165,595,0.004,1.030
166,595,0.004,1.034
167,595,0.004,1.038
168,595,0.005,1.043
169,595,0.005,1.048
170,595,0.003,1.051
171,595,0.005,1.056
172,595,0.006,1.062
173,595,0.008,1.070
174,595,0.007,1.077
175,595,0.004,1.081
176,595,0.003,1.084
177,595,0.004,1.088
178,595,0.004,1.092
179,595,0.003,1.095
180,595,0.008,1.103
181,595,0.006,1.109
182,595,0.003,1.112
183,595,0.005,1.117
184,595,0.008,1.125
185,595,0.004,1.129
186,595,0.003,1.132
187,595,0.006,1.138
188,595,0.005,1.143
189,595,0.003,1.146
190,595,0.003,1.149
191,595,0.005,1.154
192,595,0.004,1.158
193,596,0.004,1.162
194,596,0.004,1.166
195,596,0.004,1.170
196,596,0.005,1.175
197,596,0.003,1.178
198,596,0.004,1.182
199,596,0.004,1.186
200,596,0.004,1.190
201,596,0.003,1.193
202,596,0.003,1.196
203,596,0.003,1.199
204,596,0.003,1.202
205,596,0.004,1.206
206,596,0.003,1.209
207,596,0.003,1.212
208,596,0.004,1.216
209,596,0.004,1.220
210,596,0.004,1.224
211,596,0.004,1.228
212,596,0.004,1.232
213,596,0.003,1.235
214,596,0.003,1.238
215,596,0.005,1.243
216,596,0.003,1.246
217,596,0.004,1.250
218,596,0.005,1.255
219,596,0.004,1.259
220,596,0.004,1.263
221,596,0.003,1.266
222,596,0.005,1.271
223,596,0.004,1.275
224,596,0.004,1.279
225,596,0.004,1.283
226,596,0.004,1.287
227,596,0.003,1.290
228,596,0.003,1.293
229,596,0.003,1.296
230,596,0.004,1.300
231,596,0.004,1.304
232,596,0.003,1.307
233,596,0.004,1.311
234,596,0.004,1.315
235,596,0.003,1.318
236,596,0.003,1.321
237,596,0.007,1.328
238,596,0.005,1.333
239,596,0.005,1.338
240,596,0.004,1.342
241,596,0.003,1.345
242,596,0.005,1.350
243,596,0.003,1.353
244,596,0.003,1.356
245,596,0.003,1.359
246,596,0.004,1.363
247,596,0.003,1.366
248,596,0.003,1.369
249,596,0.004,1.373
250,596,0.006,1.379
251,596,0.005,1.384
252,596,0.005,1.389
253,596,0.006,1.395
254,596,0.006,1.401
