Generation,Best,Time,Total_Time
0,374,0.307,0.307
1,374,0.057,0.364
2,374,0.082,0.446
3,374,0.088,0.534
4,374,0.084,0.618
5,374,0.096,0.714
6,374,0.094,0.808
7,374,0.114,0.922
8,374,0.090,1.012
9,374,0.069,1.081
10,374,0.077,1.158
11,374,0.072,1.230
12,374,0.112,1.342
13,374,0.129,1.471
14,374,0.120,1.591
15,374,0.071,1.662
16,374,0.064,1.726
17,374,0.068,1.794
18,374,0.058,1.852
19,374,0.070,1.922
20,374,0.071,1.993
21,374,0.062,2.055
22,374,0.076,2.131
23,383,0.059,2.190
24,383,0.061,2.251
25,383,0.066,2.317
26,383,0.058,2.375
27,383,0.055,2.430
28,383,0.104,2.534
29,383,0.123,2.657
30,389,0.066,2.723
31,389,0.057,2.780
32,389,0.057,2.837
33,389,0.050,2.887
34,389,0.049,2.936
35,389,0.057,2.993
36,389,0.050,3.043
37,389,0.051,3.094
38,389,0.051,3.145
39,389,0.056,3.201
40,389,0.053,3.254
41,389,0.051,3.305
42,389,0.051,3.356
43,389,0.051,3.407
44,389,0.056,3.463
45,401,0.052,3.515
46,401,0.062,3.577
47,401,0.050,3.627
48,401,0.062,3.689
49,401,0.051,3.740
50,401,0.059,3.799
51,401,0.053,3.852
52,401,0.056,3.908
53,401,0.055,3.963
54,401,0.057,4.020
55,401,0.060,4.080
56,401,0.054,4.134
57,401,0.056,4.190
58,401,0.055,4.245
59,401,0.054,4.299
60,401,0.059,4.358
61,401,0.059,4.417
62,401,0.056,4.473
63,401,0.047,4.520
64,401,0.060,4.580
65,401,0.054,4.634
66,401,0.063,4.697
67,401,0.058,4.755
68,401,0.054,4.809
69,401,0.055,4.864
70,401,0.048,4.912
71,401,0.046,4.958
72,401,0.048,5.006
73,401,0.057,5.063
74,401,0.059,5.122
75,401,0.052,5.174
76,401,0.060,5.234
77,401,0.054,5.288
78,401,0.053,5.341
79,401,0.067,5.408
80,401,0.052,5.460
81,401,0.052,5.512
82,401,0.051,5.563
83,401,0.058,5.621
84,401,0.060,5.681
85,401,0.049,5.730
86,401,0.049,5.779
87,401,0.060,5.839
88,401,0.047,5.886
89,401,0.047,5.933
90,401,0.063,5.996
91,401,0.051,6.047
92,401,0.052,6.099
93,401,0.049,6.148
94,401,0.052,6.200
95,401,0.055,6.255
96,401,0.052,6.307
97,401,0.046,6.353
98,401,0.050,6.403
99,401,0.056,6.459
100,401,0.073,6.532
101,401,0.057,6.589
102,401,0.057,6.646
103,401,0.061,6.707
104,401,0.058,6.765
105,401,0.055,6.820
106,401,0.051,6.871
107,401,0.045,6.916
108,401,0.055,6.971
109,402,0.051,7.022
110,402,0.048,7.070
111,402,0.108,7.178
112,402,0.053,7.231
113,402,0.051,7.282
114,402,0.060,7.342
115,402,0.057,7.399
116,402,0.053,7.452
117,402,0.050,7.502
118,402,0.059,7.561
119,402,0.060,7.621
120,402,0.055,7.676
121,402,0.062,7.738
122,402,0.053,7.791
123,402,0.055,7.846
124,402,0.061,7.907
125,402,0.052,7.959
126,402,0.058,8.017
127,402,0.059,8.076
128,402,0.056,8.132
129,402,0.050,8.182
130,402,0.055,8.237
131,402,0.051,8.288
132,402,0.055,8.343
133,402,0.050,8.393
134,402,0.059,8.452
135,402,0.047,8.499
136,402,0.053,8.552
137,402,0.047,8.599
138,402,0.050,8.649
139,402,0.051,8.700
140,402,0.051,8.751
141,402,0.054,8.805
142,402,0.049,8.854
143,402,0.052,8.906
144,402,0.052,8.958
145,402,0.050,9.008
146,402,0.052,9.060
147,402,0.051,9.111
148,402,0.049,9.160
149,402,0.057,9.217
150,402,0.054,9.271
151,402,0.048,9.319
152,402,0.051,9.370
153,402,0.059,9.429
154,402,0.057,9.486
155,402,0.058,9.544
156,402,0.051,9.595
157,402,0.054,9.649
158,402,0.049,9.698
159,402,0.047,9.745
160,402,0.055,9.800
161,402,0.049,9.849
162,402,0.049,9.898
163,402,0.050,9.948
164,402,0.053,10.001
165,402,0.058,10.059
166,402,0.057,10.116
167,402,0.054,10.170
168,402,0.051,10.221
169,402,0.048,10.269
170,402,0.049,10.318
171,402,0.080,10.398
172,402,0.063,10.461
173,402,0.099,10.560
174,402,0.049,10.609
175,402,0.054,10.663
176,402,0.065,10.728
177,402,0.056,10.784
178,402,0.051,10.835
179,402,0.051,10.886
180,402,0.051,10.937
181,402,0.053,10.990
182,402,0.050,11.040
183,402,0.064,11.104
184,402,0.060,11.164
185,402,0.059,11.223
186,402,0.062,11.285
187,402,0.054,11.339
188,402,0.058,11.397
189,402,0.062,11.459
190,402,0.049,11.508
191,402,0.057,11.565
192,402,0.045,11.610
193,402,0.044,11.654
194,402,0.050,11.704
195,402,0.045,11.749
196,413,0.050,11.799
197,413,0.051,11.850
198,413,0.051,11.901
199,413,0.050,11.951
200,413,0.045,11.996
201,413,0.052,12.048
202,413,0.054,12.102
203,413,0.051,12.153
204,413,0.053,12.206
205,413,0.051,12.257
206,413,0.046,12.303
207,413,0.054,12.357
208,413,0.051,12.408
209,413,0.055,12.463
210,413,0.055,12.518
211,413,0.049,12.567
212,413,0.057,12.624
213,413,0.047,12.671
214,413,0.045,12.716
215,413,0.047,12.763
216,413,0.051,12.814
217,413,0.055,12.869
218,413,0.055,12.924
219,413,0.062,12.986
220,413,0.057,13.043
221,413,0.064,13.107
222,413,0.062,13.169
223,413,0.061,13.230
224,413,0.056,13.286
225,413,0.050,13.336
226,413,0.055,13.391
227,413,0.054,13.445
228,413,0.059,13.504
229,413,0.044,13.548
230,413,0.060,13.608
231,413,0.049,13.657
232,413,0.050,13.707
233,413,0.053,13.760
234,413,0.053,13.813
235,413,0.051,13.864
236,413,0.057,13.921
237,413,0.057,13.978
238,413,0.080,14.058
239,413,0.056,14.114
240,413,0.073,14.187
241,413,0.047,14.234
242,413,0.053,14.287
243,413,0.045,14.332
244,413,0.053,14.385
245,413,0.052,14.437
246,413,0.048,14.485
247,413,0.050,14.535
248,413,0.056,14.591
249,413,0.043,14.634
250,413,0.058,14.692
251,413,0.051,14.743
252,413,0.043,14.786
253,413,0.047,14.833
254,413,0.046,14.879
255,413,0.044,14.923
256,413,0.046,14.969
257,413,0.043,15.012
258,413,0.043,15.055
259,413,0.044,15.099
260,413,0.041,15.140
261,413,0.084,15.224
262,413,0.062,15.286
263,413,0.053,15.339
264,413,0.050,15.389
265,413,0.058,15.447
266,413,0.053,15.500
267,413,0.055,15.555
268,413,0.042,15.597
269,413,0.038,15.635
270,413,0.059,15.694
271,413,0.050,15.744
272,413,0.056,15.800
