Generation,Best,Time,Total_Time
0,389,0.062,0.062
1,389,0.007,0.069
2,389,0.008,0.077
3,389,0.007,0.084
4,389,0.007,0.091
5,389,0.004,0.095
6,389,0.003,0.098
7,389,0.003,0.101
8,389,0.002,0.103
9,389,0.004,0.107
10,389,0.002,0.109
11,389,0.003,0.112
12,389,0.005,0.117
13,389,0.004,0.121
14,389,0.002,0.123
15,389,0.002,0.125
16,389,0.027,0.152
17,389,0.003,0.155
18,389,0.003,0.158
19,389,0.003,0.161
20,389,0.002,0.163
21,389,0.002,0.165
22,389,0.003,0.168
23,389,0.003,0.171
24,389,0.004,0.175
25,389,0.004,0.179
26,389,0.003,0.182
27,389,0.002,0.184
28,389,0.002,0.186
29,389,0.003,0.189
30,389,0.004,0.193
31,389,0.003,0.196
32,389,0.003,0.199
33,389,0.003,0.202
34,389,0.003,0.205
35,389,0.003,0.208
36,389,0.004,0.212
37,389,0.003,0.215
38,389,0.003,0.218
39,389,0.004,0.222
40,389,0.002,0.224
41,389,0.003,0.227
42,389,0.000,0.227
43,389,0.003,0.230
44,389,0.004,0.234
45,389,0.002,0.236
46,389,0.002,0.238
47,389,0.003,0.241
48,389,0.003,0.244
49,389,0.003,0.247
50,389,0.002,0.249
51,389,0.002,0.251
52,389,0.001,0.252
53,389,0.003,0.255
54,389,0.002,0.257
55,389,0.002,0.259
56,389,0.003,0.262
57,389,0.002,0.264
58,389,0.003,0.267
59,389,0.002,0.269
60,389,0.002,0.271
61,389,0.003,0.274
62,389,0.003,0.277
63,389,0.002,0.279
64,389,0.002,0.281
65,389,0.002,0.283
66,389,0.003,0.286
67,389,0.002,0.288
68,389,0.002,0.290
69,389,0.004,0.294
70,389,0.003,0.297
71,389,0.002,0.299
72,389,0.003,0.302
73,389,0.003,0.305
74,389,0.003,0.308
75,389,0.002,0.310
76,389,0.003,0.313
77,389,0.004,0.317
78,389,0.002,0.319
79,389,0.005,0.324
80,389,0.003,0.327
81,389,0.003,0.330
