Generation,Best,Time,Total_Time
0,419,0.096,0.096
1,419,0.261,0.357
2,419,0.051,0.408
3,419,0.038,0.446
4,419,0.184,0.630
5,419,0.057,0.687
6,419,0.033,0.720
7,437,0.034,0.754
8,437,0.055,0.809
9,437,0.050,0.859
10,437,0.033,0.892
11,437,0.036,0.928
12,437,0.032,0.960
13,437,0.029,0.989
14,440,0.029,1.018
15,440,0.033,1.051
16,440,0.036,1.087
17,440,0.030,1.117
18,444,0.022,1.139
19,444,0.026,1.165
20,444,0.024,1.189
21,444,0.024,1.213
22,444,0.025,1.238
23,444,0.023,1.261
24,444,0.031,1.292
25,444,0.025,1.317
26,444,0.032,1.349
27,444,0.041,1.390
28,444,0.043,1.433
29,444,0.031,1.464
30,449,0.040,1.504
31,449,0.039,1.543
32,449,0.039,1.582
33,449,0.037,1.619
34,449,0.040,1.659
35,449,0.035,1.694
36,449,0.026,1.720
37,449,0.074,1.794
38,449,0.030,1.824
39,449,0.031,1.855
40,449,0.029,1.884
41,449,0.031,1.915
42,449,0.036,1.951
43,449,0.033,1.984
44,449,0.028,2.012
45,449,0.052,2.064
46,449,0.064,2.128
47,449,0.037,2.165
48,449,0.040,2.205
49,449,0.044,2.249
50,449,0.037,2.286
51,449,0.081,2.367
52,449,0.046,2.413
53,449,0.034,2.447
54,449,0.027,2.474
55,449,0.031,2.505
56,449,0.031,2.536
57,449,0.025,2.561
58,449,0.035,2.596
59,449,0.074,2.670
60,449,0.034,2.704
61,449,0.033,2.737
62,449,0.034,2.771
63,449,0.027,2.798
64,449,0.030,2.828
65,449,0.031,2.859
66,449,0.028,2.887
67,449,0.042,2.929
68,449,0.037,2.966
69,449,0.031,2.997
70,449,0.032,3.029
71,449,0.063,3.092
72,449,0.037,3.129
73,449,0.028,3.157
74,449,0.027,3.184
75,449,0.033,3.217
76,449,0.075,3.292
77,449,0.045,3.337
78,449,0.031,3.368
79,449,0.028,3.396
80,449,0.039,3.435
81,449,0.027,3.462
82,449,0.034,3.496
83,449,0.031,3.527
84,449,0.029,3.556
85,449,0.027,3.583
86,449,0.030,3.613
87,449,0.027,3.640
88,449,0.035,3.675
89,449,0.038,3.713
90,449,0.037,3.750
91,449,0.036,3.786
92,449,0.037,3.823
93,449,0.026,3.849
94,449,0.031,3.880
95,449,0.033,3.913
96,449,0.044,3.957
97,449,0.037,3.994
98,449,0.031,4.025
99,449,0.036,4.061
100,449,0.050,4.111
101,449,0.033,4.144
102,449,0.029,4.173
103,449,0.043,4.216
104,449,0.059,4.275
105,449,0.048,4.323
106,449,0.049,4.372
107,449,0.076,4.448
108,449,0.039,4.487
109,449,0.025,4.512
110,449,0.030,4.542
111,449,0.032,4.574
112,449,0.036,4.610
113,449,0.033,4.643
114,449,0.032,4.675
115,449,0.030,4.705
116,449,0.029,4.734
117,449,0.033,4.767
118,449,0.032,4.799
119,449,0.029,4.828
120,449,0.027,4.855
121,449,0.035,4.890
122,449,0.026,4.916
123,449,0.025,4.941
124,449,0.032,4.973
125,449,0.031,5.004
126,449,0.033,5.037
127,449,0.060,5.097
128,449,0.045,5.142
129,449,0.041,5.183
130,449,0.036,5.219
131,449,0.031,5.250
132,449,0.033,5.283
133,449,0.033,5.316
134,449,0.037,5.353
135,449,0.038,5.391
136,449,0.032,5.423
137,449,0.048,5.471
138,449,0.084,5.555
139,449,0.049,5.604
140,449,0.054,5.658
141,449,0.072,5.730
142,449,0.111,5.841
143,449,0.046,5.887
144,449,0.056,5.943
145,449,0.054,5.997
146,449,0.051,6.048
147,449,0.041,6.089
148,449,0.030,6.119
149,449,0.034,6.153
150,449,0.028,6.181
151,449,0.029,6.210
152,449,0.029,6.239
153,451,0.033,6.272
154,451,0.030,6.302
155,451,0.026,6.328
156,460,0.023,6.351
157,460,0.029,6.380
158,460,0.034,6.414
159,460,0.029,6.443
160,460,0.030,6.473
161,460,0.035,6.508
162,460,0.036,6.544
163,460,0.031,6.575
164,460,0.025,6.600
165,460,0.064,6.664
166,460,0.030,6.694
167,460,0.052,6.746
168,460,0.042,6.788
169,460,0.052,6.840
170,476,0.046,6.886
171,476,0.030,6.916
172,476,0.033,6.949
173,476,0.035,6.984
174,476,0.029,7.013
175,476,0.028,7.041
176,476,0.021,7.062
177,476,0.032,7.094
178,476,0.034,7.128
179,476,0.025,7.153
180,476,0.033,7.186
181,476,0.030,7.216
182,476,0.029,7.245
183,476,0.026,7.271
184,476,0.035,7.306
185,476,0.031,7.337
186,476,0.077,7.414
187,476,0.035,7.449
188,476,0.029,7.478
189,477,0.026,7.504
190,477,0.028,7.532
191,477,0.047,7.579
192,477,0.054,7.633
193,477,0.041,7.674
194,477,0.057,7.731
195,477,0.037,7.768
196,477,0.032,7.800
