Generation,Best,Time,Total_Time
0,395,0.110,0.110
1,417,0.015,0.125
2,417,0.009,0.134
3,417,0.008,0.142
4,417,0.004,0.146
5,417,0.004,0.150
6,417,0.003,0.153
7,417,0.004,0.157
8,417,0.004,0.161
9,417,0.005,0.166
10,417,0.002,0.168
11,417,0.005,0.173
12,417,0.007,0.180
13,417,0.005,0.185
14,419,0.003,0.188
15,419,0.003,0.191
16,419,0.014,0.205
17,419,0.002,0.207
18,419,0.003,0.210
19,419,0.003,0.213
20,419,0.003,0.216
21,419,0.003,0.219
22,419,0.003,0.222
23,419,0.002,0.224
24,419,0.002,0.226
25,419,0.003,0.229
26,419,0.003,0.232
27,419,0.003,0.235
28,419,0.003,0.238
29,419,0.002,0.240
30,419,0.003,0.243
31,419,0.002,0.245
32,419,0.001,0.246
33,419,0.001,0.247
34,419,0.003,0.250
35,419,0.003,0.253
36,419,0.002,0.255
37,419,0.003,0.258
38,419,0.002,0.260
39,419,0.002,0.262
40,419,0.003,0.265
41,419,0.004,0.269
42,448,0.002,0.271
43,448,0.002,0.273
44,448,0.002,0.275
45,448,0.002,0.277
46,448,0.001,0.278
47,448,0.001,0.279
48,448,0.001,0.280
49,448,0.001,0.281
50,448,0.002,0.283
51,448,0.002,0.285
52,448,0.002,0.287
53,448,0.002,0.289
54,448,0.002,0.291
55,448,0.003,0.294
56,448,0.002,0.296
57,448,0.002,0.298
58,448,0.003,0.301
59,448,0.002,0.303
60,448,0.003,0.306
61,448,0.002,0.308
62,448,0.003,0.311
63,448,0.002,0.313
64,448,0.011,0.324
65,448,0.002,0.326
66,448,0.002,0.328
67,448,0.003,0.331
68,448,0.002,0.333
69,448,0.001,0.334
70,448,0.002,0.336
71,448,0.002,0.338
72,448,0.003,0.341
73,448,0.002,0.343
74,448,0.002,0.345
75,448,0.002,0.347
76,448,0.002,0.349
77,448,0.001,0.350
78,448,0.002,0.352
79,448,0.002,0.354
80,448,0.002,0.356
81,448,0.002,0.358
82,448,0.003,0.361
83,448,0.002,0.363
84,448,0.003,0.366
85,448,0.003,0.369
86,448,0.003,0.372
87,448,0.003,0.375
88,448,0.002,0.377
89,448,0.002,0.379
90,448,0.003,0.382
91,448,0.002,0.384
92,448,0.003,0.387
93,448,0.002,0.389
94,448,0.002,0.391
95,448,0.003,0.394
96,448,0.002,0.396
97,448,0.004,0.400
98,448,0.003,0.403
99,448,0.002,0.405
100,448,0.004,0.409
101,448,0.003,0.412
102,448,0.002,0.414
103,448,0.003,0.417
104,448,0.002,0.419
105,448,0.002,0.421
106,448,0.002,0.423
107,448,0.003,0.426
108,448,0.003,0.429
109,448,0.002,0.431
110,448,0.002,0.433
111,448,0.003,0.436
112,448,0.003,0.439
113,448,0.003,0.442
114,448,0.002,0.444
115,448,0.002,0.446
116,448,0.002,0.448
117,448,0.003,0.451
118,448,0.002,0.453
119,448,0.002,0.455
120,448,0.003,0.458
121,448,0.003,0.461
122,448,0.004,0.465
123,448,0.003,0.468
124,448,0.003,0.471
125,448,0.002,0.473
126,448,0.003,0.476
127,448,0.004,0.480
128,448,0.002,0.482
129,448,0.003,0.485
130,448,0.003,0.488
131,448,0.003,0.491
132,448,0.002,0.493
133,448,0.004,0.497
134,448,0.002,0.499
135,448,0.004,0.503
136,448,0.003,0.506
137,448,0.004,0.510
138,448,0.002,0.512
139,448,0.002,0.514
140,448,0.002,0.516
141,448,0.002,0.518
142,448,0.002,0.520
143,448,0.003,0.523
144,448,0.003,0.526
145,448,0.004,0.530
146,448,0.003,0.533
147,448,0.003,0.536
148,448,0.003,0.539
149,448,0.004,0.543
150,448,0.002,0.545
151,448,0.003,0.548
152,448,0.001,0.549
153,448,0.002,0.551
154,448,0.002,0.553
155,448,0.002,0.555
156,448,0.002,0.557
157,448,0.002,0.559
158,448,0.002,0.561
159,448,0.002,0.563
160,448,0.002,0.565
161,448,0.003,0.568
162,448,0.003,0.571
163,448,0.002,0.573
164,448,0.003,0.576
165,448,0.003,0.579
166,448,0.002,0.581
167,448,0.003,0.584
168,448,0.002,0.586
169,448,0.002,0.588
170,448,0.003,0.591
171,448,0.003,0.594
172,448,0.002,0.596
173,448,0.003,0.599
174,448,0.003,0.602
175,448,0.002,0.604
176,448,0.002,0.606
177,448,0.002,0.608
178,448,0.002,0.610
179,448,0.002,0.612
180,448,0.003,0.615
181,448,0.003,0.618
182,448,0.001,0.619
183,448,0.002,0.621
184,448,0.002,0.623
185,448,0.003,0.626
186,448,0.003,0.629
187,448,0.002,0.631
188,448,0.002,0.633
189,448,0.003,0.636
190,448,0.002,0.638
191,448,0.002,0.640
192,448,0.002,0.642
193,448,0.002,0.644
194,448,0.002,0.646
195,448,0.003,0.649
196,448,0.002,0.651
197,448,0.002,0.653
198,448,0.001,0.654
199,449,0.002,0.656
200,449,0.002,0.658
201,469,0.002,0.660
202,469,0.002,0.662
203,469,0.002,0.664
204,469,0.003,0.667
205,469,0.002,0.669
206,469,0.002,0.671
207,469,0.002,0.673
208,469,0.002,0.675
209,469,0.002,0.677
210,469,0.001,0.678
211,469,0.002,0.680
212,469,0.003,0.683
213,469,0.002,0.685
214,469,0.002,0.687
215,469,0.002,0.689
216,469,0.002,0.691
217,469,0.002,0.693
218,469,0.002,0.695
219,469,0.002,0.697
220,469,0.002,0.699
221,469,0.002,0.701
222,469,0.002,0.703
223,469,0.002,0.705
224,469,0.002,0.707
225,469,0.002,0.709
226,469,0.001,0.710
227,469,0.002,0.712
228,469,0.002,0.714
229,469,0.002,0.716
230,469,0.002,0.718
231,469,0.001,0.719
232,469,0.002,0.721
233,469,0.002,0.723
234,469,0.002,0.725
235,469,0.001,0.726
236,469,0.003,0.729
237,469,0.002,0.731
238,469,0.001,0.732
239,469,0.002,0.734
240,469,0.002,0.736
241,469,0.002,0.738
242,469,0.001,0.739
243,469,0.002,0.741
244,469,0.002,0.743
245,469,0.003,0.746
246,469,0.001,0.747
247,469,0.002,0.749
248,469,0.003,0.752
249,469,0.002,0.754
250,469,0.001,0.755
251,469,0.002,0.757
252,469,0.004,0.761
253,469,0.002,0.763
254,469,0.002,0.765
255,469,0.002,0.767
256,469,0.002,0.769
257,469,0.002,0.771
258,469,0.002,0.773
259,469,0.003,0.776
260,469,0.006,0.782
261,469,0.003,0.785
262,469,0.005,0.790
263,469,0.003,0.793
264,469,0.002,0.795
265,469,0.002,0.797
266,469,0.003,0.800
267,469,0.001,0.801
268,469,0.003,0.804
269,469,0.002,0.806
270,469,0.002,0.808
271,469,0.001,0.809
272,469,0.002,0.811
273,469,0.001,0.812
274,469,0.002,0.814
275,469,0.002,0.816
276,469,0.004,0.820
277,469,0.002,0.822
278,469,0.003,0.825
279,469,0.002,0.827
280,469,0.002,0.829
281,469,0.002,0.831
282,469,0.002,0.833
283,469,0.001,0.834
284,469,0.002,0.836
285,469,0.001,0.837
286,469,0.002,0.839
287,469,0.002,0.841
288,469,0.002,0.843
289,469,0.002,0.845
290,469,0.001,0.846
291,469,0.002,0.848
292,469,0.003,0.851
293,469,0.002,0.853
294,469,0.002,0.855
295,469,0.002,0.857
296,469,0.002,0.859
297,469,0.002,0.861
298,469,0.001,0.862
299,469,0.002,0.864
300,469,0.002,0.866
301,469,0.002,0.868
302,469,0.002,0.870
303,469,0.002,0.872
304,469,0.001,0.873
305,469,0.002,0.875
306,469,0.002,0.877
307,469,0.007,0.884
308,469,0.003,0.887
309,469,0.002,0.889
310,469,0.002,0.891
311,469,0.001,0.892
312,469,0.002,0.894
313,469,0.002,0.896
314,469,0.002,0.898
315,469,0.002,0.900
316,469,0.002,0.902
317,469,0.002,0.904
318,469,0.001,0.905
319,469,0.002,0.907
