Maximum fit for each generation: 
Best fit for generation 82: 840
Best fit for generation 83: 840
Best fit for generation 84: 840
Best fit for generation 85: 840
Best fit for generation 86: 840
Best fit for generation 87: 840
Best fit for generation 88: 840
Best fit for generation 89: 840
Best fit for generation 90: 840
Best fit for generation 91: 840
Best fit for generation 92: 840
Best fit for generation 93: 840
Best fit for generation 94: 840
Best fit for generation 95: 840
Best fit for generation 96: 840
Best fit for generation 97: 840
Best fit for generation 98: 840
Best fit for generation 99: 840
Best fit for generation 100: 840
Best fit for generation 101: 840
Best fit for generation 102: 840
Best fit for generation 103: 840
Best fit for generation 104: 840
Best fit for generation 105: 840
Best fit for generation 106: 840
Best fit for generation 107: 840
Best fit for generation 108: 840
Best fit for generation 109: 840
Best fit for generation 110: 840
Best fit for generation 111: 840
Best fit for generation 112: 840
Best fit for generation 113: 840
Best fit for generation 114: 840
Best fit for generation 115: 840
Best fit for generation 116: 840
Best fit for generation 117: 840
Best fit for generation 118: 840
Best fit for generation 119: 840
Best fit for generation 120: 840
Best fit for generation 121: 840
Best fit for generation 122: 840
Best fit for generation 123: 840
Best fit for generation 124: 840
Best fit for generation 125: 840
Best fit for generation 126: 840
Best fit for generation 127: 840
Best fit for generation 128: 840
Best fit for generation 129: 840
Best fit for generation 130: 840
Best fit for generation 131: 840
Best fit for generation 132: 840
Best fit for generation 133: 840
Best fit for generation 134: 840
Best fit for generation 135: 840
Best fit for generation 136: 840
Best fit for generation 137: 840
Best fit for generation 138: 840
Best fit for generation 139: 840
Best fit for generation 140: 840
Best fit for generation 141: 840
Best fit for generation 142: 840
Best fit for generation 143: 840
Best fit for generation 144: 840
Best fit for generation 145: 840
Best fit for generation 146: 840
Best fit for generation 147: 840
Best fit for generation 148: 840
Best fit for generation 149: 840
Best fit for generation 150: 840
Best fit for generation 151: 840
Best fit for generation 152: 840
Best fit for generation 153: 840
Best fit for generation 154: 840
Best fit for generation 155: 840
Best fit for generation 156: 840
Best fit for generation 157: 840
Best fit for generation 158: 840
Best fit for generation 159: 840
Best fit for generation 160: 840
Best fit for generation 161: 840
Best fit for generation 162: 840
Best fit for generation 163: 840
Best fit for generation 164: 840
Best fit for generation 165: 840
Best fit for generation 166: 840
Best fit for generation 167: 840
Best fit for generation 168: 840
Best fit for generation 169: 840
Best fit for generation 170: 840
Best fit for generation 171: 840
Best fit for generation 172: 840
Best fit for generation 173: 840
Best fit for generation 174: 840
Best fit for generation 175: 840
Best fit for generation 176: 840
Best fit for generation 177: 840
Best fit for generation 178: 840
Best fit for generation 179: 840
Best fit for generation 180: 840
Best fit for generation 181: 840
Best fit for generation 182: 840
Best fit for generation 183: 840
Best fit for generation 184: 840
Best fit for generation 185: 840
Best fit for generation 186: 840
Best fit for generation 187: 840
Best fit for generation 188: 840
Best fit for generation 189: 840
Best fit for generation 190: 840
Best fit for generation 191: 840
Best fit for generation 192: 840
Best fit for generation 193: 840
Best fit for generation 194: 840
Best fit for generation 195: 840
Best fit for generation 196: 840
Best fit for generation 197: 840
Best fit for generation 198: 840
Best fit for generation 199: 840
Best fit for generation 200: 840
Best fit for generation 201: 840
Best fit for generation 202: 840
Best fit for generation 203: 840
Best fit for generation 204: 840
Best fit for generation 205: 840
Best fit for generation 206: 840
Best fit for generation 207: 840
Best fit for generation 208: 840
Best fit for generation 209: 840
Best fit for generation 210: 840
Best fit for generation 211: 840
Best fit for generation 212: 840
Best fit for generation 213: 840
Best fit for generation 214: 840
Best fit for generation 215: 840
Best fit for generation 216: 840
Best fit for generation 217: 840
Best fit for generation 218: 840
Best fit for generation 219: 840
Best fit for generation 220: 840
Best fit for generation 221: 840
Best fit for generation 222: 840
Best fit for generation 223: 840
Best fit for generation 224: 840
Best fit for generation 225: 840
Best fit for generation 226: 840
Best fit for generation 227: 840
Best fit for generation 228: 840
Best fit for generation 229: 840
Best fit for generation 230: 840
Best fit for generation 231: 840
Best fit for generation 232: 840
Best fit for generation 233: 840
Best fit for generation 234: 840
Best fit for generation 235: 840
Best fit for generation 236: 840
Best fit for generation 237: 840
Best fit for generation 238: 840
Best fit for generation 239: 840
Best fit for generation 240: 840
Best fit for generation 241: 840
Best fit for generation 242: 840
Best fit for generation 243: 840
Best fit for generation 244: 840
Best fit for generation 245: 840
Best fit for generation 246: 840
Best fit for generation 247: 840
Best fit for generation 248: 840
Best fit for generation 249: 840
Best fit for generation 250: 840
Best fit for generation 251: 840
Best fit for generation 252: 840
Best fit for generation 253: 840
Best fit for generation 254: 840
Best fit for generation 255: 840
Best fit for generation 256: 840
Best fit for generation 257: 840
Best fit for generation 258: 840
Best fit for generation 259: 840
Best fit for generation 260: 840
Best fit for generation 261: 840
Best fit for generation 262: 840
Best fit for generation 263: 840
Best fit for generation 264: 840
Best fit for generation 265: 840
Best fit for generation 266: 840
Best fit for generation 267: 840
Best fit for generation 268: 840
Best fit for generation 269: 840
Best fit for generation 270: 840
Best fit for generation 271: 840
Best fit for generation 272: 840
Best fit for generation 273: 840
Best fit for generation 274: 840
Best fit for generation 275: 840
Best fit for generation 276: 840
Best fit for generation 277: 840
Best fit for generation 278: 840
Best fit for generation 279: 840
Best fit for generation 280: 840
Best fit for generation 281: 840
Best fit for generation 282: 840
Best fit for generation 283: 840
Best fit for generation 284: 840
Best fit for generation 285: 840
Best fit for generation 286: 840
Best fit for generation 287: 840
Best fit for generation 288: 840
Best fit for generation 289: 840
Best fit for generation 290: 840
Best fit for generation 291: 840
Best fit for generation 292: 840
Best fit for generation 293: 840
Best fit for generation 294: 840
Best fit for generation 295: 840
Best fit for generation 296: 840
Best fit for generation 297: 840
Best fit for generation 298: 840
Best fit for generation 299: 840
Best fit for generation 300: 840
Best fit for generation 301: 840
Best fit for generation 302: 840
Best fit for generation 303: 840
Best fit for generation 304: 840
Best fit for generation 305: 840
Best fit for generation 306: 840
Best fit for generation 307: 840
Best fit for generation 308: 840
Best fit for generation 309: 840
Best fit for generation 310: 840
Best fit for generation 311: 840
Best fit for generation 312: 840
Best fit for generation 313: 840
Best fit for generation 314: 840
Best fit for generation 315: 840
Best fit for generation 316: 840
Best fit for generation 317: 840
Best fit for generation 318: 840
Best fit for generation 319: 840
Best fit for generation 320: 840
Best fit for generation 321: 840
Best fit for generation 322: 840
Best fit for generation 323: 840
Best fit for generation 324: 840
Best fit for generation 325: 840
Best fit for generation 326: 840
Best fit for generation 327: 840
Best fit for generation 328: 852
Best fit for generation 329: 852
Best fit for generation 330: 852
Best fit for generation 331: 852
Best fit for generation 332: 852
Best fit for generation 333: 852
Best fit for generation 334: 852
Best fit for generation 335: 852
Best fit for generation 336: 852
Best fit for generation 337: 852
Best fit for generation 338: 852
Best fit for generation 339: 852
Best fit for generation 340: 852
Best fit for generation 341: 852
Best fit for generation 342: 852
Best fit for generation 343: 852
Best fit for generation 344: 852
Best fit for generation 345: 852
Best fit for generation 346: 852
Best fit for generation 347: 852
Best fit for generation 348: 852
Best fit for generation 349: 852
Best fit for generation 350: 852
Best fit for generation 351: 852
Best fit for generation 352: 852
Best fit for generation 353: 852
Best fit for generation 354: 852
Best fit for generation 355: 852
Best fit for generation 356: 852
Best fit for generation 357: 852
Best fit for generation 358: 852
Best fit for generation 359: 852
Best fit for generation 360: 852
Best fit for generation 361: 852
Best fit for generation 362: 852
Best fit for generation 363: 852
Best fit for generation 364: 852
Best fit for generation 365: 852
Best fit for generation 366: 852
Best fit for generation 367: 852
Best fit for generation 368: 852
Best fit for generation 369: 852
Best fit for generation 370: 852
Best fit for generation 371: 852
Best fit for generation 372: 852
Best fit for generation 373: 852
Best fit for generation 374: 852
Best fit for generation 375: 852
Best fit for generation 376: 852
Best fit for generation 377: 852
Best fit for generation 378: 852
Best fit for generation 379: 852
Best fit for generation 380: 852
Best fit for generation 381: 852
Best fit for generation 382: 852
Best fit for generation 383: 852
Best fit for generation 384: 852
Best fit for generation 385: 852
Best fit for generation 386: 852
Best fit for generation 387: 852
Best fit for generation 388: 852
Best fit for generation 389: 852
Best fit for generation 390: 852
Best fit for generation 391: 852
Best fit for generation 392: 852
Best fit for generation 393: 852
Best fit for generation 394: 852
Best fit for generation 395: 852
Best fit for generation 396: 852
Best fit for generation 397: 852
Best fit for generation 398: 852
Best fit for generation 399: 852
Best fit for generation 400: 852
Best fit for generation 401: 852
Best fit for generation 402: 852
Best fit for generation 403: 852
Best fit for generation 404: 852
Best fit for generation 405: 852
Best fit for generation 406: 852
Best fit for generation 407: 852
Best fit for generation 408: 852
Best fit for generation 409: 852
Best fit for generation 410: 852
Best fit for generation 411: 852
Best fit for generation 412: 852
Best fit for generation 413: 852
Best fit for generation 414: 852
Best fit for generation 415: 852
Best fit for generation 416: 852
Best fit for generation 417: 852
Best fit for generation 418: 852
Best fit for generation 419: 852
Best fit for generation 420: 852
Best fit for generation 421: 852
Best fit for generation 422: 852
Best fit for generation 423: 852
Best fit for generation 424: 852
Best fit for generation 425: 852
Best fit for generation 426: 852
Best fit for generation 427: 852
Best fit for generation 428: 852
Best fit for generation 429: 852
Best fit for generation 430: 852
Best fit for generation 431: 852
Best fit for generation 432: 852
Best fit for generation 433: 852
Best fit for generation 434: 852
Best fit for generation 435: 852
Best fit for generation 436: 852
Best fit for generation 437: 852
Best fit for generation 438: 852
Best fit for generation 439: 852
Best fit for generation 440: 852
Best fit for generation 441: 852
Best fit for generation 442: 852
Best fit for generation 443: 852
Best fit for generation 444: 852
Best fit for generation 445: 852
Best fit for generation 446: 852
Best fit for generation 447: 852
Best fit for generation 448: 852
Best fit for generation 449: 852
Best fit for generation 450: 852
Best fit for generation 451: 852
Best fit for generation 452: 852
Best fit for generation 453: 852
Best fit for generation 454: 852
Best fit for generation 455: 852
Best fit for generation 456: 852
Best fit for generation 457: 852
Best fit for generation 458: 852
Best fit for generation 459: 852
Best fit for generation 460: 852
Best fit for generation 461: 852
Best fit for generation 462: 852
Best fit for generation 463: 852
Best fit for generation 464: 852
Best fit for generation 465: 852
Best fit for generation 466: 852
Best fit for generation 467: 852
Best fit for generation 468: 852
Best fit for generation 469: 852
Best fit for generation 470: 852
Best fit for generation 471: 852
Best fit for generation 472: 852
Best fit for generation 473: 852
Best fit for generation 474: 852
Best fit for generation 475: 852
Best fit for generation 476: 852
Best fit for generation 477: 852
Best fit for generation 478: 852
Best fit for generation 479: 852
Best fit for generation 480: 852
Best fit for generation 481: 852
Best fit for generation 482: 852
Best fit for generation 483: 852
Best fit for generation 484: 852
Best fit for generation 485: 852
Best fit for generation 486: 852
Best fit for generation 487: 852
Best fit for generation 488: 852
Best fit for generation 489: 852
Best fit for generation 490: 852
Best fit for generation 491: 852
Best fit for generation 492: 852
Best fit for generation 493: 852
Best fit for generation 494: 852
Best fit for generation 495: 852
Best fit for generation 496: 852
Best fit for generation 497: 852
Best fit for generation 498: 852
Best fit for generation 499: 852
Best fit for generation 500: 852
Best fit for generation 501: 852
Best fit for generation 502: 852
Best fit for generation 503: 852
Best fit for generation 504: 852
Best fit for generation 505: 852
Best fit for generation 506: 852
Best fit for generation 507: 852
Best fit for generation 508: 852
Best fit for generation 509: 852
Best fit for generation 510: 852
Best fit for generation 511: 852
Best fit for generation 512: 852
Best fit for generation 513: 852
Best fit for generation 514: 852
Best fit for generation 515: 852
Best fit for generation 516: 852
Best fit for generation 517: 852
Best fit for generation 518: 852
Best fit for generation 519: 852
Best fit for generation 520: 852
Best fit for generation 521: 852
Best fit for generation 522: 852
Best fit for generation 523: 852
Best fit for generation 524: 852
Best fit for generation 525: 852
Best fit for generation 526: 852
Best fit for generation 527: 852
Best fit for generation 528: 852
Best fit for generation 529: 852
Best fit for generation 530: 852
Best fit for generation 531: 852
Best fit for generation 532: 852
Best fit for generation 533: 852
Best fit for generation 534: 852
Best fit for generation 535: 852
Best fit for generation 536: 852
Best fit for generation 537: 852
Best fit for generation 538: 852
Best fit for generation 539: 852
Best fit for generation 540: 852
Best fit for generation 541: 852
Best fit for generation 542: 852
Best fit for generation 543: 852
Best fit for generation 544: 852
Best fit for generation 545: 852
Best fit for generation 546: 852
Best fit for generation 547: 852
Best fit for generation 548: 852
Best fit for generation 549: 852
Best fit for generation 550: 852
Best fit for generation 551: 852
Best fit for generation 552: 852
Best fit for generation 553: 852
Best fit for generation 554: 852
Best fit for generation 555: 852
Best fit for generation 556: 852
Best fit for generation 557: 852
Best fit for generation 558: 852
Best fit for generation 559: 852
Best fit for generation 560: 852
Best fit for generation 561: 852
Best fit for generation 562: 852
Best fit for generation 563: 852
Best fit for generation 564: 852
Best fit for generation 565: 852
Best fit for generation 566: 852
Best fit for generation 567: 852
Best fit for generation 568: 852
Best fit for generation 569: 852
Best fit for generation 570: 852
Best fit for generation 571: 852
Best fit for generation 572: 852
Best fit for generation 573: 852
Best fit for generation 574: 852
Best fit for generation 575: 852
Best fit for generation 576: 852
Best fit for generation 577: 852
Best fit for generation 578: 852
Best fit for generation 579: 852
Best fit for generation 580: 852
Best fit for generation 581: 852
Best fit for generation 582: 852
Best fit for generation 583: 852
Best fit for generation 584: 852
Best fit for generation 585: 852
Best fit for generation 586: 852
Best fit for generation 587: 852
Best fit for generation 588: 852
Best fit for generation 589: 852
Best fit for generation 590: 852
Best fit for generation 591: 852
Best fit for generation 592: 852
Best fit for generation 593: 852
Best fit for generation 594: 852
Best fit for generation 595: 852
Best fit for generation 596: 852
Best fit for generation 597: 852
Best fit for generation 598: 852
Best fit for generation 599: 852
Best fit for generation 600: 852
Best fit for generation 601: 852
Best fit for generation 602: 852
Best fit for generation 603: 852
Best fit for generation 604: 852
Best fit for generation 605: 852
Best fit for generation 606: 852
Best fit for generation 607: 852
Best fit for generation 608: 852
Best fit for generation 609: 852
Best fit for generation 610: 852
Best fit for generation 611: 852
Best fit for generation 612: 852
Best fit for generation 613: 852
Best fit for generation 614: 852
Best fit for generation 615: 852
Best fit for generation 616: 852
Best fit for generation 617: 852
Best fit for generation 618: 852
Best fit for generation 619: 852
Best fit for generation 620: 852
Best fit for generation 621: 852
Best fit for generation 622: 852
Best fit for generation 623: 852
Best fit for generation 624: 852
Best fit for generation 625: 852
Best fit for generation 626: 852
Best fit for generation 627: 852
Best fit for generation 628: 852
Best fit for generation 629: 852
Best fit for generation 630: 852
Best fit for generation 631: 852
Best fit for generation 632: 852
Best fit for generation 633: 852
Best fit for generation 634: 852
Best fit for generation 635: 852
Best fit for generation 636: 852
Best fit for generation 637: 852
Best fit for generation 638: 852
Best fit for generation 639: 852
Best fit for generation 640: 852
Best fit for generation 641: 852
Best fit for generation 642: 852
Best fit for generation 643: 852
Best fit for generation 644: 852
Best fit for generation 645: 852
Best fit for generation 646: 852
Best fit for generation 647: 852
Best fit for generation 648: 852
Best fit for generation 649: 852
Best fit for generation 650: 852
Best fit for generation 651: 852
Best fit for generation 652: 852
Best fit for generation 653: 852
Best fit for generation 654: 852
Best fit for generation 655: 852
Best fit for generation 656: 852
Best fit for generation 657: 852
Best fit for generation 658: 852
Best fit for generation 659: 852
Best fit for generation 660: 852
Best fit for generation 661: 852
Best fit for generation 662: 852
Best fit for generation 663: 852
Best fit for generation 664: 852
Best fit for generation 665: 852
Best fit for generation 666: 852
Best fit for generation 667: 852
Best fit for generation 668: 852
Best fit for generation 669: 852
Best fit for generation 670: 852
Best fit for generation 671: 852
Best fit for generation 672: 852
Best fit for generation 673: 852
Best fit for generation 674: 852
Best fit for generation 675: 852
Best fit for generation 676: 852
Best fit for generation 677: 852
Best fit for generation 678: 852
Best fit for generation 679: 852
Best fit for generation 680: 852
Best fit for generation 681: 852
Best fit for generation 682: 852
Best fit for generation 683: 852
Best fit for generation 684: 852
Best fit for generation 685: 852
Best fit for generation 686: 852
Best fit for generation 687: 852
Best fit for generation 688: 852
Best fit for generation 689: 852
Best fit for generation 690: 852
Best fit for generation 691: 852
Best fit for generation 692: 852
Best fit for generation 693: 852
Best fit for generation 694: 852
Best fit for generation 695: 852
Best fit for generation 696: 852
Best fit for generation 697: 852
Best fit for generation 698: 852
Best fit for generation 699: 852
Best fit for generation 700: 852
Best fit for generation 701: 852
Best fit for generation 702: 852
Best fit for generation 703: 852
Best fit for generation 704: 852
Best fit for generation 705: 852
Best fit for generation 706: 852
Best fit for generation 707: 852
Best fit for generation 708: 852
Best fit for generation 709: 852
Best fit for generation 710: 852
Best fit for generation 711: 852
Best fit for generation 712: 852
Best fit for generation 713: 852
Best fit for generation 714: 852
Best fit for generation 715: 852
Best fit for generation 716: 852
Best fit for generation 717: 852
Best fit for generation 718: 852
Best fit for generation 719: 852
Best fit for generation 720: 852
Best fit for generation 721: 852
Best fit for generation 722: 852
Best fit for generation 723: 852
Best fit for generation 724: 852
Best fit for generation 725: 852
Best fit for generation 726: 852
Best fit for generation 727: 852
Best fit for generation 728: 852
Best fit for generation 729: 852
Best fit for generation 730: 852
Best fit for generation 731: 852
Best fit for generation 732: 852
Best fit for generation 733: 852
Best fit for generation 734: 852
Best fit for generation 735: 852
Best fit for generation 736: 852
Best fit for generation 737: 852
Best fit for generation 738: 852
Best fit for generation 739: 852
Best fit for generation 740: 852
Best fit for generation 741: 852
Best fit for generation 742: 852
Best fit for generation 743: 852
Best fit for generation 744: 852
Best fit for generation 745: 852
Best fit for generation 746: 852
Best fit for generation 747: 852
Best fit for generation 748: 852
Best fit for generation 749: 852
Best fit for generation 750: 852
Best fit for generation 751: 852
Best fit for generation 752: 852
Best fit for generation 753: 852
Best fit for generation 754: 852
Best fit for generation 755: 852
Best fit for generation 756: 852
Best fit for generation 757: 852
Best fit for generation 758: 852
Best fit for generation 759: 852
Best fit for generation 760: 852
Best fit for generation 761: 852
Best fit for generation 762: 852
Best fit for generation 763: 852
Best fit for generation 764: 852
Best fit for generation 765: 852
Best fit for generation 766: 852
Best fit for generation 767: 852
Best fit for generation 768: 852
Best fit for generation 769: 852
Best fit for generation 770: 852
Best fit for generation 771: 852
Best fit for generation 772: 852
Best fit for generation 773: 852
Best fit for generation 774: 852
Best fit for generation 775: 852
Best fit for generation 776: 852
Best fit for generation 777: 852
Best fit for generation 778: 852
Best fit for generation 779: 852
Best fit for generation 780: 852
Best fit for generation 781: 852
Best fit for generation 782: 852
Best fit for generation 783: 852
Best fit for generation 784: 852
Best fit for generation 785: 852
Best fit for generation 786: 852
Best fit for generation 787: 852
Best fit for generation 788: 852
Best fit for generation 789: 852
Best fit for generation 790: 852
Best fit for generation 791: 852
Best fit for generation 792: 852
Best fit for generation 793: 852
Best fit for generation 794: 852
Best fit for generation 795: 852
Best fit for generation 796: 852
Best fit for generation 797: 852
Best fit for generation 798: 852
Best fit for generation 799: 852
Best fit for generation 800: 852
Best fit for generation 801: 852
Best fit for generation 802: 852
Best fit for generation 803: 852
Best fit for generation 804: 852
Best fit for generation 805: 852
Best fit for generation 806: 852
Best fit for generation 807: 852
Best fit for generation 808: 852
Best fit for generation 809: 852
Best fit for generation 810: 852
Best fit for generation 811: 852
Best fit for generation 812: 852
Best fit for generation 813: 852
Best fit for generation 814: 852
Best fit for generation 815: 852
Best fit for generation 816: 852
Best fit for generation 817: 852
Best fit for generation 818: 852
Best fit for generation 819: 852
Best fit for generation 820: 852
Best fit for generation 821: 852
Best fit for generation 822: 852
Best fit for generation 823: 852
Best fit for generation 824: 852
Best fit for generation 825: 852
Best fit for generation 826: 852
Best fit for generation 827: 852
Best fit for generation 828: 852
Best fit for generation 829: 852
Best fit for generation 830: 852
Best fit for generation 831: 852
Best fit for generation 832: 852
Best fit for generation 833: 852
Best fit for generation 834: 852
Best fit for generation 835: 852
Best fit for generation 836: 852
Best fit for generation 837: 852
Best fit for generation 838: 852
Best fit for generation 839: 852
Best fit for generation 840: 852
Best fit for generation 841: 852
Best fit for generation 842: 852
Best fit for generation 843: 852
Best fit for generation 844: 852
Best fit for generation 845: 852
Best fit for generation 846: 852
Best fit for generation 847: 852
Best fit for generation 848: 852
Best fit for generation 849: 852
Best fit for generation 850: 852
Best fit for generation 851: 852
Best fit for generation 852: 852
Best fit for generation 853: 852
Best fit for generation 854: 852
Best fit for generation 855: 852
Best fit for generation 856: 852
Best fit for generation 857: 852
Best fit for generation 858: 852
Best fit for generation 859: 852
Best fit for generation 860: 852
Best fit for generation 861: 852
Best fit for generation 862: 852
Best fit for generation 863: 852
Best fit for generation 864: 852
Best fit for generation 865: 852
Best fit for generation 866: 854
Best fit for generation 867: 854
Best fit for generation 868: 854
Best fit for generation 869: 854
Best fit for generation 870: 854
Best fit for generation 871: 854
Best fit for generation 872: 854
Best fit for generation 873: 854
Best fit for generation 874: 854
Best fit for generation 875: 854
Best fit for generation 876: 854
Best fit for generation 877: 854
Best fit for generation 878: 854
Best fit for generation 879: 854
Best fit for generation 880: 854
Best fit for generation 881: 854
Best fit for generation 882: 854
Best fit for generation 883: 854
Best fit for generation 884: 854
Best fit for generation 885: 854
Best fit for generation 886: 854
Best fit for generation 887: 854
Best fit for generation 888: 854
Best fit for generation 889: 854
Best fit for generation 890: 854
Best fit for generation 891: 854
Best fit for generation 892: 854
Best fit for generation 893: 854
Best fit for generation 894: 854
Best fit for generation 895: 854
Best fit for generation 896: 854
Best fit for generation 897: 854
Best fit for generation 898: 854
Best fit for generation 899: 854
Best fit for generation 900: 854
Best fit for generation 901: 854
Best fit for generation 902: 854
Best fit for generation 903: 854
Best fit for generation 904: 854
Best fit for generation 905: 854
Best fit for generation 906: 854
Best fit for generation 907: 854
Best fit for generation 908: 854
Best fit for generation 909: 854
Best fit for generation 910: 854
Best fit for generation 911: 854
Best fit for generation 912: 854
Best fit for generation 913: 854
Best fit for generation 914: 854
Best fit for generation 915: 854
Best fit for generation 916: 854
Best fit for generation 917: 854
Best fit for generation 918: 854
Best fit for generation 919: 854
Best fit for generation 920: 854
Best fit for generation 921: 854
Best fit for generation 922: 854
Best fit for generation 923: 854
Best fit for generation 924: 854
Best fit for generation 925: 854
Best fit for generation 926: 854
Best fit for generation 927: 854
Best fit for generation 928: 854
Best fit for generation 929: 854
Best fit for generation 930: 854
Best fit for generation 931: 854
Best fit for generation 932: 854
Best fit for generation 933: 854
Best fit for generation 934: 854
Best fit for generation 935: 854
Best fit for generation 936: 854
Best fit for generation 937: 854
Best fit for generation 938: 854
Best fit for generation 939: 854
Best fit for generation 940: 854
Best fit for generation 941: 854
Best fit for generation 942: 854
Best fit for generation 943: 854
Best fit for generation 944: 854
Best fit for generation 945: 854
Best fit for generation 946: 854
Best fit for generation 947: 854
Best fit for generation 948: 854
Best fit for generation 949: 854
Best fit for generation 950: 854
Best fit for generation 951: 854
Best fit for generation 952: 854
Best fit for generation 953: 854
Best fit for generation 954: 854
Best fit for generation 955: 854
Best fit for generation 956: 854
Best fit for generation 957: 854
Best fit for generation 958: 854
Best fit for generation 959: 854
Best fit for generation 960: 854
Best fit for generation 961: 854
Best fit for generation 962: 854
Best fit for generation 963: 854
Best fit for generation 964: 854
Best fit for generation 965: 854
Best fit for generation 966: 854
Best fit for generation 967: 854
Best fit for generation 968: 854
Best fit for generation 969: 854
Best fit for generation 970: 854
Best fit for generation 971: 854
Best fit for generation 972: 854
Best fit for generation 973: 854
Best fit for generation 974: 854
Best fit for generation 975: 854
Best fit for generation 976: 854
Best fit for generation 977: 854
Best fit for generation 978: 854
Best fit for generation 979: 854
Best fit for generation 980: 854
Best fit for generation 981: 854
Best fit for generation 982: 854
Best fit for generation 983: 854
Best fit for generation 984: 854
Best fit for generation 985: 854
Best fit for generation 986: 854
Best fit for generation 987: 854
Best fit for generation 988: 854
Best fit for generation 989: 854
Best fit for generation 990: 854
Best fit for generation 991: 854
Best fit for generation 992: 854
Best fit for generation 993: 854
Best fit for generation 994: 854
Best fit for generation 995: 854
Best fit for generation 996: 854
Best fit for generation 997: 854
Best fit for generation 998: 854
Best fit for generation 999: 854
Best fit for generation 1000: 854
Best fit for generation 1001: 854
Best fit for generation 1002: 854
Best fit for generation 1003: 854
Best fit for generation 1004: 854
Best fit for generation 1005: 854
Best fit for generation 1006: 854
Best fit for generation 1007: 854
Best fit for generation 1008: 854
Best fit for generation 1009: 854
Best fit for generation 1010: 854
Best fit for generation 1011: 854
Best fit for generation 1012: 854
Best fit for generation 1013: 854
Best fit for generation 1014: 854
Best fit for generation 1015: 854
Best fit for generation 1016: 854
Best fit for generation 1017: 854
Best fit for generation 1018: 854
Best fit for generation 1019: 854
Best fit for generation 1020: 854
Best fit for generation 1021: 854
Best fit for generation 1022: 854
Best fit for generation 1023: 854
Best fit for generation 1024: 854
Best fit for generation 1025: 854
Best fit for generation 1026: 854
Best fit for generation 1027: 854
Best fit for generation 1028: 854
Best fit for generation 1029: 854
Best fit for generation 1030: 854
Best fit for generation 1031: 854
Best fit for generation 1032: 854
Best fit for generation 1033: 854
Best fit for generation 1034: 854
Best fit for generation 1035: 854
Best fit for generation 1036: 854
Best fit for generation 1037: 854
Best fit for generation 1038: 854
Best fit for generation 1039: 854
Best fit for generation 1040: 854
Best fit for generation 1041: 854
Best fit for generation 1042: 854
Best fit for generation 1043: 854
Best fit for generation 1044: 854
Best fit for generation 1045: 854
Best fit for generation 1046: 854
Best fit for generation 1047: 854
Best fit for generation 1048: 854
Best fit for generation 1049: 854
Best fit for generation 1050: 854
Best fit for generation 1051: 854
Best fit for generation 1052: 854
Best fit for generation 1053: 854
Best fit for generation 1054: 854
Best fit for generation 1055: 854
Best fit for generation 1056: 854
Best fit for generation 1057: 854
Best fit for generation 1058: 854
Best fit for generation 1059: 854
Best fit for generation 1060: 854
Best fit for generation 1061: 854
Best fit for generation 1062: 854
Best fit for generation 1063: 854
Best fit for generation 1064: 854
Best fit for generation 1065: 854
Best fit for generation 1066: 854
Best fit for generation 1067: 854
Best fit for generation 1068: 854
