Generation,Best,Time,Total_Time
0,840,0.036,0.036
1,840,0.007,0.043
2,840,0.008,0.051
3,840,0.000,0.051
4,840,0.012,0.063
5,840,0.003,0.066
6,840,0.007,0.073
7,840,0.005,0.078
8,840,0.003,0.081
9,840,0.003,0.084
10,840,0.004,0.088
11,840,0.003,0.091
12,840,0.003,0.094
13,840,0.003,0.097
14,840,0.003,0.100
15,840,0.003,0.103
16,840,0.004,0.107
17,840,0.003,0.110
18,840,0.003,0.113
19,840,0.003,0.116
20,840,0.004,0.120
21,840,0.004,0.124
22,840,0.005,0.129
23,840,0.007,0.136
24,840,0.003,0.139
25,840,0.008,0.147
26,840,0.003,0.150
27,840,0.003,0.153
28,840,0.003,0.156
29,840,0.002,0.158
30,840,0.002,0.160
31,840,0.003,0.163
32,840,0.003,0.166
33,840,0.000,0.166
34,840,0.011,0.177
35,840,0.003,0.180
36,840,0.003,0.183
37,840,0.003,0.186
38,840,0.003,0.189
39,840,0.002,0.191
40,840,0.004,0.195
41,840,0.000,0.195
42,840,0.003,0.198
43,840,0.003,0.201
44,840,0.005,0.206
45,840,0.003,0.209
46,840,0.002,0.211
47,840,0.005,0.216
48,840,0.003,0.219
49,840,0.004,0.223
50,840,0.003,0.226
51,840,0.004,0.230
52,840,0.004,0.234
53,840,0.000,0.234
54,840,0.000,0.234
55,840,0.011,0.245
56,840,0.003,0.248
57,840,0.002,0.250
58,840,0.003,0.253
59,840,0.003,0.256
60,840,0.001,0.257
61,840,0.004,0.261
62,840,0.004,0.265
63,840,0.004,0.269
64,840,0.003,0.272
65,840,0.005,0.277
66,840,0.003,0.280
67,840,0.000,0.280
68,840,0.005,0.285
69,840,0.003,0.288
70,840,0.004,0.292
71,840,0.003,0.295
72,840,0.002,0.297
73,840,0.002,0.299
74,840,0.003,0.302
75,840,0.003,0.305
76,840,0.004,0.309
77,840,0.003,0.312
78,840,0.005,0.317
79,840,0.000,0.317
80,840,0.004,0.321
81,840,0.003,0.324
82,840,0.002,0.326
83,840,0.005,0.331
84,840,0.000,0.331
85,840,0.000,0.331
86,840,0.000,0.331
87,840,0.000,0.331
88,840,0.000,0.331
89,840,0.000,0.331
90,840,0.000,0.331
91,840,0.000,0.331
92,840,0.000,0.331
93,840,0.000,0.331
94,840,0.000,0.331
95,840,0.000,0.331
96,840,0.000,0.331
