Generation,Best,Time,Total_Time
0,509,0.243,0.243
1,509,0.197,0.440
2,509,0.094,0.534
3,509,0.103,0.637
4,509,0.074,0.711
5,509,0.091,0.802
6,509,0.127,0.929
7,509,0.098,1.027
8,509,0.117,1.144
9,509,0.106,1.250
10,509,0.116,1.366
11,509,0.120,1.486
12,509,0.099,1.585
13,509,0.091,1.676
14,509,0.108,1.784
15,509,0.108,1.892
16,509,0.094,1.986
17,509,0.106,2.092
18,509,0.101,2.193
19,509,0.090,2.283
20,509,0.103,2.386
21,509,0.078,2.464
22,509,0.104,2.568
23,509,0.090,2.658
24,509,0.081,2.739
25,509,0.082,2.821
26,509,0.103,2.924
27,509,0.139,3.063
28,509,0.131,3.194
29,509,0.082,3.276
30,509,0.114,3.390
31,509,0.121,3.511
32,509,0.099,3.610
33,509,0.121,3.731
34,509,0.090,3.821
35,509,0.103,3.924
36,509,0.075,3.999
37,509,0.092,4.091
38,509,0.106,4.197
39,509,0.100,4.297
40,509,0.099,4.396
41,509,0.115,4.511
42,509,0.099,4.610
43,509,0.097,4.707
44,509,0.120,4.827
45,509,0.137,4.964
46,509,0.126,5.090
47,509,0.080,5.170
48,509,0.087,5.257
49,509,0.100,5.357
50,509,0.080,5.437
51,509,0.094,5.531
52,509,0.076,5.607
53,509,0.113,5.720
54,509,0.135,5.855
55,509,0.097,5.952
56,509,0.085,6.037
57,509,0.108,6.145
58,509,0.113,6.258
59,509,0.096,6.354
60,509,0.085,6.439
61,509,0.082,6.521
62,509,0.092,6.613
63,509,0.080,6.693
64,509,0.078,6.771
65,509,0.115,6.886
66,509,0.108,6.994
67,509,0.106,7.100
68,509,0.106,7.206
69,509,0.118,7.324
70,509,0.100,7.424
71,509,0.155,7.579
72,509,0.100,7.679
73,509,0.097,7.776
74,509,0.100,7.876
75,509,0.095,7.971
76,509,0.095,8.066
77,509,0.121,8.187
78,509,0.110,8.297
79,509,0.115,8.412
80,509,0.122,8.534
81,509,0.120,8.654
82,509,0.187,8.841
83,509,0.145,8.986
84,509,0.152,9.138
85,509,0.115,9.253
86,509,0.099,9.352
87,509,0.103,9.455
88,509,0.113,9.568
89,509,0.098,9.666
90,509,0.080,9.746
91,509,0.077,9.823
92,509,0.082,9.905
93,509,0.081,9.986
94,509,0.086,10.072
95,509,0.096,10.168
96,509,0.101,10.269
97,509,0.096,10.365
98,509,0.096,10.461
99,509,0.119,10.580
100,509,0.124,10.704
101,509,0.086,10.790
102,509,0.083,10.873
103,509,0.073,10.946
104,509,0.075,11.021
105,509,0.076,11.097
106,509,0.131,11.228
107,509,0.099,11.327
108,509,0.092,11.419
109,509,0.081,11.500
110,509,0.098,11.598
111,509,0.082,11.680
112,509,0.103,11.783
113,509,0.090,11.873
114,509,0.070,11.943
115,509,0.107,12.050
116,509,0.105,12.155
117,509,0.079,12.234
118,509,0.073,12.307
119,509,0.072,12.379
120,509,0.073,12.452
121,509,0.077,12.529
122,509,0.092,12.621
123,509,0.090,12.711
124,509,0.080,12.791
125,509,0.081,12.872
126,509,0.075,12.947
127,509,0.068,13.015
128,509,0.074,13.089
129,509,0.076,13.165
130,509,0.093,13.258
131,509,0.091,13.349
132,509,0.089,13.438
133,509,0.090,13.528
134,509,0.102,13.630
135,509,0.101,13.731
136,509,0.089,13.820
137,509,0.100,13.920
138,509,0.215,14.135
139,509,0.115,14.250
140,509,0.152,14.402
141,509,0.120,14.522
142,509,0.085,14.607
143,509,0.194,14.801
144,509,0.109,14.910
145,509,0.091,15.001
146,509,0.089,15.090
147,509,0.083,15.173
148,509,0.094,15.267
149,509,0.090,15.357
150,509,0.079,15.436
151,509,0.074,15.510
152,509,0.088,15.598
153,509,0.078,15.676
154,509,0.080,15.756
155,509,0.083,15.839
156,509,0.091,15.930
157,509,0.069,15.999
158,509,0.074,16.073
159,509,0.082,16.155
160,509,0.101,16.256
161,509,0.085,16.341
162,509,0.077,16.418
163,509,0.085,16.503
164,509,0.083,16.586
165,509,0.068,16.654
166,509,0.074,16.728
167,509,0.085,16.813
168,509,0.070,16.883
169,509,0.088,16.971
170,509,0.071,17.042
171,509,0.078,17.120
172,509,0.075,17.195
173,509,0.075,17.270
174,509,0.101,17.371
175,509,0.101,17.472
176,509,0.085,17.557
177,509,0.082,17.639
178,509,0.078,17.717
179,509,0.087,17.804
180,509,0.079,17.883
181,509,0.078,17.961
182,509,0.076,18.037
183,509,0.087,18.124
184,509,0.090,18.214
185,509,0.089,18.303
186,509,0.087,18.390
187,509,0.089,18.479
188,509,0.151,18.630
189,509,0.079,18.709
190,509,0.070,18.779
191,509,0.078,18.857
192,509,0.082,18.939
193,509,0.075,19.014
194,509,0.087,19.101
195,509,0.070,19.171
196,509,0.084,19.255
197,509,0.088,19.343
198,509,0.076,19.419
199,509,0.087,19.506
200,509,0.083,19.589
201,509,0.077,19.666
202,509,0.085,19.751
203,509,0.095,19.846
204,509,0.091,19.937
205,509,0.075,20.012
206,509,0.071,20.083
207,509,0.076,20.159
208,509,0.084,20.243
209,509,0.075,20.318
210,509,0.070,20.388
211,509,0.082,20.470
212,509,0.094,20.564
213,509,0.075,20.639
214,509,0.080,20.719
215,509,0.105,20.824
216,509,0.079,20.903
217,509,0.095,20.998
218,509,0.089,21.087
219,509,0.084,21.171
220,509,0.089,21.260
221,509,0.089,21.349
222,509,0.090,21.439
223,509,0.099,21.538
224,509,0.090,21.628
225,509,0.076,21.704
226,509,0.091,21.795
227,509,0.088,21.883
228,509,0.093,21.976
229,509,0.079,22.055
230,509,0.094,22.149
231,509,0.099,22.248
232,509,0.104,22.352
233,509,0.238,22.590
234,509,0.114,22.704
235,509,0.076,22.780
236,509,0.071,22.851
237,509,0.072,22.923
238,509,0.081,23.004
239,509,0.073,23.077
240,509,0.073,23.150
241,509,0.087,23.237
242,509,0.077,23.314
243,509,0.069,23.383
244,509,0.072,23.455
245,509,0.082,23.537
246,509,0.103,23.640
247,509,0.082,23.722
248,509,0.082,23.804
249,509,0.082,23.886
250,509,0.072,23.958
251,509,0.075,24.033
252,509,0.067,24.100
253,509,0.083,24.183
254,509,0.066,24.249
255,509,0.075,24.324
256,509,0.075,24.399
257,509,0.071,24.470
258,509,0.090,24.560
259,509,0.073,24.633
260,509,0.072,24.705
261,509,0.082,24.787
262,509,0.068,24.855
263,509,0.067,24.922
264,509,0.071,24.993
265,509,0.067,25.060
266,509,0.088,25.148
267,509,0.069,25.217
268,509,0.069,25.286
269,509,0.080,25.366
270,509,0.071,25.437
271,509,0.064,25.501
272,509,0.073,25.574
273,509,0.067,25.641
274,509,0.074,25.715
275,509,0.077,25.792
276,509,0.083,25.875
277,509,0.082,25.957
278,509,0.079,26.036
279,509,0.092,26.128
280,509,0.095,26.223
281,509,0.110,26.333
282,509,0.099,26.432
283,509,0.089,26.521
284,509,0.091,26.612
285,509,0.093,26.705
286,509,0.080,26.785
287,509,0.101,26.886
288,509,0.068,26.954
289,509,0.085,27.039
290,509,0.077,27.116
291,509,0.082,27.198
292,509,0.069,27.267
293,509,0.069,27.336
294,509,0.067,27.403
295,509,0.076,27.479
296,509,0.084,27.563
297,509,0.063,27.626
298,509,0.081,27.707
299,509,0.078,27.785
300,509,0.069,27.854
301,509,0.085,27.939
302,509,0.078,28.017
303,509,0.077,28.094
304,509,0.085,28.179
305,509,0.099,28.278
306,509,0.125,28.403
307,509,0.099,28.502
308,509,0.083,28.585
309,509,0.093,28.678
310,509,0.083,28.761
311,509,0.089,28.850
312,509,0.091,28.941
313,509,0.153,29.094
314,509,0.132,29.226
315,509,0.120,29.346
316,509,0.091,29.437
317,509,0.076,29.513
318,509,0.096,29.609
319,509,0.093,29.702
320,509,0.090,29.792
321,509,0.078,29.870
322,509,0.074,29.944
323,509,0.069,30.013
324,509,0.069,30.082
325,509,0.079,30.161
326,509,0.089,30.250
327,509,0.098,30.348
328,509,0.075,30.423
329,509,0.084,30.507
330,509,0.070,30.577
331,509,0.111,30.688
332,509,0.109,30.797
333,509,0.100,30.897
334,509,0.140,31.037
335,509,0.186,31.223
336,509,0.136,31.359
337,509,0.126,31.485
338,509,0.118,31.603
339,509,0.115,31.718
340,509,0.092,31.810
341,509,0.082,31.892
342,509,0.085,31.977
343,509,0.110,32.087
344,509,0.090,32.177
345,509,0.080,32.257
346,509,0.082,32.339
347,509,0.096,32.435
348,509,0.069,32.504
349,509,0.096,32.600
350,509,0.093,32.693
351,509,0.098,32.791
352,509,0.096,32.887
353,509,0.107,32.994
354,509,0.086,33.080
355,509,0.086,33.166
356,509,0.079,33.245
357,509,0.072,33.317
358,509,0.089,33.406
359,509,0.071,33.477
360,509,0.095,33.572
361,509,0.091,33.663
362,509,0.089,33.752
363,509,0.069,33.821
364,509,0.086,33.907
365,509,0.089,33.996
366,509,0.087,34.083
367,509,0.083,34.166
368,509,0.071,34.237
369,509,0.089,34.326
370,509,0.074,34.400
371,509,0.086,34.486
372,509,0.084,34.570
373,509,0.076,34.646
374,509,0.090,34.736
375,509,0.115,34.851
376,509,0.107,34.958
377,509,0.096,35.054
378,509,0.105,35.159
379,509,0.102,35.261
380,509,0.080,35.341
381,509,0.078,35.419
382,509,0.118,35.537
383,509,0.096,35.633
384,509,0.089,35.722
385,509,0.102,35.824
386,509,0.087,35.911
387,509,0.112,36.023
388,509,0.103,36.126
389,509,0.161,36.287
390,509,0.127,36.414
391,509,0.111,36.525
392,509,0.111,36.636
393,509,0.086,36.722
394,509,0.112,36.834
395,509,0.148,36.982
396,509,0.109,37.091
397,509,0.086,37.177
398,50
