Generation,Best,Time,Total_Time
0,521,0.275,0.275
1,521,0.104,0.379
2,521,0.096,0.475
3,521,0.128,0.603
4,521,0.074,0.677
5,521,0.099,0.776
6,521,0.084,0.860
7,521,0.066,0.926
8,521,0.068,0.994
9,521,0.066,1.060
10,524,0.067,1.127
11,524,0.047,1.174
12,524,0.144,1.318
13,524,0.082,1.400
14,524,0.093,1.493
15,524,0.081,1.574
16,524,0.084,1.658
17,524,0.066,1.724
18,524,0.086,1.810
19,524,0.056,1.866
20,524,0.075,1.941
21,524,0.082,2.023
22,524,0.067,2.090
23,524,0.054,2.144
24,524,0.057,2.201
25,524,0.068,2.269
26,524,0.060,2.329
27,524,0.065,2.394
28,524,0.065,2.459
29,524,0.072,2.531
30,524,0.049,2.580
31,524,0.063,2.643
32,524,0.049,2.692
33,524,0.071,2.763
34,524,0.063,2.826
35,524,0.081,2.907
36,524,0.043,2.950
37,524,0.051,3.001
38,524,0.066,3.067
39,524,0.062,3.129
40,524,0.072,3.201
41,524,0.063,3.264
42,524,0.072,3.336
43,524,0.059,3.395
44,524,0.078,3.473
45,524,0.065,3.538
46,524,0.071,3.609
47,524,0.075,3.684
48,524,0.074,3.758
49,524,0.078,3.836
50,524,0.066,3.902
51,524,0.064,3.966
52,524,0.070,4.036
53,524,0.051,4.087
54,524,0.080,4.167
55,524,0.076,4.243
56,524,0.052,4.295
57,524,0.071,4.366
58,524,0.067,4.433
59,524,0.066,4.499
60,524,0.056,4.555
61,524,0.068,4.623
62,524,0.065,4.688
63,524,0.070,4.758
64,524,0.065,4.823
65,524,0.078,4.901
66,524,0.071,4.972
67,524,0.063,5.035
68,524,0.059,5.094
69,524,0.082,5.176
70,524,0.068,5.244
71,524,0.072,5.316
72,539,0.045,5.361
73,539,0.066,5.427
74,539,0.079,5.506
75,539,0.075,5.581
76,539,0.079,5.660
77,539,0.079,5.739
78,539,0.075,5.814
79,539,0.064,5.878
80,539,0.080,5.958
81,539,0.068,6.026
82,539,0.072,6.098
83,539,0.070,6.168
84,539,0.084,6.252
85,539,0.066,6.318
86,539,0.072,6.390
87,539,0.068,6.458
88,539,0.054,6.512
89,539,0.085,6.597
90,539,0.061,6.658
91,539,0.050,6.708
92,539,0.070,6.778
93,539,0.060,6.838
94,539,0.074,6.912
95,539,0.066,6.978
96,539,0.071,7.049
97,539,0.071,7.120
98,539,0.089,7.209
99,539,0.107,7.316
100,539,0.085,7.401
101,539,0.086,7.487
102,539,0.092,7.579
103,539,0.080,7.659
104,539,0.068,7.727
105,539,0.072,7.799
106,539,0.088,7.887
107,539,0.083,7.970
108,539,0.090,8.060
109,539,0.229,8.289
110,539,0.098,8.387
111,539,0.082,8.469
112,539,0.101,8.570
113,539,0.082,8.652
114,539,0.072,8.724
115,539,0.105,8.829
116,539,0.074,8.903
117,539,0.076,8.979
118,539,0.078,9.057
119,539,0.064,9.121
120,539,0.059,9.180
121,539,0.068,9.248
122,539,0.069,9.317
123,539,0.087,9.404
124,539,0.083,9.487
125,539,0.064,9.551
