Generation,Best,Time,Total_Time
0,389,0.259,0.259
1,389,0.090,0.349
2,415,0.090,0.439
3,415,0.095,0.534
4,415,0.139,0.673
5,415,0.045,0.718
6,415,0.025,0.743
7,415,0.024,0.767
8,419,0.072,0.839
9,419,0.041,0.880
10,441,0.079,0.959
11,441,0.081,1.040
12,441,0.057,1.097
13,441,0.043,1.140
14,441,0.048,1.188
15,441,0.151,1.339
16,441,0.034,1.373
17,443,0.032,1.405
18,443,0.032,1.437
19,443,0.032,1.469
20,443,0.040,1.509
21,443,0.037,1.546
22,444,0.028,1.574
23,444,0.052,1.626
24,444,0.036,1.662
25,444,0.036,1.698
26,444,0.040,1.738
27,444,0.040,1.778
28,444,0.028,1.806
29,444,0.041,1.847
30,449,0.053,1.900
31,449,0.044,1.944
32,449,0.046,1.990
33,449,0.053,2.043
34,449,0.048,2.091
35,449,0.048,2.139
36,449,0.038,2.177
37,449,0.036,2.213
38,449,0.035,2.248
39,449,0.032,2.280
40,449,0.092,2.372
41,449,0.038,2.410
42,449,0.037,2.447
43,449,0.032,2.479
44,449,0.033,2.512
45,449,0.026,2.538
46,449,0.025,2.563
47,449,0.026,2.589
48,449,0.032,2.621
49,449,0.037,2.658
50,449,0.040,2.698
51,449,0.032,2.730
52,449,0.031,2.761
53,449,0.042,2.803
54,449,0.027,2.830
55,449,0.025,2.855
56,449,0.027,2.882
57,449,0.057,2.939
58,449,0.039,2.978
59,449,0.032,3.010
60,449,0.024,3.034
61,449,0.035,3.069
62,449,0.028,3.097
63,449,0.030,3.127
64,449,0.031,3.158
65,449,0.027,3.185
66,449,0.029,3.214
67,449,0.024,3.238
68,449,0.030,3.268
69,449,0.028,3.296
70,449,0.026,3.322
71,449,0.028,3.350
72,449,0.028,3.378
73,449,0.037,3.415
74,449,0.028,3.443
75,449,0.025,3.468
76,449,0.033,3.501
77,449,0.049,3.550
78,449,0.045,3.595
79,449,0.046,3.641
80,449,0.033,3.674
81,449,0.033,3.707
82,449,0.028,3.735
83,449,0.036,3.771
84,449,0.075,3.846
85,449,0.040,3.886
86,449,0.048,3.934
87,449,0.045,3.979
88,449,0.049,4.028
89,449,0.043,4.071
90,449,0.040,4.111
91,449,0.055,4.166
92,460,0.042,4.208
93,460,0.034,4.242
94,460,0.033,4.275
95,460,0.032,4.307
96,460,0.032,4.339
97,460,0.027,4.366
98,460,0.038,4.404
99,460,0.035,4.439
100,460,0.037,4.476
101,460,0.034,4.510
102,460,0.031,4.541
103,460,0.038,4.579
104,460,0.038,4.617
105,465,0.024,4.641
106,465,0.037,4.678
107,465,0.055,4.733
108,465,0.057,4.790
109,465,0.051,4.841
110,465,0.063,4.904
111,465,0.054,4.958
112,465,0.059,5.017
113,465,0.038,5.055
114,465,0.048,5.103
115,465,0.046,5.149
116,465,0.041,5.190
117,465,0.032,5.222
118,465,0.026,5.248
119,465,0.029,5.277
120,465,0.040,5.317
121,465,0.033,5.350
122,465,0.036,5.386
123,465,0.039,5.425
124,465,0.033,5.458
125,465,0.036,5.494
126,465,0.028,5.522
127,465,0.033,5.555
128,465,0.029,5.584
129,465,0.033,5.617
130,465,0.032,5.649
131,465,0.031,5.680
132,465,0.043,5.723
133,465,0.030,5.753
134,465,0.028,5.781
135,465,0.032,5.813
136,465,0.038,5.851
137,465,0.037,5.888
138,465,0.027,5.915
139,465,0.031,5.946
140,465,0.032,5.978
141,465,0.034,6.012
142,465,0.032,6.044
143,465,0.079,6.123
144,465,0.028,6.151
145,465,0.028,6.179
146,465,0.029,6.208
147,465,0.033,6.241
148,465,0.036,6.277
149,465,0.037,6.314
150,465,0.044,6.358
151,465,0.040,6.398
152,465,0.038,6.436
153,465,0.036,6.472
154,465,0.036,6.508
155,465,0.031,6.539
156,465,0.030,6.569
157,465,0.035,6.604
158,465,0.038,6.642
159,465,0.032,6.674
160,465,0.033,6.707
161,465,0.036,6.743
162,466,0.027,6.770
163,466,0.033,6.803
164,466,0.031,6.834
165,467,0.042,6.876
166,467,0.033,6.909
167,467,0.032,6.941
168,467,0.035,6.976
169,467,0.027,7.003
170,467,0.035,7.038
171,467,0.037,7.075
172,467,0.042,7.117
173,467,0.034,7.151
174,467,0.033,7.184
175,467,0.042,7.226
176,467,0.045,7.271
177,467,0.046,7.317
178,467,0.038,7.355
179,467,0.050,7.405
180,467,0.042,7.447
181,474,0.056,7.503
182,474,0.105,7.608
183,474,0.055,7.663
184,474,0.038,7.701
185,474,0.034,7.735
186,474,0.031,7.766
187,474,0.035,7.801
188,474,0.034,7.835
189,474,0.032,7.867
190,474,0.036,7.903
191,474,0.030,7.933
192,474,0.034,7.967
193,474,0.035,8.002
194,474,0.033,8.035
195,474,0.028,8.063
196,474,0.047,8.110
197,474,0.039,8.149
198,474,0.046,8.195
199,474,0.055,8.250
200,474,0.031,8.281
201,474,0.033,8.314
202,474,0.034,8.348
